"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
93,5.092,3.493,1.414,0.215,"setosa"
93,4.902,3.011,1.401,0.198,"setosa"
93,4.704,3.211,1.278,0.19,"setosa"
93,4.597,3.1,1.487,0.204,"setosa"
93,4.989,3.601,1.386,0.206,"setosa"
93,5.395,3.898,1.697,0.392,"setosa"
93,4.606,3.382,1.396,0.286,"setosa"
93,4.997,3.407,1.476,0.19,"setosa"
93,4.405,2.906,1.41,0.221,"setosa"
93,4.906,3.098,1.502,0.094,"setosa"
93,5.401,3.69,1.508,0.191,"setosa"
93,4.792,3.399,1.573,0.194,"setosa"
93,4.809,2.994,1.408,0.119,"setosa"
93,4.302,3.003,1.11,0.107,"setosa"
93,5.802,3.991,1.203,0.191,"setosa"
93,5.704,4.395,1.505,0.398,"setosa"
93,5.4,3.892,1.295,0.384,"setosa"
93,5.1,3.492,1.396,0.277,"setosa"
93,5.697,3.813,1.722,0.298,"setosa"
93,5.11,3.779,1.499,0.305,"setosa"
93,5.401,3.393,1.692,0.21,"setosa"
93,5.115,3.693,1.503,0.403,"setosa"
93,4.592,3.608,1.001,0.207,"setosa"
93,5.109,3.305,1.69,0.487,"setosa"
93,4.791,3.385,1.906,0.2,"setosa"
93,5.01,3.002,1.586,0.205,"setosa"
93,5.006,3.402,1.606,0.405,"setosa"
93,5.197,3.519,1.498,0.182,"setosa"
93,5.199,3.407,1.407,0.211,"setosa"
93,4.71,3.199,1.59,0.194,"setosa"
93,4.791,3.083,1.618,0.206,"setosa"
93,5.405,3.394,1.505,0.386,"setosa"
93,5.198,4.104,1.5,0.107,"setosa"
93,5.51,4.18,1.389,0.205,"setosa"
93,4.9,3.107,1.492,0.206,"setosa"
93,4.99,3.193,1.182,0.199,"setosa"
93,5.51,3.503,1.301,0.18,"setosa"
93,4.904,3.597,1.394,0.1,"setosa"
93,4.398,3.008,1.279,0.203,"setosa"
93,5.082,3.396,1.502,0.196,"setosa"
93,4.99,3.517,1.313,0.3,"setosa"
93,4.509,2.27,1.301,0.319,"setosa"
93,4.399,3.202,1.305,0.201,"setosa"
93,4.991,3.501,1.598,0.589,"setosa"
93,5.074,3.8,1.914,0.405,"setosa"
93,4.812,3.004,1.4,0.314,"setosa"
93,5.09,3.793,1.606,0.189,"setosa"
93,4.591,3.2,1.417,0.186,"setosa"
93,5.305,3.693,1.501,0.208,"setosa"
93,4.997,3.301,1.391,0.192,"setosa"
93,7.014,3.193,4.713,1.412,"versicolor"
93,6.398,3.216,4.495,1.494,"versicolor"
93,6.898,3.105,4.889,1.503,"versicolor"
93,5.501,2.305,4.012,1.315,"versicolor"
93,6.502,2.793,4.587,1.494,"versicolor"
93,5.704,2.801,4.491,1.294,"versicolor"
93,6.324,3.283,4.702,1.599,"versicolor"
93,4.892,2.41,3.284,1.024,"versicolor"
93,6.601,2.893,4.605,1.318,"versicolor"
93,5.183,2.699,3.906,1.409,"versicolor"
93,5.008,2.005,3.506,1.006,"versicolor"
93,5.911,3.003,4.202,1.501,"versicolor"
93,5.995,2.203,4.011,0.993,"versicolor"
93,6.11,2.91,4.712,1.412,"versicolor"
93,5.596,2.878,3.606,1.291,"versicolor"
93,6.71,3.114,4.396,1.4,"versicolor"
93,5.595,3.01,4.484,1.502,"versicolor"
93,5.79,2.699,4.097,1.009,"versicolor"
93,6.193,2.199,4.497,1.497,"versicolor"
93,5.592,2.509,3.891,1.104,"versicolor"
93,5.879,3.204,4.803,1.777,"versicolor"
93,6.097,2.798,4,1.285,"versicolor"
93,6.29,2.488,4.889,1.501,"versicolor"
93,6.093,2.798,4.683,1.183,"versicolor"
93,6.411,2.895,4.292,1.295,"versicolor"
93,6.623,2.991,4.411,1.389,"versicolor"
93,6.805,2.795,4.8,1.404,"versicolor"
93,6.7,2.996,5.002,1.691,"versicolor"
93,5.996,2.886,4.504,1.517,"versicolor"
93,5.718,2.605,3.507,1.006,"versicolor"
93,5.475,2.397,3.797,1.083,"versicolor"
93,5.504,2.403,3.702,0.997,"versicolor"
93,5.805,2.713,3.903,1.212,"versicolor"
93,5.994,2.714,5.101,1.6,"versicolor"
93,5.409,3.006,4.491,1.483,"versicolor"
93,5.996,3.399,4.5,1.615,"versicolor"
93,6.698,3.084,4.682,1.512,"versicolor"
93,6.302,2.293,4.393,1.314,"versicolor"
93,5.605,3.009,4.099,1.298,"versicolor"
93,5.498,2.505,3.989,1.314,"versicolor"
93,5.5,2.583,4.394,1.202,"versicolor"
93,6.094,2.988,4.59,1.401,"versicolor"
93,5.796,2.59,3.999,1.206,"versicolor"
93,4.993,2.29,3.301,0.986,"versicolor"
93,5.595,2.705,4.201,1.295,"versicolor"
93,5.69,2.988,4.181,1.21,"versicolor"
93,5.697,2.895,4.192,1.291,"versicolor"
93,6.192,2.906,4.303,1.301,"versicolor"
93,5.104,2.511,3.01,1.11,"versicolor"
93,5.697,2.8,4.103,1.302,"versicolor"
93,6.304,3.285,5.998,2.518,"virginica"
93,5.795,2.703,5.11,1.924,"virginica"
93,7.106,3.002,5.89,2.094,"virginica"
93,6.288,2.899,5.602,1.799,"virginica"
93,6.479,3.003,5.801,2.186,"virginica"
93,7.597,2.992,6.59,2.094,"virginica"
93,4.904,2.503,4.5,1.693,"virginica"
93,7.292,2.89,6.299,1.798,"virginica"
93,6.715,2.49,5.813,1.806,"virginica"
93,7.194,3.612,6.081,2.502,"virginica"
93,6.501,3.199,5.093,1.995,"virginica"
93,6.411,2.69,5.31,1.914,"virginica"
93,6.815,2.992,5.49,2.099,"virginica"
93,5.697,2.484,4.98,1.997,"virginica"
93,5.801,2.803,5.099,2.402,"virginica"
93,6.42,3.2,5.309,2.303,"virginica"
93,6.508,2.984,5.478,1.79,"virginica"
93,7.712,3.79,6.716,2.186,"virginica"
93,7.727,2.581,6.888,2.297,"virginica"
93,5.996,2.195,5.01,1.518,"virginica"
93,6.905,3.186,5.716,2.29,"virginica"
93,5.589,2.786,4.895,2.013,"virginica"
93,7.689,2.796,6.709,1.998,"virginica"
93,6.287,2.704,4.894,1.809,"virginica"
93,6.682,3.311,5.712,2.093,"virginica"
93,7.206,3.202,5.994,1.782,"virginica"
93,6.218,2.802,4.792,1.808,"virginica"
93,6.098,2.991,4.906,1.799,"virginica"
93,6.409,2.797,5.603,2.122,"virginica"
93,7.179,2.996,5.781,1.601,"virginica"
93,7.409,2.796,6.092,1.887,"virginica"
93,7.903,3.806,6.393,1.996,"virginica"
93,6.41,2.79,5.622,2.199,"virginica"
93,6.311,2.809,5.113,1.502,"virginica"
93,6.112,2.61,5.605,1.405,"virginica"
93,7.699,2.99,6.103,2.297,"virginica"
93,6.297,3.415,5.596,2.4,"virginica"
93,6.412,3.095,5.516,1.799,"virginica"
93,5.977,2.992,4.804,1.808,"virginica"
93,6.888,3.099,5.397,2.105,"virginica"
93,6.697,3.092,5.598,2.4,"virginica"
93,6.906,3.088,5.087,2.306,"virginica"
93,5.789,2.725,5.103,1.887,"virginica"
93,6.793,3.204,5.904,2.299,"virginica"
93,6.704,3.308,5.705,2.487,"virginica"
93,6.705,2.991,5.191,2.296,"virginica"
93,6.297,2.502,5.022,1.887,"virginica"
93,6.502,2.998,5.197,2.003,"virginica"
93,6.199,3.387,5.423,2.294,"virginica"
93,5.893,3.01,5.097,1.792,"virginica"
