"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
19,5.103,3.515,1.399,0.192,"setosa"
19,4.912,3.013,1.398,0.199,"setosa"
19,4.703,3.216,1.286,0.204,"setosa"
19,4.607,3.107,1.493,0.182,"setosa"
19,5.01,3.596,1.407,0.204,"setosa"
19,5.405,3.89,1.7,0.414,"setosa"
19,4.615,3.388,1.417,0.277,"setosa"
19,5.002,3.413,1.492,0.182,"setosa"
19,4.405,2.896,1.387,0.201,"setosa"
19,4.904,3.099,1.477,0.102,"setosa"
19,5.404,3.71,1.501,0.214,"setosa"
19,4.788,3.404,1.607,0.202,"setosa"
19,4.813,2.998,1.399,0.11,"setosa"
19,4.301,2.999,1.092,0.123,"setosa"
19,5.793,4.001,1.206,0.192,"setosa"
19,5.696,4.402,1.491,0.383,"setosa"
19,5.412,3.89,1.307,0.398,"setosa"
19,5.081,3.499,1.4,0.313,"setosa"
19,5.696,3.81,1.702,0.317,"setosa"
19,5.098,3.815,1.498,0.308,"setosa"
19,5.395,3.407,1.685,0.188,"setosa"
19,5.109,3.702,1.49,0.405,"setosa"
19,4.592,3.599,0.988,0.204,"setosa"
19,5.095,3.287,1.691,0.507,"setosa"
19,4.807,3.403,1.891,0.192,"setosa"
19,4.999,2.99,1.582,0.2,"setosa"
19,5.002,3.41,1.614,0.409,"setosa"
19,5.192,3.481,1.487,0.211,"setosa"
19,5.211,3.394,1.393,0.194,"setosa"
19,4.708,3.194,1.608,0.212,"setosa"
19,4.788,3.112,1.59,0.209,"setosa"
19,5.397,3.403,1.501,0.4,"setosa"
19,5.2,4.103,1.503,0.117,"setosa"
19,5.515,4.194,1.381,0.198,"setosa"
19,4.91,3.097,1.51,0.192,"setosa"
19,4.989,3.193,1.206,0.198,"setosa"
19,5.498,3.492,1.282,0.197,"setosa"
19,4.904,3.599,1.402,0.126,"setosa"
19,4.398,2.993,1.309,0.187,"setosa"
19,5.09,3.395,1.509,0.213,"setosa"
19,5.001,3.508,1.306,0.311,"setosa"
19,4.486,2.291,1.315,0.305,"setosa"
19,4.415,3.18,1.303,0.176,"setosa"
19,5.01,3.501,1.604,0.596,"setosa"
19,5.108,3.82,1.909,0.405,"setosa"
19,4.797,3.008,1.389,0.306,"setosa"
19,5.097,3.813,1.61,0.193,"setosa"
19,4.623,3.189,1.418,0.204,"setosa"
19,5.293,3.691,1.512,0.208,"setosa"
19,4.992,3.31,1.391,0.196,"setosa"
19,7,3.177,4.716,1.403,"versicolor"
19,6.396,3.178,4.52,1.491,"versicolor"
19,6.92,3.097,4.923,1.499,"versicolor"
19,5.512,2.307,4.004,1.294,"versicolor"
19,6.507,2.804,4.61,1.485,"versicolor"
19,5.702,2.814,4.501,1.296,"versicolor"
19,6.295,3.31,4.702,1.593,"versicolor"
19,4.895,2.414,3.278,1.02,"versicolor"
19,6.597,2.911,4.612,1.309,"versicolor"
19,5.207,2.696,3.914,1.41,"versicolor"
19,5.006,2.001,3.509,1.016,"versicolor"
19,5.899,3.013,4.189,1.512,"versicolor"
19,6.002,2.188,4.002,1.002,"versicolor"
19,6.095,2.903,4.72,1.404,"versicolor"
19,5.599,2.914,3.591,1.292,"versicolor"
19,6.701,3.106,4.414,1.398,"versicolor"
19,5.584,2.985,4.514,1.499,"versicolor"
19,5.801,2.68,4.107,0.995,"versicolor"
19,6.198,2.21,4.503,1.512,"versicolor"
19,5.599,2.485,3.909,1.097,"versicolor"
19,5.906,3.2,4.797,1.828,"versicolor"
19,6.096,2.797,3.995,1.286,"versicolor"
19,6.29,2.487,4.893,1.496,"versicolor"
19,6.096,2.787,4.693,1.208,"versicolor"
19,6.388,2.908,4.304,1.302,"versicolor"
19,6.598,3.003,4.401,1.41,"versicolor"
19,6.8,2.815,4.805,1.391,"versicolor"
19,6.705,2.992,4.988,1.697,"versicolor"
19,6.004,2.908,4.499,1.508,"versicolor"
19,5.694,2.605,3.497,1.003,"versicolor"
19,5.498,2.408,3.791,1.104,"versicolor"
19,5.514,2.399,3.719,0.989,"versicolor"
19,5.8,2.708,3.901,1.183,"versicolor"
19,6.001,2.714,5.117,1.617,"versicolor"
19,5.399,3,4.475,1.497,"versicolor"
19,5.985,3.396,4.51,1.607,"versicolor"
19,6.685,3.109,4.682,1.501,"versicolor"
19,6.301,2.304,4.401,1.298,"versicolor"
19,5.607,2.984,4.108,1.295,"versicolor"
19,5.508,2.482,3.985,1.278,"versicolor"
19,5.493,2.604,4.414,1.208,"versicolor"
19,6.099,3.012,4.605,1.398,"versicolor"
19,5.787,2.6,4.008,1.199,"versicolor"
19,4.997,2.314,3.309,0.993,"versicolor"
19,5.596,2.692,4.21,1.311,"versicolor"
19,5.701,2.992,4.198,1.182,"versicolor"
19,5.705,2.895,4.213,1.304,"versicolor"
19,6.214,2.893,4.308,1.302,"versicolor"
19,5.097,2.502,2.973,1.082,"versicolor"
19,5.687,2.798,4.094,1.312,"versicolor"
19,6.307,3.3,5.997,2.507,"virginica"
19,5.796,2.717,5.105,1.898,"virginica"
19,7.1,2.995,5.896,2.087,"virginica"
19,6.299,2.91,5.592,1.786,"virginica"
19,6.491,3.004,5.787,2.182,"virginica"
19,7.59,3.011,6.592,2.084,"virginica"
19,4.905,2.493,4.495,1.689,"virginica"
19,7.287,2.919,6.302,1.793,"virginica"
19,6.701,2.502,5.801,1.801,"virginica"
19,7.188,3.605,6.107,2.51,"virginica"
19,6.512,3.201,5.101,1.993,"virginica"
19,6.397,2.718,5.303,1.892,"virginica"
19,6.806,3.002,5.5,2.105,"virginica"
19,5.704,2.49,4.991,1.998,"virginica"
19,5.812,2.797,5.119,2.38,"virginica"
19,6.439,3.182,5.308,2.3,"virginica"
19,6.495,2.995,5.507,1.803,"virginica"
19,7.712,3.797,6.709,2.196,"virginica"
19,7.684,2.602,6.9,2.29,"virginica"
19,6.003,2.219,4.989,1.5,"virginica"
19,6.907,3.211,5.699,2.304,"virginica"
19,5.588,2.801,4.89,1.999,"virginica"
19,7.696,2.806,6.706,1.992,"virginica"
19,6.303,2.707,4.924,1.801,"virginica"
19,6.691,3.295,5.691,2.1,"virginica"
19,7.222,3.197,6.013,1.802,"virginica"
19,6.199,2.817,4.802,1.804,"virginica"
19,6.102,2.998,4.882,1.796,"virginica"
19,6.399,2.788,5.588,2.09,"virginica"
19,7.203,3.007,5.789,1.597,"virginica"
19,7.417,2.809,6.098,1.89,"virginica"
19,7.897,3.809,6.434,2.013,"virginica"
19,6.393,2.803,5.621,2.213,"virginica"
19,6.289,2.768,5.105,1.511,"virginica"
19,6.087,2.594,5.613,1.39,"virginica"
19,7.702,2.985,6.1,2.299,"virginica"
19,6.316,3.384,5.604,2.408,"virginica"
19,6.402,3.099,5.503,1.795,"virginica"
19,5.982,2.998,4.781,1.799,"virginica"
19,6.903,3.095,5.397,2.11,"virginica"
19,6.701,3.104,5.603,2.417,"virginica"
19,6.904,3.091,5.117,2.293,"virginica"
19,5.801,2.694,5.105,1.924,"virginica"
19,6.796,3.205,5.888,2.298,"virginica"
19,6.697,3.286,5.71,2.504,"virginica"
19,6.699,2.977,5.189,2.295,"virginica"
19,6.296,2.501,5.007,1.892,"virginica"
19,6.498,2.986,5.206,2.007,"virginica"
19,6.211,3.376,5.397,2.267,"virginica"
19,5.898,2.999,5.098,1.804,"virginica"
