"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
59,5.094,3.505,1.391,0.194,"setosa"
59,4.898,2.994,1.376,0.195,"setosa"
59,4.711,3.186,1.289,0.203,"setosa"
59,4.605,3.112,1.505,0.196,"setosa"
59,4.99,3.596,1.409,0.182,"setosa"
59,5.389,3.901,1.682,0.391,"setosa"
59,4.594,3.382,1.388,0.301,"setosa"
59,4.985,3.394,1.503,0.179,"setosa"
59,4.412,2.903,1.392,0.198,"setosa"
59,4.901,3.103,1.507,0.089,"setosa"
59,5.402,3.702,1.505,0.189,"setosa"
59,4.783,3.396,1.609,0.195,"setosa"
59,4.791,3.014,1.402,0.104,"setosa"
59,4.293,2.996,1.085,0.1,"setosa"
59,5.788,4.001,1.196,0.209,"setosa"
59,5.7,4.401,1.509,0.406,"setosa"
59,5.397,3.902,1.283,0.407,"setosa"
59,5.109,3.484,1.397,0.312,"setosa"
59,5.712,3.801,1.697,0.305,"setosa"
59,5.099,3.805,1.504,0.292,"setosa"
59,5.389,3.399,1.702,0.197,"setosa"
59,5.091,3.683,1.499,0.398,"setosa"
59,4.605,3.596,0.989,0.2,"setosa"
59,5.1,3.28,1.703,0.491,"setosa"
59,4.797,3.401,1.902,0.213,"setosa"
59,5.012,3.009,1.607,0.191,"setosa"
59,4.989,3.4,1.613,0.397,"setosa"
59,5.193,3.508,1.502,0.2,"setosa"
59,5.193,3.394,1.392,0.189,"setosa"
59,4.678,3.195,1.603,0.194,"setosa"
59,4.793,3.093,1.587,0.193,"setosa"
59,5.409,3.391,1.498,0.399,"setosa"
59,5.203,4.117,1.489,0.118,"setosa"
59,5.504,4.197,1.417,0.2,"setosa"
59,4.896,3.076,1.485,0.2,"setosa"
59,4.995,3.207,1.214,0.207,"setosa"
59,5.497,3.506,1.302,0.194,"setosa"
59,4.911,3.602,1.385,0.115,"setosa"
59,4.403,2.98,1.315,0.218,"setosa"
59,5.118,3.408,1.509,0.209,"setosa"
59,5.003,3.496,1.297,0.294,"setosa"
59,4.494,2.3,1.3,0.308,"setosa"
59,4.38,3.219,1.297,0.199,"setosa"
59,5.001,3.493,1.595,0.597,"setosa"
59,5.112,3.808,1.923,0.413,"setosa"
59,4.816,3.008,1.417,0.293,"setosa"
59,5.104,3.808,1.595,0.221,"setosa"
59,4.604,3.18,1.402,0.195,"setosa"
59,5.313,3.684,1.492,0.206,"setosa"
59,4.999,3.297,1.393,0.202,"setosa"
59,7.01,3.2,4.693,1.39,"versicolor"
59,6.398,3.185,4.513,1.489,"versicolor"
59,6.909,3.07,4.906,1.49,"versicolor"
59,5.496,2.333,4.002,1.309,"versicolor"
59,6.512,2.811,4.597,1.503,"versicolor"
59,5.707,2.802,4.5,1.304,"versicolor"
59,6.297,3.302,4.695,1.602,"versicolor"
59,4.881,2.404,3.299,0.989,"versicolor"
59,6.621,2.914,4.588,1.309,"versicolor"
59,5.212,2.694,3.911,1.416,"versicolor"
59,5.003,1.999,3.48,0.999,"versicolor"
59,5.906,2.991,4.192,1.523,"versicolor"
59,5.977,2.203,4,0.985,"versicolor"
59,6.098,2.909,4.692,1.388,"versicolor"
59,5.582,2.89,3.603,1.296,"versicolor"
59,6.709,3.085,4.405,1.403,"versicolor"
59,5.594,3.003,4.49,1.519,"versicolor"
59,5.812,2.684,4.103,1.005,"versicolor"
59,6.181,2.191,4.509,1.5,"versicolor"
59,5.592,2.5,3.921,1.119,"versicolor"
59,5.893,3.193,4.801,1.788,"versicolor"
59,6.106,2.799,3.994,1.295,"versicolor"
59,6.283,2.487,4.9,1.517,"versicolor"
59,6.108,2.787,4.706,1.176,"versicolor"
59,6.401,2.904,4.295,1.311,"versicolor"
59,6.599,2.981,4.408,1.411,"versicolor"
59,6.805,2.802,4.801,1.382,"versicolor"
59,6.71,2.999,5,1.697,"versicolor"
59,5.991,2.893,4.5,1.506,"versicolor"
59,5.685,2.607,3.517,0.99,"versicolor"
59,5.498,2.4,3.795,1.101,"versicolor"
59,5.49,2.404,3.702,0.996,"versicolor"
59,5.794,2.69,3.892,1.216,"versicolor"
59,6,2.722,5.11,1.603,"versicolor"
59,5.391,3.005,4.493,1.501,"versicolor"
59,6.018,3.408,4.473,1.611,"versicolor"
59,6.691,3.107,4.683,1.503,"versicolor"
59,6.293,2.297,4.392,1.296,"versicolor"
59,5.618,2.997,4.099,1.31,"versicolor"
59,5.497,2.512,3.985,1.317,"versicolor"
59,5.491,2.596,4.396,1.203,"versicolor"
59,6.094,2.997,4.601,1.409,"versicolor"
59,5.791,2.575,4.009,1.184,"versicolor"
59,4.989,2.302,3.296,0.993,"versicolor"
59,5.611,2.7,4.185,1.29,"versicolor"
59,5.694,2.996,4.205,1.193,"versicolor"
59,5.704,2.877,4.185,1.291,"versicolor"
59,6.202,2.887,4.31,1.298,"versicolor"
59,5.114,2.489,3.004,1.106,"versicolor"
59,5.702,2.807,4.096,1.292,"versicolor"
59,6.305,3.298,6.017,2.494,"virginica"
59,5.81,2.681,5.096,1.912,"virginica"
59,7.115,3.006,5.906,2.103,"virginica"
59,6.299,2.907,5.589,1.813,"virginica"
59,6.503,3.002,5.792,2.194,"virginica"
59,7.605,3.013,6.585,2.107,"virginica"
59,4.895,2.5,4.503,1.686,"virginica"
59,7.279,2.892,6.312,1.805,"virginica"
59,6.704,2.521,5.8,1.803,"virginica"
59,7.202,3.602,6.095,2.498,"virginica"
59,6.494,3.202,5.095,2.014,"virginica"
59,6.405,2.702,5.301,1.905,"virginica"
59,6.782,2.984,5.498,2.088,"virginica"
59,5.689,2.501,5.006,1.989,"virginica"
59,5.809,2.814,5.093,2.406,"virginica"
59,6.401,3.203,5.328,2.29,"virginica"
59,6.477,3.008,5.507,1.798,"virginica"
59,7.701,3.797,6.708,2.197,"virginica"
59,7.69,2.602,6.897,2.295,"virginica"
59,6.007,2.202,5.021,1.492,"virginica"
59,6.908,3.214,5.715,2.286,"virginica"
59,5.609,2.806,4.896,2.008,"virginica"
59,7.694,2.811,6.691,1.995,"virginica"
59,6.285,2.698,4.912,1.81,"virginica"
59,6.683,3.304,5.682,2.1,"virginica"
59,7.207,3.192,6.019,1.809,"virginica"
59,6.203,2.799,4.816,1.814,"virginica"
59,6.091,3.001,4.91,1.781,"virginica"
59,6.391,2.811,5.599,2.123,"virginica"
59,7.225,3.001,5.794,1.596,"virginica"
59,7.406,2.782,6.114,1.909,"virginica"
59,7.896,3.823,6.408,2.015,"virginica"
59,6.406,2.805,5.602,2.204,"virginica"
59,6.296,2.796,5.107,1.492,"virginica"
59,6.081,2.59,5.606,1.4,"virginica"
59,7.697,3.012,6.096,2.305,"virginica"
59,6.315,3.409,5.606,2.393,"virginica"
59,6.374,3.105,5.507,1.803,"virginica"
59,6.011,2.981,4.8,1.816,"virginica"
59,6.908,3.087,5.384,2.092,"virginica"
59,6.692,3.1,5.594,2.403,"virginica"
59,6.89,3.098,5.101,2.321,"virginica"
59,5.795,2.688,5.089,1.89,"virginica"
59,6.804,3.216,5.913,2.302,"virginica"
59,6.722,3.311,5.707,2.483,"virginica"
59,6.703,3,5.195,2.295,"virginica"
59,6.304,2.501,5.01,1.884,"virginica"
59,6.498,2.997,5.18,1.997,"virginica"
59,6.2,3.395,5.407,2.298,"virginica"
59,5.9,3.003,5.085,1.814,"virginica"
