"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
42,5.097,3.485,1.4,0.209,"setosa"
42,4.9,3.021,1.376,0.19,"setosa"
42,4.709,3.196,1.302,0.195,"setosa"
42,4.587,3.108,1.508,0.192,"setosa"
42,4.997,3.608,1.415,0.221,"setosa"
42,5.399,3.904,1.709,0.404,"setosa"
42,4.596,3.42,1.406,0.304,"setosa"
42,4.999,3.412,1.505,0.197,"setosa"
42,4.402,2.899,1.393,0.197,"setosa"
42,4.9,3.098,1.489,0.105,"setosa"
42,5.408,3.698,1.493,0.209,"setosa"
42,4.798,3.405,1.596,0.214,"setosa"
42,4.791,3.014,1.396,0.1,"setosa"
42,4.297,3.003,1.099,0.097,"setosa"
42,5.788,3.999,1.198,0.218,"setosa"
42,5.692,4.399,1.506,0.414,"setosa"
42,5.396,3.906,1.296,0.376,"setosa"
42,5.107,3.502,1.407,0.309,"setosa"
42,5.695,3.8,1.714,0.299,"setosa"
42,5.102,3.803,1.502,0.283,"setosa"
42,5.392,3.405,1.678,0.199,"setosa"
42,5.109,3.706,1.477,0.396,"setosa"
42,4.602,3.609,0.997,0.202,"setosa"
42,5.093,3.282,1.707,0.5,"setosa"
42,4.803,3.408,1.901,0.19,"setosa"
42,4.981,3.006,1.591,0.205,"setosa"
42,5.013,3.397,1.594,0.414,"setosa"
42,5.188,3.5,1.496,0.206,"setosa"
42,5.192,3.396,1.401,0.198,"setosa"
42,4.693,3.192,1.605,0.202,"setosa"
42,4.798,3.098,1.601,0.205,"setosa"
42,5.406,3.394,1.505,0.38,"setosa"
42,5.188,4.101,1.502,0.104,"setosa"
42,5.502,4.193,1.396,0.215,"setosa"
42,4.922,3.104,1.505,0.198,"setosa"
42,5.008,3.178,1.209,0.19,"setosa"
42,5.497,3.498,1.315,0.187,"setosa"
42,4.901,3.586,1.399,0.1,"setosa"
42,4.387,2.991,1.306,0.198,"setosa"
42,5.087,3.4,1.491,0.195,"setosa"
42,4.983,3.501,1.3,0.299,"setosa"
42,4.52,2.3,1.296,0.322,"setosa"
42,4.386,3.21,1.296,0.202,"setosa"
42,4.994,3.487,1.597,0.609,"setosa"
42,5.083,3.792,1.89,0.416,"setosa"
42,4.807,2.99,1.411,0.319,"setosa"
42,5.113,3.802,1.575,0.21,"setosa"
42,4.613,3.195,1.397,0.192,"setosa"
42,5.309,3.708,1.48,0.192,"setosa"
42,5.003,3.29,1.391,0.193,"setosa"
42,7.003,3.194,4.705,1.398,"versicolor"
42,6.409,3.195,4.494,1.508,"versicolor"
42,6.875,3.114,4.908,1.502,"versicolor"
42,5.5,2.306,4.011,1.308,"versicolor"
42,6.512,2.817,4.609,1.522,"versicolor"
42,5.723,2.82,4.495,1.32,"versicolor"
42,6.301,3.304,4.705,1.622,"versicolor"
42,4.904,2.395,3.28,0.995,"versicolor"
42,6.594,2.914,4.591,1.298,"versicolor"
42,5.193,2.715,3.88,1.398,"versicolor"
42,5.015,2.006,3.483,1.007,"versicolor"
42,5.893,2.994,4.192,1.509,"versicolor"
42,5.999,2.205,4.003,1.004,"versicolor"
42,6.109,2.903,4.697,1.403,"versicolor"
42,5.597,2.889,3.603,1.317,"versicolor"
42,6.693,3.089,4.431,1.418,"versicolor"
42,5.612,3.012,4.507,1.488,"versicolor"
42,5.801,2.705,4.085,1.008,"versicolor"
42,6.215,2.196,4.513,1.511,"versicolor"
42,5.595,2.498,3.925,1.098,"versicolor"
42,5.897,3.195,4.796,1.823,"versicolor"
42,6.105,2.808,4.01,1.302,"versicolor"
42,6.285,2.501,4.907,1.507,"versicolor"
42,6.103,2.791,4.701,1.21,"versicolor"
42,6.417,2.901,4.3,1.278,"versicolor"
42,6.605,3.022,4.402,1.413,"versicolor"
42,6.798,2.803,4.818,1.398,"versicolor"
42,6.703,3,4.991,1.683,"versicolor"
42,5.998,2.888,4.498,1.483,"versicolor"
42,5.697,2.602,3.506,0.997,"versicolor"
42,5.485,2.418,3.802,1.096,"versicolor"
42,5.491,2.415,3.722,1.001,"versicolor"
42,5.813,2.712,3.912,1.204,"versicolor"
42,6.009,2.706,5.113,1.614,"versicolor"
