"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
37,5.09,3.513,1.415,0.204,"setosa"
37,4.891,3.016,1.39,0.196,"setosa"
37,4.701,3.201,1.301,0.218,"setosa"
37,4.607,3.099,1.479,0.2,"setosa"
37,5.009,3.592,1.407,0.198,"setosa"
37,5.416,3.911,1.701,0.402,"setosa"
37,4.589,3.404,1.401,0.304,"setosa"
37,4.992,3.409,1.508,0.209,"setosa"
37,4.4,2.888,1.387,0.191,"setosa"
37,4.899,3.089,1.502,0.106,"setosa"
37,5.388,3.686,1.487,0.2,"setosa"
37,4.805,3.395,1.616,0.208,"setosa"
37,4.795,3.003,1.388,0.106,"setosa"
37,4.292,3.003,1.102,0.105,"setosa"
37,5.811,3.991,1.191,0.221,"setosa"
37,5.703,4.393,1.503,0.408,"setosa"
37,5.385,3.896,1.298,0.401,"setosa"
37,5.108,3.504,1.42,0.29,"setosa"
37,5.697,3.791,1.71,0.301,"setosa"
37,5.094,3.791,1.503,0.284,"setosa"
37,5.384,3.388,1.689,0.21,"setosa"
37,5.083,3.705,1.51,0.404,"setosa"
37,4.6,3.594,0.981,0.2,"setosa"
37,5.097,3.314,1.686,0.492,"setosa"
37,4.801,3.401,1.899,0.182,"setosa"
37,4.999,2.985,1.595,0.203,"setosa"
37,4.985,3.415,1.588,0.397,"setosa"
37,5.211,3.494,1.513,0.189,"setosa"
37,5.178,3.399,1.381,0.197,"setosa"
37,4.701,3.204,1.595,0.206,"setosa"
37,4.798,3.108,1.618,0.207,"setosa"
37,5.413,3.399,1.491,0.415,"setosa"
37,5.209,4.106,1.488,0.103,"setosa"
37,5.507,4.187,1.39,0.204,"setosa"
37,4.903,3.107,1.509,0.207,"setosa"
37,5.008,3.196,1.204,0.188,"setosa"
37,5.497,3.483,1.306,0.21,"setosa"
37,4.899,3.585,1.408,0.092,"setosa"
37,4.393,3.003,1.296,0.203,"setosa"
37,5.11,3.398,1.483,0.192,"setosa"
37,4.992,3.491,1.305,0.303,"setosa"
37,4.519,2.293,1.312,0.305,"setosa"
37,4.395,3.196,1.295,0.2,"setosa"
37,4.988,3.488,1.595,0.609,"setosa"
37,5.088,3.8,1.898,0.404,"setosa"
37,4.798,3.006,1.401,0.295,"setosa"
37,5.11,3.799,1.6,0.188,"setosa"
37,4.6,3.185,1.398,0.195,"setosa"
37,5.303,3.692,1.505,0.208,"setosa"
37,4.99,3.314,1.416,0.208,"setosa"
37,6.991,3.22,4.703,1.394,"versicolor"
37,6.417,3.207,4.47,1.515,"versicolor"
37,6.901,3.089,4.899,1.501,"versicolor"
37,5.494,2.303,3.989,1.312,"versicolor"
37,6.511,2.786,4.581,1.505,"versicolor"
37,5.703,2.803,4.497,1.303,"versicolor"
37,6.308,3.32,4.694,1.582,"versicolor"
37,4.899,2.419,3.299,1.007,"versicolor"
37,6.581,2.906,4.6,1.306,"versicolor"
37,5.207,2.708,3.909,1.41,"versicolor"
37,4.997,2,3.495,0.998,"versicolor"
37,5.901,2.99,4.201,1.516,"versicolor"
37,5.995,2.186,4,0.996,"versicolor"
37,6.111,2.896,4.706,1.391,"versicolor"
37,5.599,2.906,3.598,1.296,"versicolor"
37,6.717,3.102,4.402,1.403,"versicolor"
37,5.604,3.001,4.498,1.521,"versicolor"
37,5.799,2.694,4.102,0.995,"versicolor"
37,6.194,2.172,4.512,1.509,"versicolor"
