"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
54,5.107,3.479,1.405,0.189,"setosa"
54,4.894,3.007,1.417,0.186,"setosa"
54,4.701,3.196,1.305,0.2,"setosa"
54,4.608,3.098,1.488,0.193,"setosa"
54,4.998,3.589,1.425,0.186,"setosa"
54,5.401,3.895,1.68,0.396,"setosa"
54,4.609,3.4,1.395,0.304,"setosa"
54,4.997,3.398,1.504,0.21,"setosa"
54,4.398,2.903,1.405,0.203,"setosa"
54,4.901,3.087,1.518,0.107,"setosa"
54,5.4,3.697,1.495,0.194,"setosa"
54,4.815,3.395,1.608,0.196,"setosa"
54,4.81,3.004,1.391,0.094,"setosa"
54,4.31,2.991,1.085,0.092,"setosa"
54,5.797,3.994,1.195,0.208,"setosa"
54,5.706,4.383,1.513,0.405,"setosa"
54,5.41,3.909,1.315,0.41,"setosa"
54,5.111,3.501,1.416,0.303,"setosa"
54,5.697,3.79,1.69,0.284,"setosa"
54,5.111,3.784,1.498,0.314,"setosa"
54,5.399,3.397,1.705,0.205,"setosa"
54,5.096,3.692,1.484,0.397,"setosa"
54,4.598,3.613,0.997,0.178,"setosa"
54,5.085,3.287,1.692,0.492,"setosa"
54,4.802,3.407,1.885,0.214,"setosa"
54,5.016,3.008,1.593,0.208,"setosa"
54,5.011,3.41,1.586,0.4,"setosa"
54,5.193,3.497,1.502,0.188,"setosa"
54,5.19,3.399,1.39,0.2,"setosa"
54,4.704,3.204,1.61,0.187,"setosa"
54,4.81,3.091,1.613,0.204,"setosa"
54,5.404,3.417,1.509,0.403,"setosa"
54,5.211,4.105,1.518,0.092,"setosa"
54,5.496,4.185,1.399,0.193,"setosa"
54,4.904,3.11,1.511,0.205,"setosa"
54,4.998,3.205,1.189,0.187,"setosa"
54,5.512,3.527,1.281,0.2,"setosa"
54,4.895,3.587,1.424,0.113,"setosa"
54,4.406,3.011,1.286,0.182,"setosa"
54,5.108,3.407,1.498,0.206,"setosa"
54,5.01,3.498,1.293,0.322,"setosa"
54,4.513,2.304,1.299,0.295,"setosa"
54,4.411,3.202,1.296,0.188,"setosa"
54,5.008,3.522,1.599,0.583,"setosa"
54,5.102,3.802,1.906,0.386,"setosa"
54,4.809,2.99,1.402,0.326,"setosa"
54,5.093,3.784,1.601,0.192,"setosa"
54,4.598,3.204,1.401,0.215,"setosa"
54,5.296,3.692,1.513,0.193,"setosa"
54,4.994,3.312,1.399,0.201,"setosa"
54,6.998,3.192,4.705,1.41,"versicolor"
54,6.401,3.204,4.495,1.527,"versicolor"
54,6.894,3.091,4.896,1.491,"versicolor"
54,5.487,2.299,4.002,1.296,"versicolor"
54,6.493,2.789,4.625,1.508,"versicolor"
54,5.701,2.8,4.489,1.302,"versicolor"
54,6.295,3.301,4.68,1.599,"versicolor"
54,4.878,2.402,3.294,1.007,"versicolor"
54,6.583,2.9,4.618,1.297,"versicolor"
54,5.189,2.702,3.899,1.407,"versicolor"
54,4.999,2.008,3.49,0.989,"versicolor"
54,5.899,2.987,4.21,1.505,"versicolor"
54,6.004,2.185,4.003,1.003,"versicolor"
54,6.097,2.908,4.71,1.385,"versicolor"
54,5.592,2.893,3.603,1.306,"versicolor"
54,6.703,3.115,4.415,1.403,"versicolor"
54,5.573,3.015,4.503,1.485,"versicolor"
54,5.803,2.701,4.082,1.023,"versicolor"
54,6.22,2.209,4.493,1.482,"versicolor"
54,5.616,2.491,3.911,1.102,"versicolor"
54,5.904,3.198,4.805,1.813,"versicolor"
54,6.09,2.808,3.997,1.282,"versicolor"
54,6.298,2.485,4.895,1.482,"versicolor"
54,6.096,2.793,4.722,1.181,"versicolor"
54,6.386,2.911,4.313,1.292,"versicolor"
54,6.614,3.006,4.401,1.399,"versicolor"
54,6.815,2.799,4.798,1.384,"versicolor"
54,6.696,3.017,5.01,1.707,"versicolor"
54,5.994,2.89,4.497,1.513,"versicolor"
54,5.703,2.597,3.481,1,"versicolor"
54,5.502,2.408,3.81,1.105,"versicolor"
54,5.514,2.402,3.692,1.008,"versicolor"
54,5.795,2.703,3.898,1.21,"versicolor"
54,5.988,2.689,5.099,1.58,"versicolor"
54,5.402,3.009,4.498,1.511,"versicolor"
54,6.005,3.395,4.497,1.607,"versicolor"
54,6.693,3.088,4.694,1.495,"versicolor"
54,6.304,2.285,4.396,1.302,"versicolor"
54,5.597,3.007,4.106,1.29,"versicolor"
54,5.488,2.489,3.979,1.314,"versicolor"
54,5.516,2.602,4.389,1.198,"versicolor"
54,6.099,3.004,4.605,1.395,"versicolor"
54,5.798,2.597,4.032,1.204,"versicolor"
54,5.004,2.315,3.308,1.006,"versicolor"
54,5.588,2.711,4.177,1.314,"versicolor"
54,5.684,3.029,4.202,1.198,"versicolor"
54,5.67,2.902,4.181,1.316,"versicolor"
54,6.199,2.892,4.302,1.293,"versicolor"
54,5.109,2.508,2.995,1.098,"versicolor"
54,5.683,2.802,4.1,1.325,"versicolor"
54,6.317,3.314,6.01,2.508,"virginica"
54,5.798,2.691,5.095,1.904,"virginica"
54,7.121,3.005,5.904,2.1,"virginica"
54,6.305,2.899,5.603,1.798,"virginica"
54,6.506,2.996,5.785,2.216,"virginica"
54,7.599,3.006,6.597,2.113,"virginica"
54,4.895,2.498,4.504,1.711,"virginica"
54,7.312,2.901,6.317,1.796,"virginica"
54,6.691,2.504,5.799,1.798,"virginica"
54,7.212,3.621,6.113,2.479,"virginica"
54,6.506,3.203,5.095,2.008,"virginica"
54,6.411,2.717,5.288,1.909,"virginica"
54,6.813,3.001,5.51,2.103,"virginica"
54,5.695,2.478,4.991,2,"virginica"
54,5.793,2.795,5.107,2.393,"virginica"
54,6.389,3.204,5.305,2.315,"virginica"
54,6.51,3.002,5.504,1.801,"virginica"
54,7.694,3.787,6.698,2.199,"virginica"
54,7.711,2.604,6.904,2.298,"virginica"
54,6.001,2.21,4.998,1.497,"virginica"
54,6.9,3.202,5.692,2.293,"virginica"
54,5.6,2.802,4.899,1.997,"virginica"
54,7.701,2.8,6.705,1.992,"virginica"
54,6.302,2.706,4.897,1.801,"virginica"
54,6.702,3.304,5.673,2.1,"virginica"
54,7.177,3.189,6.004,1.807,"virginica"
54,6.195,2.795,4.779,1.786,"virginica"
54,6.093,2.987,4.916,1.816,"virginica"
54,6.4,2.788,5.614,2.093,"virginica"
54,7.187,2.993,5.803,1.606,"virginica"
54,7.409,2.797,6.09,1.902,"virginica"
54,7.891,3.82,6.406,2.002,"virginica"
54,6.406,2.816,5.605,2.21,"virginica"
54,6.294,2.8,5.096,1.501,"virginica"
54,6.064,2.604,5.584,1.407,"virginica"
54,7.695,3.01,6.101,2.29,"virginica"
54,6.295,3.394,5.611,2.401,"virginica"
54,6.397,3.103,5.508,1.774,"virginica"
54,5.998,2.991,4.805,1.802,"virginica"
54,6.909,3.094,5.385,2.103,"virginica"
54,6.7,3.082,5.603,2.41,"virginica"
54,6.901,3.103,5.111,2.299,"virginica"
54,5.79,2.686,5.107,1.899,"virginica"
54,6.815,3.207,5.92,2.305,"virginica"
54,6.699,3.291,5.687,2.51,"virginica"
54,6.699,2.989,5.202,2.291,"virginica"
54,6.307,2.469,5.012,1.9,"virginica"
54,6.498,2.988,5.197,1.983,"virginica"
54,6.183,3.39,5.404,2.3,"virginica"
54,5.89,2.99,5.085,1.782,"virginica"
