"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
60,5.087,3.489,1.396,0.205,"setosa"
60,4.907,2.999,1.397,0.205,"setosa"
60,4.704,3.206,1.297,0.213,"setosa"
60,4.613,3.105,1.498,0.194,"setosa"
60,5.007,3.596,1.407,0.181,"setosa"
60,5.393,3.906,1.7,0.405,"setosa"
60,4.616,3.406,1.404,0.302,"setosa"
60,5.012,3.398,1.525,0.183,"setosa"
60,4.399,2.901,1.392,0.195,"setosa"
60,4.908,3.087,1.512,0.1,"setosa"
60,5.402,3.711,1.507,0.204,"setosa"
60,4.808,3.397,1.592,0.192,"setosa"
60,4.802,2.996,1.402,0.11,"setosa"
60,4.295,3.002,1.108,0.107,"setosa"
60,5.808,4.004,1.203,0.202,"setosa"
60,5.697,4.41,1.494,0.401,"setosa"
60,5.406,3.881,1.297,0.401,"setosa"
60,5.075,3.501,1.38,0.295,"setosa"
60,5.693,3.806,1.717,0.281,"setosa"
60,5.098,3.792,1.488,0.304,"setosa"
60,5.401,3.403,1.71,0.204,"setosa"
60,5.105,3.698,1.496,0.404,"setosa"
60,4.592,3.587,0.971,0.208,"setosa"
60,5.103,3.284,1.698,0.499,"setosa"
60,4.801,3.42,1.905,0.2,"setosa"
60,4.99,3.017,1.601,0.189,"setosa"
60,4.987,3.416,1.61,0.39,"setosa"
60,5.188,3.505,1.494,0.21,"setosa"
60,5.192,3.401,1.412,0.228,"setosa"
60,4.704,3.197,1.603,0.196,"setosa"
60,4.777,3.108,1.598,0.208,"setosa"
60,5.386,3.402,1.501,0.395,"setosa"
60,5.202,4.106,1.489,0.121,"setosa"
60,5.506,4.203,1.423,0.195,"setosa"
60,4.905,3.112,1.494,0.197,"setosa"
60,5.008,3.202,1.202,0.218,"setosa"
60,5.514,3.492,1.313,0.182,"setosa"
60,4.9,3.59,1.404,0.09,"setosa"
60,4.392,3.013,1.307,0.226,"setosa"
60,5.113,3.393,1.498,0.192,"setosa"
60,4.999,3.491,1.309,0.304,"setosa"
60,4.502,2.3,1.294,0.287,"setosa"
60,4.4,3.23,1.289,0.195,"setosa"
60,4.992,3.499,1.605,0.607,"setosa"
60,5.087,3.798,1.902,0.39,"setosa"
60,4.799,3.003,1.393,0.285,"setosa"
60,5.09,3.805,1.604,0.2,"setosa"
60,4.59,3.182,1.398,0.204,"setosa"
60,5.316,3.709,1.502,0.202,"setosa"
60,4.994,3.301,1.409,0.21,"setosa"
60,6.993,3.213,4.696,1.407,"versicolor"
60,6.4,3.2,4.497,1.488,"versicolor"
60,6.888,3.114,4.899,1.5,"versicolor"
60,5.502,2.288,4.014,1.276,"versicolor"
60,6.519,2.798,4.616,1.511,"versicolor"
60,5.692,2.785,4.517,1.3,"versicolor"
60,6.297,3.292,4.71,1.609,"versicolor"
60,4.893,2.41,3.3,0.997,"versicolor"
60,6.618,2.909,4.61,1.291,"versicolor"
60,5.21,2.712,3.886,1.401,"versicolor"
60,5.012,1.997,3.491,0.988,"versicolor"
60,5.895,3.005,4.203,1.496,"versicolor"
60,6.013,2.187,3.989,1.001,"versicolor"
60,6.083,2.895,4.706,1.403,"versicolor"
60,5.585,2.883,3.614,1.288,"versicolor"
60,6.692,3.084,4.374,1.403,"versicolor"
60,5.609,3.007,4.488,1.497,"versicolor"
60,5.788,2.704,4.099,1.003,"versicolor"
60,6.202,2.193,4.483,1.501,"versicolor"
60,5.599,2.479,3.908,1.088,"versicolor"
60,5.906,3.205,4.797,1.81,"versicolor"
60,6.089,2.808,3.987,1.298,"versicolor"
60,6.291,2.492,4.909,1.49,"versicolor"
60,6.1,2.802,4.703,1.204,"versicolor"
60,6.413,2.903,4.302,1.3,"versicolor"
60,6.596,2.999,4.381,1.4,"versicolor"
60,6.79,2.791,4.801,1.406,"versicolor"
60,6.717,2.998,4.997,1.699,"versicolor"
60,6,2.885,4.509,1.493,"versicolor"
60,5.693,2.592,3.503,0.999,"versicolor"
60,5.517,2.392,3.825,1.106,"versicolor"
60,5.496,2.413,3.702,1.011,"versicolor"
60,5.801,2.699,3.919,1.221,"versicolor"
60,6.007,2.675,5.095,1.592,"versicolor"
60,5.394,3.002,4.496,1.494,"versicolor"
60,5.991,3.427,4.501,1.616,"versicolor"
60,6.685,3.092,4.709,1.502,"versicolor"
60,6.278,2.281,4.384,1.304,"versicolor"
60,5.614,3.003,4.106,1.305,"versicolor"
60,5.511,2.503,3.988,1.299,"versicolor"
60,5.491,2.612,4.393,1.196,"versicolor"
60,6.091,3.002,4.587,1.394,"versicolor"
60,5.811,2.592,4.002,1.2,"versicolor"
60,5.005,2.286,3.301,1.004,"versicolor"
60,5.596,2.698,4.204,1.302,"versicolor"
60,5.705,2.993,4.209,1.202,"versicolor"
60,5.697,2.898,4.195,1.295,"versicolor"
60,6.21,2.901,4.295,1.292,"versicolor"
60,5.096,2.496,2.999,1.099,"versicolor"
60,5.707,2.81,4.111,1.298,"versicolor"
60,6.308,3.308,5.999,2.494,"virginica"
60,5.81,2.704,5.087,1.901,"virginica"
60,7.107,3.002,5.898,2.094,"virginica"
60,6.313,2.903,5.588,1.813,"virginica"
60,6.485,3.014,5.789,2.216,"virginica"
60,7.59,2.987,6.596,2.094,"virginica"
60,4.892,2.501,4.499,1.694,"virginica"
60,7.296,2.902,6.298,1.799,"virginica"
60,6.715,2.511,5.794,1.792,"virginica"
60,7.216,3.605,6.108,2.499,"virginica"
60,6.507,3.181,5.108,2.007,"virginica"
60,6.4,2.717,5.293,1.896,"virginica"
60,6.809,3.012,5.512,2.1,"virginica"
60,5.69,2.505,4.994,1.989,"virginica"
60,5.786,2.813,5.108,2.381,"virginica"
60,6.399,3.191,5.302,2.283,"virginica"
60,6.495,3.012,5.501,1.799,"virginica"
60,7.703,3.81,6.713,2.208,"virginica"
60,7.696,2.6,6.886,2.312,"virginica"
60,6.012,2.2,4.999,1.496,"virginica"
60,6.889,3.197,5.682,2.319,"virginica"
60,5.604,2.807,4.898,1.993,"virginica"
60,7.724,2.795,6.684,2.008,"virginica"
60,6.299,2.699,4.897,1.798,"virginica"
60,6.674,3.313,5.673,2.102,"virginica"
60,7.205,3.202,5.99,1.793,"virginica"
60,6.193,2.79,4.804,1.8,"virginica"
60,6.085,3.017,4.91,1.796,"virginica"
60,6.4,2.793,5.583,2.092,"virginica"
60,7.189,2.994,5.807,1.608,"virginica"
60,7.399,2.8,6.092,1.906,"virginica"
60,7.903,3.803,6.4,2.03,"virginica"
60,6.401,2.813,5.634,2.204,"virginica"
60,6.297,2.795,5.096,1.495,"virginica"
60,6.096,2.62,5.614,1.39,"virginica"
60,7.722,2.991,6.095,2.294,"virginica"
60,6.305,3.39,5.605,2.402,"virginica"
60,6.404,3.101,5.491,1.795,"virginica"
60,6.003,2.999,4.809,1.795,"virginica"
60,6.877,3.098,5.398,2.108,"virginica"
60,6.701,3.092,5.608,2.401,"virginica"
60,6.901,3.093,5.111,2.31,"virginica"
60,5.808,2.692,5.095,1.891,"virginica"
60,6.786,3.203,5.902,2.306,"virginica"
60,6.71,3.289,5.705,2.492,"virginica"
60,6.717,2.994,5.202,2.3,"virginica"
60,6.293,2.49,5,1.882,"virginica"
60,6.489,3,5.197,1.997,"virginica"
60,6.2,3.401,5.402,2.281,"virginica"
60,5.919,2.994,5.081,1.797,"virginica"
