"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
56,5.105,3.487,1.4,0.196,"setosa"
56,4.9,3.004,1.397,0.189,"setosa"
56,4.707,3.208,1.297,0.211,"setosa"
56,4.6,3.078,1.511,0.202,"setosa"
56,4.993,3.626,1.417,0.186,"setosa"
56,5.387,3.888,1.713,0.399,"setosa"
56,4.602,3.409,1.405,0.306,"setosa"
56,4.999,3.396,1.498,0.199,"setosa"
56,4.384,2.905,1.406,0.187,"setosa"
56,4.907,3.079,1.495,0.12,"setosa"
56,5.391,3.703,1.493,0.195,"setosa"
56,4.825,3.4,1.602,0.189,"setosa"
56,4.796,2.978,1.408,0.101,"setosa"
56,4.301,2.983,1.101,0.087,"setosa"
56,5.781,4.006,1.208,0.214,"setosa"
56,5.723,4.396,1.476,0.418,"setosa"
56,5.387,3.909,1.287,0.413,"setosa"
56,5.085,3.49,1.425,0.323,"setosa"
56,5.721,3.822,1.698,0.303,"setosa"
56,5.089,3.803,1.497,0.303,"setosa"
56,5.408,3.4,1.697,0.198,"setosa"
56,5.095,3.695,1.501,0.403,"setosa"
56,4.596,3.607,1,0.21,"setosa"
56,5.095,3.307,1.713,0.499,"setosa"
56,4.81,3.389,1.919,0.2,"setosa"
56,5.002,2.979,1.611,0.231,"setosa"
56,4.992,3.404,1.594,0.407,"setosa"
56,5.204,3.509,1.491,0.197,"setosa"
56,5.199,3.387,1.386,0.181,"setosa"
56,4.698,3.202,1.603,0.211,"setosa"
56,4.8,3.111,1.616,0.192,"setosa"
56,5.396,3.412,1.49,0.398,"setosa"
56,5.183,4.102,1.486,0.088,"setosa"
56,5.508,4.195,1.403,0.211,"setosa"
56,4.891,3.083,1.522,0.197,"setosa"
56,4.99,3.219,1.201,0.194,"setosa"
56,5.491,3.491,1.309,0.191,"setosa"
56,4.923,3.6,1.387,0.123,"setosa"
56,4.381,3.009,1.308,0.198,"setosa"
56,5.101,3.409,1.495,0.21,"setosa"
56,5.004,3.517,1.284,0.295,"setosa"
56,4.492,2.293,1.293,0.303,"setosa"
56,4.409,3.198,1.295,0.195,"setosa"
56,4.996,3.497,1.592,0.602,"setosa"
56,5.087,3.787,1.892,0.39,"setosa"
56,4.801,3.008,1.399,0.304,"setosa"
56,5.111,3.791,1.613,0.207,"setosa"
56,4.589,3.222,1.407,0.202,"setosa"
56,5.306,3.717,1.521,0.212,"setosa"
56,4.985,3.311,1.408,0.2,"setosa"
56,6.988,3.213,4.694,1.413,"versicolor"
56,6.4,3.186,4.506,1.495,"versicolor"
56,6.903,3.078,4.908,1.509,"versicolor"
56,5.498,2.283,4.002,1.289,"versicolor"
56,6.505,2.772,4.585,1.493,"versicolor"
56,5.699,2.793,4.504,1.287,"versicolor"
56,6.3,3.295,4.688,1.614,"versicolor"
56,4.902,2.394,3.286,0.997,"versicolor"
56,6.616,2.889,4.593,1.299,"versicolor"
56,5.199,2.685,3.918,1.395,"versicolor"
56,5.028,1.983,3.522,0.985,"versicolor"
56,5.905,2.993,4.21,1.506,"versicolor"
56,6.006,2.206,3.983,0.991,"versicolor"
56,6.107,2.905,4.695,1.407,"versicolor"
56,5.615,2.911,3.624,1.287,"versicolor"
56,6.714,3.098,4.4,1.402,"versicolor"
56,5.586,2.999,4.492,1.494,"versicolor"
56,5.809,2.7,4.096,1.008,"versicolor"
56,6.214,2.197,4.487,1.51,"versicolor"
56,5.595,2.5,3.892,1.095,"versicolor"
56,5.898,3.192,4.79,1.791,"versicolor"
56,6.111,2.791,4.004,1.296,"versicolor"
56,6.295,2.49,4.917,1.488,"versicolor"
56,6.091,2.816,4.689,1.208,"versicolor"
56,6.382,2.878,4.302,1.307,"versicolor"
56,6.592,3.004,4.391,1.412,"versicolor"
