"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
67,5.092,3.502,1.403,0.21,"setosa"
67,4.905,3.019,1.398,0.198,"setosa"
67,4.689,3.199,1.293,0.205,"setosa"
67,4.597,3.107,1.5,0.203,"setosa"
67,4.995,3.592,1.414,0.177,"setosa"
67,5.401,3.894,1.694,0.414,"setosa"
67,4.61,3.395,1.393,0.309,"setosa"
67,4.994,3.412,1.507,0.211,"setosa"
67,4.376,2.903,1.39,0.215,"setosa"
67,4.898,3.107,1.491,0.11,"setosa"
67,5.395,3.694,1.502,0.205,"setosa"
67,4.801,3.396,1.593,0.173,"setosa"
67,4.817,3.004,1.41,0.09,"setosa"
67,4.304,2.995,1.105,0.093,"setosa"
67,5.782,4.003,1.193,0.225,"setosa"
67,5.706,4.387,1.508,0.4,"setosa"
67,5.405,3.906,1.316,0.404,"setosa"
67,5.106,3.504,1.403,0.303,"setosa"
67,5.696,3.806,1.715,0.297,"setosa"
67,5.098,3.811,1.496,0.319,"setosa"
67,5.394,3.394,1.686,0.199,"setosa"
67,5.102,3.713,1.509,0.417,"setosa"
67,4.59,3.596,1.008,0.216,"setosa"
67,5.091,3.286,1.705,0.503,"setosa"
67,4.798,3.404,1.899,0.195,"setosa"
67,5.015,3.003,1.603,0.202,"setosa"
67,5.005,3.396,1.595,0.408,"setosa"
67,5.209,3.504,1.51,0.181,"setosa"
67,5.196,3.409,1.396,0.206,"setosa"
67,4.699,3.194,1.597,0.198,"setosa"
67,4.782,3.105,1.58,0.213,"setosa"
67,5.394,3.412,1.517,0.404,"setosa"
67,5.2,4.11,1.511,0.122,"setosa"
67,5.499,4.211,1.405,0.211,"setosa"
67,4.919,3.104,1.503,0.203,"setosa"
67,4.992,3.21,1.194,0.197,"setosa"
67,5.495,3.474,1.307,0.19,"setosa"
67,4.895,3.594,1.404,0.101,"setosa"
67,4.39,2.999,1.306,0.193,"setosa"
67,5.101,3.392,1.489,0.192,"setosa"
67,5,3.507,1.298,0.308,"setosa"
67,4.495,2.307,1.301,0.314,"setosa"
67,4.389,3.195,1.301,0.223,"setosa"
67,5.011,3.498,1.586,0.603,"setosa"
67,5.115,3.79,1.903,0.402,"setosa"
67,4.788,3.008,1.401,0.31,"setosa"
67,5.112,3.805,1.582,0.186,"setosa"
67,4.598,3.199,1.393,0.2,"setosa"
67,5.288,3.71,1.504,0.192,"setosa"
67,5.01,3.308,1.414,0.2,"setosa"
67,6.998,3.202,4.683,1.408,"versicolor"
67,6.394,3.187,4.485,1.497,"versicolor"
67,6.913,3.106,4.901,1.484,"versicolor"
67,5.507,2.292,3.994,1.3,"versicolor"
67,6.508,2.797,4.591,1.502,"versicolor"
67,5.696,2.793,4.487,1.315,"versicolor"
67,6.291,3.297,4.709,1.607,"versicolor"
67,4.924,2.373,3.319,1.003,"versicolor"
67,6.597,2.915,4.594,1.308,"versicolor"
67,5.175,2.705,3.895,1.391,"versicolor"
67,5.003,2,3.489,0.995,"versicolor"
