"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
17,5.099,3.506,1.386,0.2,"setosa"
17,4.903,3.014,1.387,0.194,"setosa"
17,4.701,3.192,1.317,0.208,"setosa"
17,4.61,3.095,1.503,0.18,"setosa"
17,5.019,3.595,1.39,0.206,"setosa"
17,5.393,3.906,1.693,0.398,"setosa"
17,4.606,3.385,1.397,0.308,"setosa"
17,4.993,3.418,1.5,0.201,"setosa"
17,4.389,2.894,1.392,0.201,"setosa"
17,4.891,3.092,1.499,0.098,"setosa"
17,5.398,3.714,1.51,0.184,"setosa"
17,4.789,3.399,1.614,0.193,"setosa"
17,4.788,3.023,1.407,0.104,"setosa"
17,4.306,2.995,1.086,0.104,"setosa"
17,5.796,3.995,1.187,0.186,"setosa"
17,5.676,4.394,1.51,0.405,"setosa"
17,5.407,3.921,1.305,0.411,"setosa"
17,5.095,3.512,1.411,0.298,"setosa"
17,5.702,3.818,1.718,0.294,"setosa"
17,5.089,3.796,1.504,0.295,"setosa"
17,5.403,3.407,1.695,0.202,"setosa"
17,5.107,3.693,1.509,0.391,"setosa"
17,4.583,3.614,0.996,0.213,"setosa"
17,5.089,3.305,1.694,0.496,"setosa"
17,4.802,3.406,1.914,0.209,"setosa"
17,5.01,2.998,1.604,0.191,"setosa"
17,4.983,3.409,1.598,0.384,"setosa"
17,5.191,3.504,1.495,0.19,"setosa"
17,5.21,3.4,1.405,0.201,"setosa"
17,4.71,3.216,1.593,0.196,"setosa"
17,4.796,3.123,1.6,0.207,"setosa"
17,5.393,3.38,1.508,0.422,"setosa"
17,5.232,4.091,1.521,0.085,"setosa"
17,5.506,4.202,1.404,0.213,"setosa"
17,4.917,3.103,1.498,0.211,"setosa"
17,4.999,3.202,1.198,0.212,"setosa"
17,5.502,3.5,1.293,0.2,"setosa"
17,4.897,3.595,1.405,0.081,"setosa"
17,4.39,3.005,1.286,0.194,"setosa"
17,5.092,3.413,1.497,0.206,"setosa"
17,5.005,3.504,1.308,0.301,"setosa"
17,4.515,2.306,1.304,0.302,"setosa"
17,4.391,3.194,1.292,0.18,"setosa"
17,4.999,3.489,1.616,0.614,"setosa"
17,5.108,3.802,1.914,0.4,"setosa"
17,4.8,3.004,1.398,0.311,"setosa"
17,5.113,3.793,1.605,0.201,"setosa"
17,4.617,3.199,1.401,0.213,"setosa"
17,5.299,3.701,1.487,0.19,"setosa"
17,5.023,3.31,1.403,0.187,"setosa"
17,6.988,3.205,4.706,1.376,"versicolor"
17,6.39,3.195,4.498,1.498,"versicolor"
17,6.905,3.098,4.908,1.473,"versicolor"
17,5.493,2.314,4,1.292,"versicolor"
17,6.501,2.79,4.606,1.508,"versicolor"
17,5.712,2.795,4.508,1.295,"versicolor"
17,6.304,3.311,4.697,1.616,"versicolor"
17,4.898,2.417,3.296,1.002,"versicolor"
17,6.604,2.917,4.611,1.309,"versicolor"
17,5.2,2.714,3.891,1.392,"versicolor"
17,5.007,2.001,3.507,1.004,"versicolor"
17,5.894,3.007,4.19,1.498,"versicolor"
17,6,2.186,3.997,1.008,"versicolor"
17,6.093,2.902,4.705,1.391,"versicolor"
17,5.596,2.901,3.598,1.295,"versicolor"
17,6.705,3.096,4.411,1.393,"versicolor"
17,5.603,3.016,4.494,1.493,"versicolor"
17,5.793,2.692,4.095,1.005,"versicolor"
17,6.199,2.215,4.496,1.495,"versicolor"
17,5.585,2.5,3.908,1.097,"versicolor"
17,5.904,3.19,4.785,1.818,"versicolor"
17,6.121,2.815,3.996,1.325,"versicolor"
17,6.297,2.483,4.891,1.508,"versicolor"
17,6.106,2.796,4.696,1.204,"versicolor"
17,6.408,2.91,4.304,1.304,"versicolor"
17,6.601,3.005,4.415,1.407,"versicolor"
17,6.818,2.792,4.8,1.4,"versicolor"
17,6.693,2.994,4.998,1.711,"versicolor"
17,6.01,2.897,4.512,1.5,"versicolor"
17,5.708,2.594,3.498,1.02,"versicolor"
17,5.497,2.405,3.778,1.082,"versicolor"
17,5.51,2.4,3.706,0.992,"versicolor"
17,5.806,2.697,3.881,1.207,"versicolor"
17,5.992,2.695,5.078,1.602,"versicolor"
17,5.393,2.998,4.52,1.506,"versicolor"
17,6.002,3.394,4.495,1.603,"versicolor"
17,6.704,3.089,4.686,1.506,"versicolor"
17,6.304,2.308,4.406,1.316,"versicolor"
17,5.588,2.99,4.097,1.293,"versicolor"
17,5.508,2.492,3.993,1.313,"versicolor"
17,5.488,2.606,4.393,1.188,"versicolor"
17,6.095,3.008,4.598,1.422,"versicolor"
17,5.799,2.584,3.997,1.206,"versicolor"
17,5.007,2.278,3.279,0.993,"versicolor"
17,5.607,2.702,4.196,1.294,"versicolor"
17,5.697,3.003,4.212,1.182,"versicolor"
17,5.705,2.89,4.184,1.301,"versicolor"
17,6.203,2.908,4.302,1.289,"versicolor"
17,5.107,2.484,2.983,1.116,"versicolor"
17,5.685,2.798,4.113,1.296,"versicolor"
17,6.305,3.302,5.991,2.492,"virginica"
17,5.803,2.705,5.094,1.908,"virginica"
17,7.099,3.01,5.906,2.111,"virginica"
17,6.291,2.887,5.611,1.792,"virginica"
17,6.495,2.995,5.803,2.207,"virginica"
17,7.601,2.992,6.608,2.093,"virginica"
17,4.914,2.496,4.507,1.697,"virginica"
17,7.294,2.902,6.292,1.803,"virginica"
17,6.696,2.493,5.803,1.814,"virginica"
17,7.204,3.596,6.11,2.5,"virginica"
17,6.494,3.206,5.093,1.993,"virginica"
17,6.41,2.704,5.286,1.889,"virginica"
17,6.811,3,5.493,2.102,"virginica"
17,5.699,2.501,5.011,2.006,"virginica"
17,5.803,2.806,5.089,2.395,"virginica"
17,6.396,3.216,5.303,2.306,"virginica"
17,6.496,3.008,5.509,1.815,"virginica"
17,7.701,3.783,6.698,2.204,"virginica"
17,7.706,2.605,6.898,2.3,"virginica"
17,6.022,2.203,5.004,1.497,"virginica"
17,6.891,3.195,5.703,2.311,"virginica"
17,5.59,2.802,4.912,1.985,"virginica"
17,7.717,2.802,6.693,1.999,"virginica"
17,6.301,2.712,4.884,1.806,"virginica"
17,6.713,3.279,5.689,2.094,"virginica"
17,7.206,3.205,5.993,1.794,"virginica"
17,6.204,2.791,4.811,1.798,"virginica"
17,6.108,2.99,4.884,1.821,"virginica"
17,6.401,2.801,5.608,2.106,"virginica"
17,7.206,2.989,5.805,1.579,"virginica"
17,7.38,2.807,6.106,1.911,"virginica"
17,7.904,3.796,6.41,1.994,"virginica"
17,6.418,2.793,5.6,2.204,"virginica"
17,6.291,2.787,5.096,1.513,"virginica"
17,6.107,2.599,5.594,1.403,"virginica"
17,7.715,2.996,6.095,2.285,"virginica"
17,6.305,3.395,5.601,2.408,"virginica"
17,6.406,3.104,5.499,1.788,"virginica"
17,6.012,2.998,4.817,1.802,"virginica"
17,6.891,3.125,5.399,2.107,"virginica"
17,6.706,3.109,5.605,2.412,"virginica"
17,6.896,3.114,5.1,2.305,"virginica"
17,5.792,2.695,5.094,1.903,"virginica"
17,6.799,3.194,5.887,2.31,"virginica"
17,6.698,3.285,5.687,2.496,"virginica"
17,6.708,3.002,5.205,2.304,"virginica"
17,6.304,2.496,5.005,1.905,"virginica"
17,6.505,3.008,5.201,2.008,"virginica"
17,6.201,3.415,5.395,2.307,"virginica"
17,5.894,2.999,5.092,1.8,"virginica"
