"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
87,5.076,3.501,1.386,0.198,"setosa"
87,4.885,3.007,1.401,0.201,"setosa"
87,4.68,3.203,1.305,0.207,"setosa"
87,4.597,3.11,1.509,0.195,"setosa"
87,5.002,3.591,1.395,0.21,"setosa"
87,5.405,3.892,1.694,0.389,"setosa"
87,4.612,3.401,1.391,0.295,"setosa"
87,5.012,3.395,1.51,0.202,"setosa"
87,4.408,2.91,1.403,0.217,"setosa"
87,4.899,3.102,1.505,0.086,"setosa"
87,5.399,3.688,1.5,0.186,"setosa"
87,4.799,3.4,1.589,0.19,"setosa"
87,4.805,3.018,1.407,0.091,"setosa"
87,4.294,2.994,1.085,0.095,"setosa"
87,5.793,4.004,1.202,0.193,"setosa"
87,5.703,4.396,1.499,0.409,"setosa"
87,5.397,3.899,1.288,0.4,"setosa"
87,5.114,3.498,1.403,0.314,"setosa"
87,5.7,3.806,1.695,0.296,"setosa"
87,5.107,3.781,1.526,0.311,"setosa"
87,5.393,3.413,1.705,0.216,"setosa"
87,5.094,3.715,1.507,0.386,"setosa"
87,4.606,3.587,1.002,0.214,"setosa"
87,5.088,3.295,1.707,0.501,"setosa"
87,4.79,3.407,1.903,0.185,"setosa"
87,4.995,3.012,1.598,0.186,"setosa"
87,4.987,3.403,1.618,0.412,"setosa"
87,5.198,3.498,1.525,0.21,"setosa"
87,5.212,3.408,1.41,0.2,"setosa"
87,4.717,3.18,1.597,0.189,"setosa"
87,4.795,3.116,1.581,0.2,"setosa"
87,5.407,3.405,1.477,0.41,"setosa"
87,5.179,4.089,1.502,0.089,"setosa"
87,5.484,4.197,1.395,0.19,"setosa"
87,4.889,3.107,1.495,0.21,"setosa"
87,5.002,3.193,1.192,0.213,"setosa"
87,5.5,3.514,1.307,0.208,"setosa"
87,4.914,3.62,1.406,0.095,"setosa"
87,4.395,3.023,1.293,0.198,"setosa"
87,5.107,3.388,1.508,0.21,"setosa"
87,4.992,3.494,1.297,0.304,"setosa"
87,4.483,2.296,1.305,0.31,"setosa"
87,4.399,3.204,1.291,0.18,"setosa"
87,5.006,3.51,1.572,0.602,"setosa"
87,5.096,3.803,1.882,0.398,"setosa"
87,4.797,2.988,1.406,0.307,"setosa"
87,5.105,3.814,1.594,0.199,"setosa"
87,4.599,3.197,1.417,0.191,"setosa"
87,5.307,3.696,1.488,0.193,"setosa"
87,4.999,3.305,1.391,0.198,"setosa"
87,6.986,3.188,4.707,1.389,"versicolor"
87,6.403,3.199,4.498,1.506,"versicolor"
87,6.901,3.101,4.901,1.498,"versicolor"
87,5.492,2.29,4.011,1.305,"versicolor"
87,6.505,2.807,4.591,1.52,"versicolor"
87,5.699,2.788,4.503,1.304,"versicolor"
87,6.285,3.293,4.69,1.587,"versicolor"
87,4.897,2.401,3.306,0.995,"versicolor"
87,6.6,2.911,4.6,1.292,"versicolor"
87,5.201,2.693,3.893,1.396,"versicolor"
87,5,2.004,3.494,1,"versicolor"
87,5.892,2.988,4.191,1.5,"versicolor"
87,5.983,2.193,3.992,0.993,"versicolor"
87,6.099,2.91,4.688,1.391,"versicolor"
87,5.588,2.917,3.605,1.298,"versicolor"
87,6.692,3.079,4.407,1.397,"versicolor"
87,5.581,3.003,4.495,1.504,"versicolor"
87,5.797,2.698,4.094,1.008,"versicolor"
87,6.186,2.214,4.488,1.485,"versicolor"
87,5.609,2.496,3.904,1.101,"versicolor"
87,5.894,3.202,4.789,1.797,"versicolor"
87,6.105,2.807,3.993,1.302,"versicolor"
87,6.308,2.519,4.883,1.507,"versicolor"
87,6.108,2.807,4.716,1.199,"versicolor"
87,6.399,2.912,4.278,1.307,"versicolor"
87,6.579,3,4.399,1.388,"versicolor"
87,6.802,2.8,4.804,1.386,"versicolor"
87,6.687,2.998,5.003,1.686,"versicolor"
87,5.998,2.891,4.511,1.503,"versicolor"
87,5.704,2.593,3.482,1.001,"versicolor"
87,5.496,2.397,3.798,1.11,"versicolor"
87,5.493,2.4,3.7,0.994,"versicolor"
87,5.797,2.697,3.897,1.199,"versicolor"
87,6.01,2.706,5.095,1.603,"versicolor"
87,5.4,2.992,4.489,1.497,"versicolor"
87,6.006,3.399,4.495,1.591,"versicolor"
87,6.694,3.078,4.702,1.492,"versicolor"
87,6.305,2.321,4.384,1.305,"versicolor"
87,5.588,3.005,4.101,1.304,"versicolor"
87,5.48,2.513,3.985,1.303,"versicolor"
87,5.492,2.598,4.407,1.197,"versicolor"
87,6.104,3.001,4.608,1.407,"versicolor"
87,5.796,2.596,4.011,1.216,"versicolor"
87,4.987,2.312,3.312,0.994,"versicolor"
87,5.599,2.71,4.195,1.303,"versicolor"
87,5.695,3.001,4.187,1.205,"versicolor"
87,5.714,2.908,4.191,1.31,"versicolor"
87,6.194,2.911,4.291,1.29,"versicolor"
87,5.091,2.507,3.013,1.111,"versicolor"
87,5.693,2.8,4.109,1.288,"versicolor"
87,6.317,3.296,5.99,2.498,"virginica"
87,5.801,2.705,5.106,1.889,"virginica"
87,7.101,2.993,5.912,2.104,"virginica"
87,6.296,2.896,5.591,1.803,"virginica"
87,6.506,3.013,5.795,2.202,"virginica"
87,7.598,3.032,6.592,2.116,"virginica"
87,4.903,2.504,4.488,1.696,"virginica"
87,7.316,2.919,6.302,1.806,"virginica"
87,6.686,2.497,5.805,1.809,"virginica"
87,7.213,3.61,6.1,2.514,"virginica"
87,6.488,3.201,5.11,1.989,"virginica"
87,6.393,2.706,5.298,1.902,"virginica"
87,6.809,3.003,5.497,2.101,"virginica"
87,5.724,2.5,5.01,1.986,"virginica"
87,5.793,2.816,5.093,2.402,"virginica"
87,6.404,3.215,5.297,2.287,"virginica"
87,6.502,2.995,5.48,1.796,"virginica"
87,7.701,3.798,6.714,2.192,"virginica"
87,7.687,2.606,6.889,2.296,"virginica"
