"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
73,5.096,3.505,1.4,0.207,"setosa"
73,4.904,3.001,1.381,0.193,"setosa"
73,4.718,3.182,1.294,0.201,"setosa"
73,4.608,3.081,1.485,0.212,"setosa"
73,4.991,3.599,1.39,0.214,"setosa"
73,5.388,3.889,1.707,0.397,"setosa"
73,4.591,3.404,1.402,0.298,"setosa"
73,5.018,3.403,1.489,0.207,"setosa"
73,4.41,2.899,1.401,0.196,"setosa"
73,4.891,3.122,1.507,0.106,"setosa"
73,5.398,3.708,1.488,0.192,"setosa"
73,4.804,3.39,1.592,0.202,"setosa"
73,4.811,3.003,1.406,0.113,"setosa"
73,4.297,2.985,1.117,0.093,"setosa"
73,5.803,4.004,1.21,0.202,"setosa"
73,5.696,4.389,1.513,0.408,"setosa"
73,5.406,3.892,1.294,0.401,"setosa"
73,5.108,3.509,1.41,0.275,"setosa"
73,5.693,3.788,1.687,0.303,"setosa"
73,5.096,3.808,1.506,0.324,"setosa"
73,5.407,3.402,1.685,0.198,"setosa"
73,5.104,3.705,1.482,0.4,"setosa"
73,4.603,3.612,1.022,0.2,"setosa"
73,5.109,3.298,1.699,0.508,"setosa"
73,4.803,3.382,1.902,0.193,"setosa"
73,4.992,3.018,1.612,0.199,"setosa"
73,4.984,3.387,1.592,0.391,"setosa"
73,5.192,3.482,1.494,0.2,"setosa"
73,5.184,3.394,1.399,0.195,"setosa"
73,4.687,3.215,1.606,0.204,"setosa"
73,4.816,3.1,1.613,0.195,"setosa"
73,5.406,3.394,1.503,0.412,"setosa"
73,5.189,4.104,1.517,0.104,"setosa"
73,5.507,4.194,1.418,0.183,"setosa"
73,4.905,3.109,1.494,0.196,"setosa"
73,4.993,3.213,1.188,0.208,"setosa"
73,5.5,3.501,1.299,0.187,"setosa"
73,4.894,3.604,1.411,0.087,"setosa"
73,4.403,3.009,1.302,0.199,"setosa"
73,5.087,3.399,1.514,0.184,"setosa"
73,5.007,3.512,1.286,0.306,"setosa"
73,4.499,2.316,1.285,0.286,"setosa"
73,4.417,3.204,1.275,0.213,"setosa"
73,5.006,3.52,1.601,0.605,"setosa"
73,5.079,3.82,1.907,0.393,"setosa"
73,4.824,2.981,1.413,0.283,"setosa"
73,5.114,3.778,1.597,0.188,"setosa"
73,4.615,3.201,1.409,0.205,"setosa"
73,5.278,3.724,1.496,0.21,"setosa"
73,4.976,3.315,1.399,0.19,"setosa"
73,7,3.195,4.705,1.383,"versicolor"
73,6.394,3.209,4.487,1.507,"versicolor"
73,6.91,3.101,4.892,1.496,"versicolor"
73,5.501,2.298,3.995,1.284,"versicolor"
73,6.514,2.806,4.582,1.498,"versicolor"
73,5.688,2.804,4.51,1.298,"versicolor"
73,6.292,3.292,4.709,1.602,"versicolor"
73,4.904,2.414,3.3,1.006,"versicolor"
73,6.596,2.905,4.601,1.313,"versicolor"
73,5.187,2.689,3.903,1.401,"versicolor"
73,4.998,2.001,3.499,1.001,"versicolor"
73,5.888,3.009,4.209,1.495,"versicolor"
73,5.991,2.214,4.004,1.001,"versicolor"
73,6.1,2.896,4.697,1.412,"versicolor"
73,5.598,2.91,3.612,1.311,"versicolor"
73,6.718,3.106,4.414,1.394,"versicolor"
73,5.624,2.983,4.5,1.494,"versicolor"
73,5.798,2.705,4.107,0.978,"versicolor"
73,6.187,2.208,4.495,1.51,"versicolor"
73,5.601,2.502,3.902,1.104,"versicolor"
73,5.907,3.187,4.797,1.798,"versicolor"
73,6.094,2.799,4.009,1.297,"versicolor"
73,6.295,2.501,4.913,1.508,"versicolor"
73,6.122,2.8,4.693,1.206,"versicolor"
73,6.391,2.878,4.293,1.337,"versicolor"
73,6.603,2.998,4.399,1.415,"versicolor"
73,6.787,2.788,4.819,1.398,"versicolor"
73,6.694,2.984,4.992,1.685,"versicolor"
73,6.018,2.899,4.501,1.488,"versicolor"
73,5.699,2.598,3.491,0.976,"versicolor"
73,5.5,2.409,3.806,1.122,"versicolor"
73,5.517,2.406,3.691,0.987,"versicolor"
73,5.792,2.705,3.897,1.192,"versicolor"
73,6.015,2.686,5.093,1.597,"versicolor"
73,5.397,2.991,4.5,1.474,"versicolor"
73,5.99,3.402,4.496,1.572,"versicolor"
73,6.694,3.097,4.7,1.508,"versicolor"
73,6.308,2.321,4.408,1.283,"versicolor"
73,5.59,3.006,4.107,1.308,"versicolor"
73,5.49,2.524,3.985,1.306,"versicolor"
73,5.491,2.608,4.385,1.197,"versicolor"
73,6.096,3.012,4.598,1.412,"versicolor"
73,5.797,2.596,4.014,1.205,"versicolor"
73,5.001,2.31,3.315,0.998,"versicolor"
73,5.593,2.693,4.193,1.318,"versicolor"
73,5.696,2.994,4.204,1.193,"versicolor"
73,5.709,2.89,4.208,1.311,"versicolor"
73,6.193,2.909,4.296,1.301,"versicolor"
73,5.114,2.493,3.001,1.088,"versicolor"
73,5.694,2.801,4.103,1.299,"versicolor"
73,6.289,3.312,6,2.507,"virginica"
73,5.814,2.695,5.093,1.892,"virginica"
73,7.109,3.017,5.899,2.112,"virginica"
73,6.28,2.879,5.591,1.803,"virginica"
73,6.498,2.992,5.786,2.192,"virginica"
73,7.627,2.995,6.61,2.1,"virginica"
73,4.891,2.514,4.491,1.709,"virginica"
73,7.296,2.899,6.289,1.789,"virginica"
73,6.71,2.505,5.806,1.794,"virginica"
73,7.203,3.581,6.091,2.499,"virginica"
73,6.495,3.198,5.087,2.02,"virginica"
73,6.405,2.693,5.311,1.897,"virginica"
73,6.796,3.002,5.501,2.096,"virginica"
73,5.689,2.504,5.007,2.005,"virginica"
73,5.791,2.809,5.104,2.378,"virginica"
73,6.397,3.186,5.309,2.299,"virginica"
73,6.495,2.987,5.504,1.785,"virginica"
73,7.689,3.798,6.698,2.214,"virginica"
73,7.691,2.596,6.901,2.308,"virginica"
73,5.995,2.212,4.986,1.494,"virginica"
73,6.887,3.197,5.707,2.315,"virginica"
73,5.592,2.797,4.914,1.998,"virginica"
73,7.697,2.818,6.707,1.994,"virginica"
73,6.298,2.693,4.902,1.785,"virginica"
73,6.693,3.303,5.698,2.088,"virginica"
73,7.189,3.189,5.998,1.783,"virginica"
73,6.199,2.824,4.795,1.793,"virginica"
73,6.098,2.989,4.912,1.798,"virginica"
73,6.403,2.804,5.6,2.119,"virginica"
73,7.196,2.994,5.787,1.591,"virginica"
73,7.398,2.794,6.11,1.919,"virginica"
73,7.906,3.806,6.392,2,"virginica"
