"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
13,5.134,3.507,1.395,0.19,"setosa"
13,4.897,2.998,1.393,0.199,"setosa"
13,4.69,3.208,1.293,0.192,"setosa"
13,4.6,3.096,1.504,0.209,"setosa"
13,4.999,3.589,1.409,0.204,"setosa"
13,5.376,3.908,1.705,0.407,"setosa"
13,4.606,3.403,1.385,0.287,"setosa"
13,5.015,3.399,1.52,0.187,"setosa"
13,4.434,2.881,1.404,0.18,"setosa"
13,4.902,3.095,1.505,0.073,"setosa"
13,5.403,3.696,1.51,0.202,"setosa"
13,4.802,3.413,1.614,0.193,"setosa"
13,4.8,2.995,1.404,0.09,"setosa"
13,4.306,3,1.102,0.102,"setosa"
13,5.783,4.008,1.201,0.202,"setosa"
13,5.694,4.407,1.495,0.395,"setosa"
13,5.382,3.884,1.307,0.403,"setosa"
13,5.096,3.506,1.412,0.297,"setosa"
13,5.692,3.792,1.7,0.308,"setosa"
13,5.106,3.798,1.512,0.3,"setosa"
13,5.417,3.399,1.694,0.204,"setosa"
13,5.097,3.704,1.486,0.414,"setosa"
13,4.6,3.616,0.999,0.21,"setosa"
13,5.105,3.298,1.703,0.491,"setosa"
13,4.795,3.39,1.917,0.194,"setosa"
13,4.985,3.015,1.589,0.185,"setosa"
13,5.003,3.414,1.603,0.404,"setosa"
13,5.204,3.491,1.494,0.202,"setosa"
13,5.203,3.415,1.402,0.197,"setosa"
13,4.708,3.196,1.588,0.206,"setosa"
13,4.805,3.1,1.61,0.202,"setosa"
13,5.399,3.395,1.496,0.398,"setosa"
13,5.197,4.101,1.499,0.104,"setosa"
13,5.495,4.216,1.39,0.202,"setosa"
13,4.902,3.102,1.498,0.195,"setosa"
13,5.008,3.204,1.196,0.2,"setosa"
13,5.511,3.509,1.306,0.202,"setosa"
13,4.906,3.601,1.399,0.106,"setosa"
13,4.407,2.989,1.292,0.197,"setosa"
13,5.093,3.406,1.501,0.192,"setosa"
13,5.008,3.491,1.295,0.273,"setosa"
13,4.496,2.307,1.295,0.288,"setosa"
13,4.411,3.205,1.304,0.197,"setosa"
13,5,3.509,1.603,0.607,"setosa"
13,5.099,3.799,1.898,0.385,"setosa"
13,4.801,2.986,1.403,0.31,"setosa"
13,5.088,3.805,1.606,0.205,"setosa"
13,4.6,3.218,1.386,0.204,"setosa"
13,5.29,3.692,1.507,0.191,"setosa"
13,4.992,3.282,1.408,0.2,"setosa"
13,6.995,3.202,4.706,1.409,"versicolor"
13,6.415,3.191,4.494,1.501,"versicolor"
13,6.92,3.094,4.902,1.49,"versicolor"
13,5.498,2.298,4,1.296,"versicolor"
13,6.497,2.802,4.595,1.505,"versicolor"
13,5.691,2.802,4.473,1.3,"versicolor"
13,6.302,3.297,4.69,1.614,"versicolor"
13,4.911,2.383,3.299,0.998,"versicolor"
13,6.604,2.903,4.61,1.307,"versicolor"
13,5.194,2.7,3.898,1.395,"versicolor"
13,5.021,1.982,3.492,0.997,"versicolor"
13,5.912,3.001,4.222,1.493,"versicolor"
13,6.01,2.208,3.995,1.01,"versicolor"
13,6.103,2.898,4.704,1.387,"versicolor"
13,5.589,2.902,3.588,1.313,"versicolor"
13,6.7,3.112,4.406,1.428,"versicolor"
13,5.616,3.003,4.491,1.483,"versicolor"
13,5.793,2.693,4.106,1.02,"versicolor"
13,6.192,2.2,4.508,1.502,"versicolor"
13,5.605,2.508,3.925,1.108,"versicolor"
13,5.889,3.186,4.796,1.816,"versicolor"
13,6.102,2.823,3.983,1.312,"versicolor"
13,6.303,2.497,4.902,1.498,"versicolor"
13,6.099,2.808,4.701,1.194,"versicolor"
13,6.395,2.894,4.267,1.315,"versicolor"
13,6.597,3.005,4.399,1.405,"versicolor"
13,6.786,2.793,4.796,1.405,"versicolor"
13,6.705,3.001,5.005,1.69,"versicolor"
13,5.993,2.903,4.495,1.516,"versicolor"
13,5.698,2.604,3.528,0.992,"versicolor"
13,5.493,2.381,3.797,1.105,"versicolor"
13,5.52,2.386,3.715,1.007,"versicolor"
13,5.789,2.685,3.9,1.204,"versicolor"
13,5.991,2.703,5.114,1.607,"versicolor"
13,5.39,3.004,4.498,1.501,"versicolor"
13,6.008,3.392,4.489,1.575,"versicolor"
13,6.702,3.104,4.688,1.497,"versicolor"
13,6.301,2.284,4.403,1.31,"versicolor"
13,5.598,2.987,4.097,1.292,"versicolor"
13,5.499,2.513,4.006,1.297,"versicolor"
13,5.498,2.592,4.406,1.192,"versicolor"
