"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
100,5.081,3.503,1.409,0.216,"setosa"
100,4.908,3.004,1.405,0.195,"setosa"
100,4.699,3.219,1.282,0.208,"setosa"
100,4.589,3.11,1.489,0.204,"setosa"
100,5.005,3.603,1.393,0.203,"setosa"
100,5.404,3.911,1.704,0.401,"setosa"
100,4.609,3.4,1.389,0.295,"setosa"
100,5.008,3.398,1.498,0.198,"setosa"
100,4.401,2.907,1.394,0.2,"setosa"
100,4.916,3.09,1.511,0.112,"setosa"
100,5.415,3.727,1.494,0.213,"setosa"
100,4.791,3.388,1.601,0.201,"setosa"
100,4.781,3.013,1.392,0.082,"setosa"
100,4.297,3.001,1.089,0.105,"setosa"
100,5.793,3.994,1.197,0.207,"setosa"
100,5.699,4.389,1.502,0.39,"setosa"
100,5.395,3.911,1.296,0.379,"setosa"
100,5.092,3.492,1.415,0.304,"setosa"
100,5.686,3.783,1.703,0.316,"setosa"
100,5.092,3.794,1.513,0.293,"setosa"
100,5.397,3.404,1.708,0.197,"setosa"
100,5.084,3.708,1.509,0.397,"setosa"
100,4.604,3.614,0.998,0.188,"setosa"
100,5.106,3.3,1.709,0.5,"setosa"
100,4.817,3.401,1.893,0.172,"setosa"
100,4.99,2.994,1.598,0.209,"setosa"
100,4.993,3.393,1.586,0.386,"setosa"
100,5.194,3.509,1.496,0.2,"setosa"
100,5.206,3.398,1.402,0.205,"setosa"
100,4.696,3.191,1.584,0.182,"setosa"
100,4.798,3.095,1.604,0.192,"setosa"
100,5.405,3.38,1.508,0.404,"setosa"
100,5.201,4.075,1.502,0.097,"setosa"
100,5.486,4.175,1.409,0.207,"setosa"
100,4.894,3.11,1.495,0.192,"setosa"
100,5.005,3.186,1.205,0.195,"setosa"
100,5.486,3.483,1.312,0.21,"setosa"
100,4.904,3.599,1.408,0.097,"setosa"
100,4.417,2.988,1.31,0.205,"setosa"
100,5.078,3.414,1.506,0.217,"setosa"
100,4.989,3.507,1.297,0.305,"setosa"
100,4.522,2.306,1.281,0.304,"setosa"
100,4.388,3.2,1.301,0.201,"setosa"
100,4.999,3.501,1.591,0.627,"setosa"
100,5.115,3.777,1.901,0.384,"setosa"
100,4.798,2.994,1.404,0.301,"setosa"
100,5.098,3.79,1.593,0.199,"setosa"
100,4.6,3.196,1.415,0.2,"setosa"
100,5.321,3.705,1.499,0.211,"setosa"
100,5.009,3.305,1.401,0.206,"setosa"
100,7.007,3.202,4.701,1.398,"versicolor"
100,6.383,3.197,4.513,1.512,"versicolor"
100,6.918,3.121,4.888,1.494,"versicolor"
100,5.493,2.301,4.017,1.288,"versicolor"
100,6.5,2.805,4.598,1.512,"versicolor"
100,5.708,2.796,4.502,1.301,"versicolor"
100,6.32,3.317,4.713,1.589,"versicolor"
100,4.893,2.404,3.293,0.99,"versicolor"
100,6.613,2.904,4.607,1.313,"versicolor"
100,5.179,2.708,3.913,1.403,"versicolor"
100,5.01,1.993,3.502,0.987,"versicolor"
100,5.899,2.997,4.2,1.509,"versicolor"
100,6,2.211,3.99,0.998,"versicolor"
100,6.091,2.908,4.707,1.41,"versicolor"
100,5.601,2.905,3.595,1.294,"versicolor"
100,6.694,3.106,4.392,1.395,"versicolor"
100,5.604,2.993,4.515,1.511,"versicolor"
100,5.792,2.7,4.095,0.978,"versicolor"
100,6.194,2.188,4.484,1.503,"versicolor"
100,5.58,2.498,3.902,1.108,"versicolor"
100,5.898,3.188,4.812,1.797,"versicolor"
100,6.106,2.8,4.002,1.282,"versicolor"
100,6.311,2.507,4.894,1.497,"versicolor"
100,6.114,2.813,4.708,1.208,"versicolor"
100,6.417,2.888,4.306,1.318,"versicolor"
100,6.579,2.989,4.401,1.397,"versicolor"
100,6.802,2.799,4.782,1.412,"versicolor"
100,6.704,3.012,5.012,1.699,"versicolor"
100,5.994,2.905,4.49,1.515,"versicolor"
100,5.701,2.612,3.493,0.989,"versicolor"
100,5.492,2.403,3.802,1.116,"versicolor"
100,5.5,2.377,3.694,1.002,"versicolor"
100,5.784,2.698,3.907,1.21,"versicolor"
100,5.986,2.709,5.104,1.603,"versicolor"
100,5.392,2.984,4.492,1.49,"versicolor"
100,5.981,3.399,4.49,1.605,"versicolor"
100,6.691,3.088,4.71,1.495,"versicolor"
100,6.321,2.294,4.412,1.299,"versicolor"
100,5.581,3.014,4.104,1.292,"versicolor"
100,5.49,2.496,3.994,1.307,"versicolor"
100,5.492,2.609,4.399,1.207,"versicolor"
100,6.098,2.996,4.602,1.401,"versicolor"
100,5.807,2.584,4.015,1.2,"versicolor"
100,4.995,2.301,3.294,0.993,"versicolor"
100,5.623,2.691,4.215,1.317,"versicolor"
100,5.716,2.996,4.199,1.186,"versicolor"
100,5.704,2.886,4.204,1.302,"versicolor"
100,6.202,2.916,4.301,1.308,"versicolor"
100,5.107,2.508,2.994,1.095,"versicolor"
100,5.717,2.785,4.106,1.301,"versicolor"
100,6.301,3.297,6.014,2.479,"virginica"
100,5.808,2.695,5.106,1.899,"virginica"
100,7.094,3.002,5.898,2.098,"virginica"
100,6.303,2.904,5.601,1.797,"virginica"
100,6.497,3.007,5.805,2.196,"virginica"
100,7.611,2.99,6.6,2.099,"virginica"
100,4.903,2.521,4.511,1.695,"virginica"
100,7.3,2.901,6.303,1.806,"virginica"
100,6.684,2.495,5.82,1.807,"virginica"
100,7.199,3.62,6.086,2.494,"virginica"
100,6.492,3.208,5.104,1.978,"virginica"
100,6.373,2.702,5.306,1.921,"virginica"
100,6.804,2.998,5.51,2.107,"virginica"
100,5.716,2.502,4.995,2.019,"virginica"
100,5.794,2.796,5.089,2.4,"virginica"
100,6.398,3.185,5.318,2.288,"virginica"
100,6.509,3.008,5.489,1.789,"virginica"
100,7.698,3.806,6.699,2.198,"virginica"
100,7.711,2.596,6.903,2.313,"virginica"
100,5.999,2.203,5.01,1.504,"virginica"
100,6.899,3.199,5.704,2.298,"virginica"
100,5.598,2.797,4.905,1.982,"virginica"
100,7.699,2.809,6.701,2.008,"virginica"
100,6.302,2.692,4.918,1.803,"virginica"
100,6.702,3.289,5.688,2.106,"virginica"
100,7.215,3.21,5.993,1.809,"virginica"
100,6.198,2.796,4.783,1.802,"virginica"
100,6.107,2.988,4.906,1.793,"virginica"
100,6.403,2.799,5.613,2.103,"virginica"
100,7.198,3,5.79,1.602,"virginica"
100,7.399,2.785,6.091,1.886,"virginica"
100,7.902,3.804,6.419,1.991,"virginica"
100,6.412,2.781,5.599,2.194,"virginica"
100,6.302,2.805,5.094,1.505,"virginica"
100,6.109,2.609,5.598,1.407,"virginica"
100,7.708,2.99,6.089,2.28,"virginica"
100,6.294,3.39,5.601,2.399,"virginica"
100,6.395,3.102,5.488,1.803,"virginica"
100,5.982,3.035,4.815,1.812,"virginica"
100,6.897,3.094,5.383,2.109,"virginica"
100,6.712,3.091,5.596,2.389,"virginica"
100,6.907,3.105,5.086,2.31,"virginica"
100,5.805,2.69,5.11,1.899,"virginica"
100,6.797,3.205,5.898,2.281,"virginica"
100,6.687,3.284,5.699,2.508,"virginica"
100,6.708,3.02,5.206,2.297,"virginica"
100,6.294,2.498,4.991,1.906,"virginica"
100,6.503,2.993,5.206,2.007,"virginica"
100,6.197,3.394,5.406,2.29,"virginica"
100,5.901,3.006,5.076,1.783,"virginica"
