"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
7,5.094,3.501,1.392,0.189,"setosa"
7,4.916,3.002,1.403,0.198,"setosa"
7,4.713,3.199,1.312,0.209,"setosa"
7,4.613,3.107,1.482,0.184,"setosa"
7,5.004,3.593,1.381,0.203,"setosa"
7,5.397,3.906,1.697,0.393,"setosa"
7,4.603,3.402,1.399,0.305,"setosa"
7,5.007,3.392,1.503,0.179,"setosa"
7,4.402,2.887,1.401,0.21,"setosa"
7,4.897,3.099,1.516,0.097,"setosa"
7,5.413,3.697,1.501,0.2,"setosa"
7,4.815,3.401,1.596,0.202,"setosa"
7,4.798,3.003,1.408,0.116,"setosa"
7,4.3,3.005,1.113,0.087,"setosa"
7,5.791,3.988,1.189,0.201,"setosa"
7,5.69,4.403,1.519,0.4,"setosa"
7,5.393,3.898,1.313,0.4,"setosa"
7,5.1,3.506,1.408,0.324,"setosa"
7,5.705,3.783,1.715,0.296,"setosa"
7,5.08,3.816,1.495,0.28,"setosa"
7,5.397,3.395,1.72,0.219,"setosa"
7,5.082,3.717,1.501,0.396,"setosa"
7,4.608,3.585,1.011,0.189,"setosa"
7,5.123,3.287,1.691,0.479,"setosa"
7,4.789,3.389,1.898,0.194,"setosa"
7,5.005,2.981,1.602,0.2,"setosa"
7,4.97,3.396,1.615,0.396,"setosa"
7,5.192,3.486,1.494,0.189,"setosa"
7,5.187,3.398,1.414,0.194,"setosa"
7,4.707,3.197,1.597,0.176,"setosa"
7,4.809,3.093,1.596,0.201,"setosa"
7,5.388,3.395,1.498,0.393,"setosa"
7,5.198,4.109,1.504,0.088,"setosa"
7,5.474,4.181,1.401,0.205,"setosa"
7,4.893,3.104,1.493,0.203,"setosa"
7,4.99,3.2,1.199,0.189,"setosa"
7,5.505,3.489,1.313,0.194,"setosa"
7,4.905,3.603,1.397,0.102,"setosa"
7,4.406,2.997,1.308,0.195,"setosa"
7,5.09,3.408,1.505,0.193,"setosa"
7,4.997,3.512,1.306,0.301,"setosa"
7,4.503,2.307,1.296,0.317,"setosa"
7,4.392,3.211,1.297,0.207,"setosa"
7,4.996,3.503,1.618,0.603,"setosa"
7,5.097,3.811,1.902,0.395,"setosa"
7,4.787,2.998,1.427,0.296,"setosa"
7,5.1,3.791,1.589,0.198,"setosa"
7,4.612,3.211,1.395,0.182,"setosa"
7,5.31,3.7,1.505,0.207,"setosa"
7,4.995,3.309,1.398,0.203,"setosa"
7,6.999,3.206,4.694,1.392,"versicolor"
7,6.396,3.191,4.51,1.487,"versicolor"
7,6.886,3.098,4.884,1.507,"versicolor"
7,5.506,2.305,3.994,1.303,"versicolor"
7,6.49,2.784,4.604,1.514,"versicolor"
7,5.709,2.8,4.494,1.297,"versicolor"
7,6.293,3.299,4.7,1.584,"versicolor"
7,4.884,2.399,3.308,1.005,"versicolor"
7,6.577,2.893,4.614,1.308,"versicolor"
7,5.18,2.715,3.919,1.407,"versicolor"
7,5.022,1.984,3.513,0.999,"versicolor"
7,5.9,2.993,4.204,1.495,"versicolor"
7,6.003,2.192,4.007,1.002,"versicolor"
7,6.101,2.901,4.692,1.401,"versicolor"
7,5.606,2.899,3.596,1.301,"versicolor"
7,6.698,3.105,4.388,1.404,"versicolor"
7,5.61,3.008,4.501,1.508,"versicolor"
7,5.791,2.699,4.104,1.016,"versicolor"
7,6.196,2.191,4.499,1.492,"versicolor"
7,5.6,2.485,3.898,1.089,"versicolor"
7,5.891,3.212,4.811,1.814,"versicolor"
7,6.109,2.803,3.989,1.289,"versicolor"
7,6.296,2.5,4.887,1.499,"versicolor"
7,6.106,2.774,4.692,1.199,"versicolor"
7,6.388,2.889,4.304,1.305,"versicolor"
7,6.622,3.005,4.379,1.394,"versicolor"
7,6.813,2.811,4.822,1.392,"versicolor"
7,6.691,2.98,5.008,1.724,"versicolor"
7,5.993,2.906,4.502,1.499,"versicolor"
7,5.706,2.595,3.503,0.993,"versicolor"
7,5.505,2.402,3.798,1.106,"versicolor"
7,5.52,2.395,3.697,0.993,"versicolor"
7,5.798,2.7,3.906,1.194,"versicolor"
7,6.008,2.708,5.095,1.615,"versicolor"
7,5.395,2.997,4.493,1.478,"versicolor"
7,6.01,3.413,4.499,1.592,"versicolor"
7,6.681,3.108,4.692,1.497,"versicolor"
7,6.284,2.311,4.425,1.297,"versicolor"
7,5.606,3.003,4.08,1.299,"versicolor"
7,5.507,2.502,4.005,1.305,"versicolor"
7,5.491,2.603,4.409,1.204,"versicolor"
7,6.089,3.007,4.595,1.408,"versicolor"
7,5.815,2.581,3.987,1.203,"versicolor"
7,5.004,2.279,3.295,1.003,"versicolor"
7,5.595,2.704,4.206,1.303,"versicolor"
7,5.703,3.007,4.209,1.206,"versicolor"
7,5.683,2.922,4.177,1.3,"versicolor"
7,6.198,2.895,4.323,1.294,"versicolor"
7,5.089,2.495,2.998,1.098,"versicolor"
7,5.702,2.791,4.114,1.283,"versicolor"
7,6.29,3.285,6.007,2.522,"virginica"
7,5.807,2.694,5.09,1.914,"virginica"
7,7.107,3.01,5.899,2.099,"virginica"
7,6.291,2.91,5.603,1.801,"virginica"
7,6.473,2.984,5.8,2.201,"virginica"
7,7.61,3.01,6.602,2.111,"virginica"
7,4.899,2.492,4.513,1.7,"virginica"
7,7.315,2.915,6.304,1.801,"virginica"
7,6.704,2.507,5.809,1.803,"virginica"
7,7.181,3.607,6.093,2.501,"virginica"
7,6.489,3.214,5.097,1.997,"virginica"
7,6.397,2.697,5.295,1.905,"virginica"
