"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
27,5.09,3.489,1.393,0.202,"setosa"
27,4.898,3.014,1.381,0.193,"setosa"
27,4.704,3.205,1.304,0.207,"setosa"
27,4.584,3.096,1.485,0.184,"setosa"
27,4.991,3.609,1.402,0.215,"setosa"
27,5.408,3.9,1.697,0.399,"setosa"
27,4.607,3.4,1.411,0.294,"setosa"
27,5.013,3.404,1.496,0.199,"setosa"
27,4.386,2.89,1.4,0.195,"setosa"
27,4.883,3.086,1.514,0.097,"setosa"
27,5.405,3.694,1.479,0.221,"setosa"
27,4.81,3.424,1.613,0.195,"setosa"
27,4.799,2.997,1.411,0.085,"setosa"
27,4.296,2.978,1.113,0.089,"setosa"
27,5.807,4.001,1.205,0.197,"setosa"
27,5.712,4.393,1.496,0.427,"setosa"
27,5.403,3.897,1.274,0.4,"setosa"
27,5.119,3.496,1.399,0.307,"setosa"
27,5.693,3.791,1.704,0.306,"setosa"
27,5.095,3.793,1.507,0.314,"setosa"
27,5.407,3.391,1.717,0.199,"setosa"
27,5.098,3.692,1.498,0.377,"setosa"
27,4.625,3.588,0.991,0.192,"setosa"
27,5.108,3.293,1.685,0.494,"setosa"
27,4.813,3.409,1.907,0.207,"setosa"
27,5,2.992,1.613,0.197,"setosa"
27,5.01,3.411,1.602,0.389,"setosa"
27,5.214,3.48,1.513,0.219,"setosa"
27,5.198,3.39,1.405,0.203,"setosa"
27,4.691,3.199,1.597,0.188,"setosa"
27,4.779,3.113,1.59,0.193,"setosa"
27,5.399,3.399,1.498,0.404,"setosa"
27,5.193,4.098,1.509,0.123,"setosa"
27,5.494,4.205,1.393,0.208,"setosa"
27,4.879,3.109,1.513,0.182,"setosa"
27,4.991,3.199,1.213,0.186,"setosa"
27,5.515,3.501,1.296,0.225,"setosa"
27,4.885,3.597,1.41,0.098,"setosa"
27,4.392,2.999,1.297,0.193,"setosa"
27,5.099,3.402,1.5,0.218,"setosa"
27,5.008,3.51,1.296,0.301,"setosa"
27,4.488,2.301,1.304,0.293,"setosa"
27,4.403,3.202,1.299,0.207,"setosa"
27,4.996,3.509,1.603,0.586,"setosa"
27,5.086,3.807,1.911,0.388,"setosa"
27,4.791,2.979,1.392,0.297,"setosa"
27,5.099,3.81,1.602,0.198,"setosa"
27,4.597,3.202,1.392,0.226,"setosa"
27,5.298,3.707,1.503,0.19,"setosa"
27,4.982,3.294,1.398,0.187,"setosa"
27,6.998,3.205,4.72,1.41,"versicolor"
27,6.39,3.189,4.475,1.492,"versicolor"
27,6.904,3.108,4.894,1.509,"versicolor"
27,5.501,2.299,3.995,1.294,"versicolor"
27,6.487,2.811,4.605,1.511,"versicolor"
27,5.706,2.785,4.497,1.313,"versicolor"
27,6.297,3.308,4.714,1.593,"versicolor"
27,4.893,2.414,3.287,1.011,"versicolor"
27,6.615,2.915,4.605,1.3,"versicolor"
27,5.201,2.676,3.91,1.39,"versicolor"
27,5.024,1.986,3.488,0.997,"versicolor"
27,5.896,3.008,4.186,1.498,"versicolor"
27,5.998,2.197,3.999,1.022,"versicolor"
27,6.08,2.916,4.675,1.413,"versicolor"
27,5.608,2.908,3.613,1.316,"versicolor"
27,6.695,3.094,4.393,1.403,"versicolor"
27,5.589,3.01,4.506,1.5,"versicolor"
27,5.8,2.696,4.116,1.006,"versicolor"
27,6.204,2.195,4.502,1.511,"versicolor"
27,5.6,2.492,3.902,1.09,"versicolor"
27,5.912,3.195,4.804,1.796,"versicolor"
27,6.085,2.791,3.987,1.309,"versicolor"
27,6.312,2.502,4.908,1.497,"versicolor"
27,6.093,2.785,4.7,1.187,"versicolor"
27,6.421,2.889,4.285,1.316,"versicolor"
27,6.609,2.993,4.411,1.411,"versicolor"
27,6.787,2.813,4.782,1.388,"versicolor"
27,6.716,3.002,5.001,1.702,"versicolor"
27,5.994,2.907,4.499,1.502,"versicolor"
27,5.697,2.597,3.509,0.997,"versicolor"
27,5.484,2.397,3.803,1.093,"versicolor"
27,5.483,2.392,3.708,1.005,"versicolor"
27,5.803,2.694,3.912,1.205,"versicolor"
27,5.98,2.692,5.091,1.582,"versicolor"
27,5.408,2.997,4.5,1.496,"versicolor"
27,5.999,3.404,4.505,1.59,"versicolor"
27,6.712,3.085,4.698,1.477,"versicolor"
27,6.304,2.296,4.401,1.296,"versicolor"
27,5.607,2.985,4.108,1.302,"versicolor"
27,5.501,2.5,4.005,1.321,"versicolor"
27,5.511,2.626,4.417,1.214,"versicolor"
27,6.105,3.02,4.602,1.392,"versicolor"
27,5.796,2.598,4,1.197,"versicolor"
27,5.003,2.303,3.29,0.985,"versicolor"
27,5.606,2.701,4.21,1.303,"versicolor"
27,5.716,3.01,4.199,1.2,"versicolor"
27,5.69,2.902,4.19,1.315,"versicolor"
27,6.209,2.915,4.311,1.303,"versicolor"
27,5.082,2.502,2.991,1.088,"versicolor"
27,5.706,2.806,4.098,1.301,"versicolor"
27,6.302,3.303,6.008,2.49,"virginica"
27,5.797,2.698,5.097,1.895,"virginica"
27,7.09,2.979,5.915,2.125,"virginica"
27,6.291,2.914,5.608,1.792,"virginica"
27,6.505,3,5.785,2.188,"virginica"
27,7.608,2.994,6.609,2.096,"virginica"
27,4.894,2.505,4.493,1.709,"virginica"
27,7.3,2.899,6.296,1.805,"virginica"
27,6.691,2.504,5.813,1.796,"virginica"
27,7.19,3.594,6.095,2.493,"virginica"
27,6.504,3.212,5.113,1.99,"virginica"
27,6.383,2.701,5.298,1.911,"virginica"
27,6.804,2.994,5.506,2.109,"virginica"
27,5.692,2.505,4.995,2.001,"virginica"
27,5.782,2.81,5.093,2.405,"virginica"
27,6.402,3.183,5.278,2.318,"virginica"
27,6.498,3,5.503,1.795,"virginica"
27,7.705,3.792,6.709,2.196,"virginica"
27,7.711,2.597,6.902,2.296,"virginica"
27,5.993,2.214,4.994,1.493,"virginica"
27,6.902,3.2,5.711,2.309,"virginica"
27,5.592,2.798,4.9,1.991,"virginica"
27,7.7,2.806,6.704,1.993,"virginica"
27,6.295,2.705,4.915,1.789,"virginica"
27,6.702,3.292,5.732,2.101,"virginica"
27,7.2,3.213,6,1.801,"virginica"
27,6.188,2.796,4.788,1.804,"virginica"
27,6.113,2.988,4.901,1.796,"virginica"
27,6.396,2.793,5.598,2.095,"virginica"
27,7.193,3.009,5.809,1.602,"virginica"
27,7.392,2.791,6.142,1.91,"virginica"
27,7.931,3.782,6.405,2.005,"virginica"
27,6.402,2.786,5.605,2.209,"virginica"
27,6.315,2.801,5.106,1.499,"virginica"
27,6.085,2.615,5.586,1.374,"virginica"
27,7.687,3.007,6.104,2.286,"virginica"
