"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
62,5.097,3.489,1.409,0.205,"setosa"
62,4.907,3.001,1.386,0.209,"setosa"
62,4.697,3.21,1.315,0.205,"setosa"
62,4.595,3.099,1.499,0.192,"setosa"
62,5.006,3.591,1.409,0.212,"setosa"
62,5.398,3.897,1.701,0.405,"setosa"
62,4.601,3.392,1.407,0.315,"setosa"
62,5.003,3.408,1.496,0.216,"setosa"
62,4.4,2.895,1.393,0.183,"setosa"
62,4.908,3.109,1.498,0.119,"setosa"
62,5.402,3.696,1.508,0.203,"setosa"
62,4.799,3.403,1.6,0.198,"setosa"
62,4.798,3.007,1.396,0.117,"setosa"
62,4.306,3.002,1.118,0.11,"setosa"
62,5.798,3.999,1.204,0.215,"setosa"
62,5.689,4.401,1.511,0.411,"setosa"
62,5.399,3.894,1.309,0.398,"setosa"
62,5.095,3.493,1.383,0.301,"setosa"
62,5.689,3.794,1.697,0.288,"setosa"
62,5.099,3.801,1.496,0.3,"setosa"
62,5.396,3.408,1.719,0.21,"setosa"
62,5.103,3.704,1.494,0.404,"setosa"
62,4.595,3.606,0.988,0.215,"setosa"
62,5.1,3.294,1.706,0.496,"setosa"
62,4.797,3.398,1.9,0.205,"setosa"
62,4.993,3.001,1.602,0.184,"setosa"
62,4.979,3.411,1.599,0.401,"setosa"
62,5.197,3.489,1.493,0.205,"setosa"
62,5.191,3.418,1.407,0.193,"setosa"
62,4.701,3.192,1.607,0.196,"setosa"
62,4.797,3.098,1.595,0.197,"setosa"
62,5.373,3.377,1.521,0.414,"setosa"
62,5.199,4.101,1.504,0.105,"setosa"
62,5.499,4.195,1.392,0.186,"setosa"
62,4.895,3.099,1.51,0.206,"setosa"
62,5,3.203,1.186,0.202,"setosa"
62,5.496,3.5,1.291,0.226,"setosa"
62,4.905,3.596,1.395,0.09,"setosa"
62,4.397,2.992,1.296,0.203,"setosa"
62,5.088,3.393,1.517,0.192,"setosa"
62,4.99,3.486,1.31,0.323,"setosa"
62,4.485,2.311,1.285,0.301,"setosa"
62,4.384,3.204,1.305,0.194,"setosa"
62,4.994,3.493,1.598,0.598,"setosa"
62,5.103,3.794,1.88,0.404,"setosa"
62,4.792,2.992,1.402,0.292,"setosa"
62,5.11,3.792,1.6,0.204,"setosa"
62,4.589,3.219,1.392,0.21,"setosa"
62,5.307,3.71,1.48,0.202,"setosa"
62,4.999,3.313,1.387,0.2,"setosa"
62,7.007,3.199,4.69,1.401,"versicolor"
62,6.383,3.206,4.498,1.519,"versicolor"
62,6.901,3.102,4.911,1.494,"versicolor"
62,5.508,2.294,3.984,1.276,"versicolor"
62,6.494,2.8,4.63,1.507,"versicolor"
62,5.72,2.795,4.503,1.316,"versicolor"
62,6.308,3.301,4.691,1.612,"versicolor"
62,4.897,2.407,3.315,0.994,"versicolor"
62,6.604,2.903,4.613,1.296,"versicolor"
62,5.205,2.696,3.881,1.406,"versicolor"
62,5.003,2.005,3.485,0.996,"versicolor"
62,5.888,3.005,4.192,1.494,"versicolor"
62,5.997,2.188,4.008,1.007,"versicolor"
62,6.093,2.909,4.718,1.413,"versicolor"
62,5.611,2.901,3.592,1.306,"versicolor"
62,6.711,3.097,4.391,1.385,"versicolor"
62,5.586,2.996,4.502,1.506,"versicolor"
62,5.792,2.709,4.096,0.993,"versicolor"
62,6.203,2.225,4.507,1.502,"versicolor"
62,5.597,2.507,3.897,1.093,"versicolor"
62,5.873,3.205,4.802,1.794,"versicolor"
62,6.086,2.8,4.006,1.306,"versicolor"
62,6.3,2.493,4.896,1.497,"versicolor"
62,6.094,2.805,4.707,1.194,"versicolor"
62,6.4,2.897,4.301,1.303,"versicolor"
62,6.599,2.992,4.387,1.401,"versicolor"
62,6.779,2.814,4.81,1.41,"versicolor"
62,6.697,3.013,4.993,1.697,"versicolor"
62,5.999,2.907,4.508,1.494,"versicolor"
62,5.694,2.604,3.503,1.003,"versicolor"
62,5.493,2.38,3.793,1.104,"versicolor"
62,5.503,2.409,3.708,1.003,"versicolor"
62,5.797,2.712,3.892,1.199,"versicolor"
62,5.979,2.709,5.071,1.586,"versicolor"
62,5.409,3.002,4.498,1.494,"versicolor"
62,5.969,3.401,4.501,1.606,"versicolor"
62,6.704,3.124,4.698,1.487,"versicolor"
62,6.326,2.311,4.4,1.31,"versicolor"
62,5.607,3.009,4.101,1.286,"versicolor"
62,5.491,2.483,4.009,1.309,"versicolor"
62,5.511,2.6,4.392,1.196,"versicolor"
62,6.11,3.016,4.604,1.373,"versicolor"
62,5.803,2.593,3.994,1.203,"versicolor"
62,4.983,2.319,3.305,0.991,"versicolor"
62,5.601,2.702,4.197,1.301,"versicolor"
62,5.7,3.007,4.191,1.192,"versicolor"
62,5.706,2.891,4.195,1.306,"versicolor"
62,6.197,2.908,4.306,1.305,"versicolor"
62,5.111,2.501,3.003,1.114,"versicolor"
62,5.694,2.779,4.099,1.289,"versicolor"
62,6.295,3.307,5.999,2.492,"virginica"
62,5.804,2.713,5.099,1.872,"virginica"
62,7.103,3.014,5.902,2.085,"virginica"
62,6.305,2.898,5.606,1.791,"virginica"
62,6.501,2.996,5.809,2.203,"virginica"
62,7.586,3.015,6.596,2.102,"virginica"
62,4.914,2.491,4.51,1.716,"virginica"
62,7.319,2.89,6.301,1.81,"virginica"
62,6.696,2.492,5.785,1.801,"virginica"
62,7.193,3.604,6.101,2.502,"virginica"
62,6.493,3.184,5.104,1.994,"virginica"
62,6.418,2.697,5.324,1.896,"virginica"
62,6.807,3.014,5.51,2.113,"virginica"
62,5.701,2.514,5.005,1.993,"virginica"
62,5.789,2.799,5.104,2.4,"virginica"
62,6.393,3.209,5.301,2.296,"virginica"
62,6.503,2.994,5.502,1.799,"virginica"
62,7.714,3.789,6.701,2.2,"virginica"
62,7.7,2.578,6.908,2.309,"virginica"
62,5.993,2.202,4.987,1.499,"virginica"
62,6.894,3.204,5.691,2.288,"virginica"
62,5.606,2.789,4.908,2.002,"virginica"
62,7.697,2.802,6.687,1.984,"virginica"
62,6.29,2.701,4.886,1.817,"virginica"
62,6.702,3.299,5.691,2.083,"virginica"
62,7.216,3.199,6.003,1.804,"virginica"
62,6.195,2.791,4.804,1.813,"virginica"
62,6.111,3.008,4.901,1.794,"virginica"
62,6.381,2.798,5.587,2.1,"virginica"
62,7.202,3,5.802,1.622,"virginica"
62,7.389,2.818,6.088,1.898,"virginica"
62,7.914,3.798,6.391,1.995,"virginica"
62,6.398,2.815,5.6,2.208,"virginica"
62,6.291,2.811,5.086,1.51,"virginica"
62,6.118,2.595,5.607,1.403,"virginica"
62,7.698,3.012,6.094,2.301,"virginica"
62,6.284,3.403,5.582,2.4,"virginica"
62,6.396,3.1,5.475,1.798,"virginica"
62,6.005,3.004,4.799,1.801,"virginica"
62,6.897,3.101,5.409,2.095,"virginica"
62,6.675,3.099,5.61,2.409,"virginica"
62,6.908,3.091,5.101,2.31,"virginica"
62,5.809,2.719,5.103,1.89,"virginica"
62,6.792,3.193,5.888,2.295,"virginica"
62,6.707,3.298,5.69,2.49,"virginica"
62,6.689,3.02,5.213,2.285,"virginica"
62,6.304,2.499,5.012,1.924,"virginica"
62,6.508,2.996,5.19,2.019,"virginica"
62,6.198,3.41,5.407,2.308,"virginica"
62,5.922,3.002,5.111,1.78,"virginica"
