"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
18,5.099,3.497,1.39,0.211,"setosa"
18,4.901,3.001,1.389,0.187,"setosa"
18,4.715,3.205,1.299,0.19,"setosa"
18,4.605,3.103,1.479,0.204,"setosa"
18,5.011,3.615,1.385,0.199,"setosa"
18,5.411,3.881,1.7,0.393,"setosa"
18,4.593,3.406,1.406,0.287,"setosa"
18,4.988,3.392,1.487,0.19,"setosa"
18,4.392,2.91,1.391,0.199,"setosa"
18,4.898,3.103,1.503,0.111,"setosa"
18,5.397,3.691,1.5,0.189,"setosa"
18,4.805,3.397,1.615,0.214,"setosa"
18,4.811,3.002,1.395,0.116,"setosa"
18,4.321,3.009,1.098,0.096,"setosa"
18,5.813,4.013,1.205,0.201,"setosa"
18,5.696,4.407,1.505,0.414,"setosa"
18,5.406,3.905,1.31,0.408,"setosa"
18,5.098,3.5,1.391,0.28,"setosa"
18,5.681,3.808,1.714,0.301,"setosa"
18,5.098,3.806,1.496,0.29,"setosa"
18,5.403,3.392,1.703,0.188,"setosa"
18,5.095,3.685,1.502,0.4,"setosa"
18,4.612,3.591,1.007,0.196,"setosa"
18,5.095,3.301,1.69,0.506,"setosa"
18,4.793,3.39,1.892,0.193,"setosa"
18,4.993,3.031,1.618,0.191,"setosa"
18,4.994,3.383,1.592,0.403,"setosa"
18,5.191,3.504,1.497,0.194,"setosa"
18,5.198,3.408,1.402,0.189,"setosa"
18,4.702,3.205,1.612,0.193,"setosa"
18,4.804,3.115,1.601,0.187,"setosa"
18,5.39,3.401,1.499,0.402,"setosa"
18,5.206,4.074,1.494,0.121,"setosa"
18,5.514,4.207,1.393,0.204,"setosa"
18,4.883,3.124,1.517,0.189,"setosa"
18,5.003,3.206,1.21,0.198,"setosa"
18,5.468,3.497,1.296,0.198,"setosa"
18,4.888,3.61,1.388,0.087,"setosa"
18,4.386,2.999,1.307,0.19,"setosa"
18,5.107,3.408,1.515,0.213,"setosa"
