"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
55,5.112,3.507,1.398,0.203,"setosa"
55,4.898,2.994,1.415,0.196,"setosa"
55,4.716,3.21,1.312,0.202,"setosa"
55,4.6,3.102,1.507,0.215,"setosa"
55,4.993,3.602,1.41,0.194,"setosa"
55,5.424,3.902,1.695,0.395,"setosa"
55,4.6,3.402,1.396,0.302,"setosa"
55,4.998,3.404,1.492,0.215,"setosa"
55,4.397,2.908,1.4,0.218,"setosa"
55,4.91,3.106,1.502,0.079,"setosa"
55,5.38,3.708,1.498,0.195,"setosa"
55,4.801,3.401,1.607,0.212,"setosa"
55,4.774,2.992,1.385,0.102,"setosa"
55,4.309,3.003,1.091,0.109,"setosa"
55,5.805,4.002,1.198,0.22,"setosa"
55,5.703,4.4,1.498,0.392,"setosa"
55,5.394,3.911,1.308,0.406,"setosa"
55,5.102,3.488,1.404,0.308,"setosa"
55,5.692,3.79,1.692,0.301,"setosa"
55,5.102,3.82,1.499,0.308,"setosa"
55,5.404,3.393,1.715,0.195,"setosa"
55,5.103,3.684,1.496,0.409,"setosa"
55,4.594,3.597,1,0.19,"setosa"
55,5.096,3.293,1.697,0.507,"setosa"
55,4.816,3.393,1.906,0.211,"setosa"
55,4.992,3.008,1.602,0.207,"setosa"
55,5.019,3.399,1.614,0.399,"setosa"
55,5.191,3.499,1.484,0.2,"setosa"
55,5.205,3.391,1.405,0.192,"setosa"
55,4.695,3.212,1.603,0.192,"setosa"
55,4.801,3.085,1.595,0.184,"setosa"
55,5.393,3.395,1.479,0.4,"setosa"
55,5.207,4.097,1.49,0.112,"setosa"
55,5.496,4.207,1.412,0.198,"setosa"
55,4.911,3.088,1.486,0.208,"setosa"
55,5.002,3.195,1.207,0.202,"setosa"
55,5.511,3.5,1.32,0.209,"setosa"
55,4.899,3.588,1.414,0.096,"setosa"
55,4.403,2.989,1.306,0.181,"setosa"
55,5.093,3.399,1.497,0.206,"setosa"
55,5.01,3.506,1.309,0.283,"setosa"
55,4.513,2.311,1.303,0.301,"setosa"
55,4.391,3.207,1.298,0.225,"setosa"
55,5.02,3.494,1.597,0.603,"setosa"
55,5.106,3.793,1.887,0.406,"setosa"
55,4.804,2.998,1.402,0.285,"setosa"
55,5.097,3.798,1.587,0.206,"setosa"
55,4.615,3.203,1.397,0.206,"setosa"
55,5.293,3.688,1.505,0.209,"setosa"
55,5.004,3.299,1.395,0.201,"setosa"
55,7.001,3.202,4.697,1.396,"versicolor"
55,6.403,3.196,4.503,1.489,"versicolor"
55,6.902,3.095,4.897,1.502,"versicolor"
55,5.503,2.29,4.01,1.318,"versicolor"
55,6.493,2.809,4.613,1.503,"versicolor"
55,5.716,2.801,4.482,1.302,"versicolor"
55,6.314,3.298,4.714,1.589,"versicolor"
55,4.915,2.401,3.312,1.007,"versicolor"
55,6.596,2.906,4.601,1.287,"versicolor"
55,5.196,2.719,3.915,1.401,"versicolor"
55,5.007,2.006,3.518,0.998,"versicolor"
55,5.913,2.999,4.201,1.508,"versicolor"
55,5.997,2.2,3.992,1.009,"versicolor"
55,6.099,2.91,4.709,1.401,"versicolor"
55,5.591,2.899,3.592,1.305,"versicolor"
55,6.686,3.085,4.407,1.401,"versicolor"
55,5.592,2.988,4.496,1.516,"versicolor"
55,5.798,2.71,4.098,1.001,"versicolor"
55,6.202,2.184,4.496,1.499,"versicolor"
55,5.597,2.489,3.888,1.111,"versicolor"
55,5.901,3.207,4.786,1.785,"versicolor"
55,6.093,2.811,4.002,1.309,"versicolor"
55,6.282,2.482,4.904,1.497,"versicolor"
55,6.096,2.819,4.705,1.205,"versicolor"
55,6.398,2.91,4.295,1.298,"versicolor"
55,6.601,2.999,4.397,1.381,"versicolor"
55,6.779,2.824,4.804,1.402,"versicolor"
55,6.692,2.997,4.999,1.707,"versicolor"
55,5.998,2.895,4.502,1.501,"versicolor"
55,5.697,2.607,3.523,1.003,"versicolor"
55,5.507,2.41,3.804,1.106,"versicolor"
55,5.516,2.39,3.696,1.011,"versicolor"
55,5.813,2.693,3.899,1.205,"versicolor"
55,6.024,2.695,5.1,1.583,"versicolor"
55,5.387,2.994,4.497,1.476,"versicolor"
55,6.006,3.388,4.505,1.614,"versicolor"
55,6.682,3.091,4.717,1.476,"versicolor"
55,6.289,2.293,4.39,1.302,"versicolor"
55,5.602,2.978,4.088,1.304,"versicolor"
55,5.498,2.495,3.998,1.294,"versicolor"
55,5.531,2.613,4.416,1.205,"versicolor"
55,6.104,2.991,4.589,1.405,"versicolor"
55,5.791,2.586,3.997,1.193,"versicolor"
55,4.984,2.292,3.305,1.008,"versicolor"
55,5.6,2.687,4.197,1.287,"versicolor"
55,5.714,3.013,4.202,1.215,"versicolor"
55,5.7,2.898,4.185,1.298,"versicolor"
55,6.184,2.887,4.294,1.302,"versicolor"
55,5.102,2.508,3.007,1.09,"versicolor"
55,5.691,2.765,4.093,1.306,"versicolor"
55,6.294,3.282,6,2.488,"virginica"
55,5.791,2.705,5.111,1.889,"virginica"
55,7.106,3.018,5.9,2.093,"virginica"
55,6.284,2.89,5.607,1.809,"virginica"
55,6.477,2.984,5.78,2.2,"virginica"
55,7.603,2.984,6.601,2.109,"virginica"
55,4.896,2.501,4.498,1.709,"virginica"
55,7.317,2.898,6.307,1.801,"virginica"
55,6.684,2.503,5.795,1.803,"virginica"
55,7.207,3.599,6.085,2.511,"virginica"
55,6.498,3.197,5.107,2.006,"virginica"
55,6.388,2.704,5.301,1.903,"virginica"
55,6.8,2.997,5.505,2.11,"virginica"
55,5.695,2.488,4.989,1.996,"virginica"
55,5.81,2.804,5.099,2.403,"virginica"
55,6.394,3.192,5.299,2.295,"virginica"
55,6.495,3,5.468,1.811,"virginica"
55,7.707,3.805,6.683,2.203,"virginica"
55,7.688,2.595,6.901,2.312,"virginica"
55,5.977,2.197,5.022,1.509,"virginica"
55,6.908,3.199,5.691,2.289,"virginica"
55,5.6,2.791,4.894,2.011,"virginica"
55,7.72,2.794,6.713,2.005,"virginica"
55,6.29,2.698,4.919,1.802,"virginica"
55,6.7,3.29,5.705,2.103,"virginica"
55,7.218,3.199,6.005,1.802,"virginica"
55,6.193,2.802,4.802,1.792,"virginica"
55,6.112,3,4.88,1.811,"virginica"
55,6.417,2.782,5.597,2.102,"virginica"
55,7.205,3.001,5.809,1.597,"virginica"
55,7.402,2.792,6.085,1.902,"virginica"
55,7.889,3.788,6.414,2.006,"virginica"
55,6.398,2.81,5.61,2.189,"virginica"
55,6.301,2.796,5.092,1.49,"virginica"
55,6.093,2.605,5.606,1.404,"virginica"
55,7.705,2.987,6.106,2.297,"virginica"
55,6.303,3.401,5.6,2.393,"virginica"
55,6.39,3.081,5.497,1.807,"virginica"
55,5.999,2.998,4.803,1.794,"virginica"
55,6.892,3.115,5.396,2.096,"virginica"
55,6.697,3.088,5.582,2.393,"virginica"
55,6.898,3.088,5.091,2.302,"virginica"
55,5.795,2.692,5.073,1.896,"virginica"
55,6.8,3.203,5.917,2.276,"virginica"
55,6.695,3.304,5.702,2.498,"virginica"
55,6.705,2.974,5.193,2.295,"virginica"
55,6.302,2.492,4.984,1.896,"virginica"
55,6.509,2.987,5.22,1.998,"virginica"
55,6.187,3.4,5.405,2.293,"virginica"
55,5.895,2.995,5.107,1.802,"virginica"
