"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
66,5.091,3.497,1.401,0.195,"setosa"
66,4.885,2.994,1.403,0.202,"setosa"
66,4.696,3.192,1.322,0.207,"setosa"
66,4.62,3.104,1.502,0.221,"setosa"
66,4.988,3.599,1.385,0.206,"setosa"
66,5.388,3.894,1.699,0.4,"setosa"
66,4.592,3.392,1.413,0.295,"setosa"
66,4.978,3.4,1.497,0.205,"setosa"
66,4.408,2.883,1.385,0.219,"setosa"
66,4.907,3.091,1.513,0.098,"setosa"
66,5.396,3.68,1.484,0.19,"setosa"
66,4.813,3.403,1.597,0.2,"setosa"
66,4.81,2.997,1.393,0.096,"setosa"
66,4.289,3.002,1.115,0.07,"setosa"
66,5.818,3.994,1.213,0.2,"setosa"
66,5.701,4.392,1.494,0.387,"setosa"
66,5.407,3.919,1.284,0.394,"setosa"
66,5.102,3.492,1.39,0.296,"setosa"
66,5.713,3.79,1.7,0.288,"setosa"
66,5.087,3.794,1.5,0.318,"setosa"
66,5.403,3.402,1.695,0.195,"setosa"
66,5.114,3.715,1.526,0.402,"setosa"
66,4.583,3.594,1.001,0.212,"setosa"
66,5.102,3.269,1.717,0.511,"setosa"
66,4.788,3.405,1.921,0.208,"setosa"
66,5.001,2.986,1.603,0.21,"setosa"
66,5.006,3.393,1.591,0.426,"setosa"
66,5.209,3.481,1.501,0.196,"setosa"
66,5.203,3.414,1.395,0.208,"setosa"
66,4.695,3.187,1.589,0.205,"setosa"
66,4.795,3.103,1.6,0.195,"setosa"
66,5.388,3.409,1.506,0.394,"setosa"
66,5.205,4.109,1.491,0.102,"setosa"
66,5.497,4.184,1.401,0.19,"setosa"
66,4.91,3.128,1.502,0.214,"setosa"
66,4.987,3.197,1.201,0.206,"setosa"
66,5.5,3.498,1.296,0.219,"setosa"
66,4.906,3.591,1.393,0.088,"setosa"
66,4.396,3.014,1.305,0.193,"setosa"
66,5.087,3.394,1.484,0.187,"setosa"
66,5.006,3.502,1.297,0.287,"setosa"
66,4.504,2.282,1.3,0.31,"setosa"
66,4.392,3.202,1.298,0.196,"setosa"
66,5.011,3.505,1.58,0.609,"setosa"
66,5.1,3.797,1.905,0.4,"setosa"
66,4.792,3.001,1.396,0.294,"setosa"
66,5.112,3.812,1.614,0.194,"setosa"
66,4.588,3.19,1.407,0.183,"setosa"
66,5.296,3.702,1.516,0.195,"setosa"
66,4.985,3.287,1.399,0.214,"setosa"
66,6.99,3.205,4.69,1.396,"versicolor"
66,6.395,3.196,4.478,1.524,"versicolor"
66,6.905,3.098,4.905,1.508,"versicolor"
66,5.495,2.295,4.014,1.276,"versicolor"
66,6.495,2.803,4.58,1.509,"versicolor"
66,5.701,2.809,4.502,1.316,"versicolor"
66,6.299,3.305,4.703,1.595,"versicolor"
66,4.918,2.386,3.301,1.017,"versicolor"
66,6.593,2.894,4.592,1.299,"versicolor"
66,5.198,2.704,3.914,1.401,"versicolor"
66,5.001,2.012,3.511,0.993,"versicolor"
66,5.907,3.004,4.189,1.508,"versicolor"
66,6.012,2.212,4.01,0.998,"versicolor"
66,6.107,2.903,4.682,1.399,"versicolor"
66,5.597,2.91,3.576,1.311,"versicolor"
66,6.686,3.114,4.393,1.41,"versicolor"
66,5.612,3.018,4.522,1.483,"versicolor"
66,5.795,2.692,4.103,1.01,"versicolor"
66,6.186,2.201,4.501,1.499,"versicolor"
66,5.592,2.494,3.892,1.11,"versicolor"
66,5.89,3.197,4.812,1.793,"versicolor"
66,6.089,2.8,3.991,1.293,"versicolor"
66,6.309,2.486,4.915,1.506,"versicolor"
66,6.101,2.793,4.693,1.215,"versicolor"
66,6.419,2.912,4.298,1.282,"versicolor"
66,6.581,2.998,4.4,1.404,"versicolor"
66,6.789,2.793,4.817,1.396,"versicolor"
66,6.699,3.007,4.986,1.695,"versicolor"
66,6.005,2.897,4.498,1.507,"versicolor"
66,5.694,2.618,3.495,1.001,"versicolor"
66,5.483,2.384,3.775,1.111,"versicolor"
66,5.498,2.401,3.7,0.991,"versicolor"
