"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
75,5.102,3.499,1.409,0.195,"setosa"
75,4.904,3.016,1.4,0.204,"setosa"
75,4.683,3.201,1.293,0.191,"setosa"
75,4.588,3.085,1.494,0.214,"setosa"
75,5.006,3.607,1.387,0.207,"setosa"
75,5.392,3.905,1.709,0.395,"setosa"
75,4.591,3.4,1.39,0.307,"setosa"
75,5.003,3.43,1.489,0.208,"setosa"
75,4.379,2.883,1.402,0.194,"setosa"
75,4.904,3.104,1.504,0.103,"setosa"
75,5.394,3.705,1.483,0.206,"setosa"
75,4.811,3.417,1.61,0.196,"setosa"
75,4.807,2.996,1.401,0.1,"setosa"
75,4.311,3.013,1.091,0.098,"setosa"
75,5.788,4.003,1.205,0.197,"setosa"
75,5.701,4.407,1.505,0.384,"setosa"
75,5.403,3.89,1.31,0.406,"setosa"
75,5.106,3.502,1.4,0.304,"setosa"
75,5.689,3.789,1.684,0.298,"setosa"
75,5.097,3.8,1.489,0.293,"setosa"
75,5.392,3.394,1.705,0.195,"setosa"
75,5.09,3.692,1.493,0.401,"setosa"
75,4.605,3.592,1.002,0.201,"setosa"
75,5.112,3.322,1.711,0.505,"setosa"
75,4.8,3.38,1.897,0.191,"setosa"
75,4.997,3.006,1.591,0.192,"setosa"
75,4.986,3.396,1.608,0.389,"setosa"
75,5.196,3.488,1.493,0.205,"setosa"
75,5.215,3.386,1.4,0.199,"setosa"
75,4.69,3.223,1.584,0.189,"setosa"
75,4.8,3.075,1.586,0.201,"setosa"
75,5.407,3.394,1.501,0.411,"setosa"
75,5.205,4.109,1.494,0.086,"setosa"
75,5.499,4.2,1.396,0.199,"setosa"
75,4.911,3.112,1.513,0.198,"setosa"
75,4.995,3.207,1.195,0.202,"setosa"
75,5.504,3.495,1.286,0.194,"setosa"
75,4.89,3.591,1.407,0.083,"setosa"
75,4.417,2.997,1.291,0.193,"setosa"
75,5.096,3.41,1.5,0.194,"setosa"
75,4.988,3.501,1.309,0.272,"setosa"
75,4.51,2.297,1.279,0.287,"setosa"
75,4.385,3.199,1.28,0.197,"setosa"
75,4.99,3.506,1.6,0.596,"setosa"
75,5.109,3.801,1.905,0.408,"setosa"
75,4.801,2.997,1.401,0.303,"setosa"
75,5.108,3.811,1.605,0.211,"setosa"
75,4.596,3.201,1.405,0.212,"setosa"
75,5.311,3.701,1.501,0.2,"setosa"
75,4.998,3.288,1.41,0.201,"setosa"
75,6.998,3.187,4.686,1.405,"versicolor"
75,6.395,3.196,4.499,1.494,"versicolor"
75,6.905,3.098,4.89,1.488,"versicolor"
75,5.499,2.311,3.99,1.291,"versicolor"
75,6.481,2.807,4.605,1.486,"versicolor"
75,5.703,2.795,4.507,1.314,"versicolor"
75,6.307,3.296,4.688,1.597,"versicolor"
75,4.901,2.394,3.303,1.017,"versicolor"
75,6.604,2.884,4.595,1.295,"versicolor"
75,5.214,2.702,3.896,1.397,"versicolor"
75,4.999,1.995,3.495,1.015,"versicolor"
75,5.91,2.992,4.186,1.489,"versicolor"
75,6,2.196,4.004,0.998,"versicolor"
75,6.087,2.905,4.704,1.384,"versicolor"
75,5.618,2.909,3.586,1.31,"versicolor"
75,6.697,3.102,4.425,1.393,"versicolor"
75,5.589,2.997,4.485,1.513,"versicolor"
75,5.804,2.688,4.115,0.988,"versicolor"
75,6.216,2.195,4.512,1.51,"versicolor"
75,5.591,2.499,3.899,1.088,"versicolor"
75,5.9,3.21,4.805,1.808,"versicolor"
75,6.112,2.803,4.013,1.302,"versicolor"
75,6.302,2.5,4.894,1.518,"versicolor"
75,6.1,2.803,4.701,1.205,"versicolor"
75,6.398,2.898,4.296,1.288,"versicolor"
75,6.611,3.012,4.395,1.402,"versicolor"
75,6.794,2.802,4.812,1.381,"versicolor"
75,6.697,2.981,4.997,1.702,"versicolor"
75,5.991,2.914,4.515,1.498,"versicolor"
75,5.687,2.599,3.506,0.994,"versicolor"
75,5.495,2.394,3.808,1.097,"versicolor"
75,5.507,2.405,3.681,1.006,"versicolor"
75,5.803,2.71,3.908,1.201,"versicolor"
75,6.003,2.69,5.096,1.617,"versicolor"
75,5.421,3.006,4.501,1.499,"versicolor"
75,5.988,3.387,4.518,1.601,"versicolor"
75,6.707,3.118,4.68,1.509,"versicolor"
75,6.313,2.289,4.402,1.288,"versicolor"
75,5.605,2.979,4.113,1.309,"versicolor"
75,5.479,2.487,3.994,1.31,"versicolor"
75,5.501,2.595,4.412,1.186,"versicolor"
75,6.104,2.994,4.601,1.389,"versicolor"
75,5.807,2.611,4.001,1.2,"versicolor"
75,5,2.306,3.305,1.001,"versicolor"
75,5.585,2.714,4.213,1.295,"versicolor"
75,5.709,2.995,4.209,1.193,"versicolor"
75,5.719,2.908,4.199,1.32,"versicolor"
75,6.204,2.919,4.294,1.304,"versicolor"
75,5.093,2.51,2.988,1.115,"versicolor"
75,5.707,2.789,4.095,1.307,"versicolor"
75,6.306,3.297,5.987,2.49,"virginica"
75,5.807,2.686,5.101,1.888,"virginica"
75,7.119,2.989,5.904,2.092,"virginica"
75,6.302,2.905,5.602,1.803,"virginica"
75,6.493,3.016,5.817,2.183,"virginica"
75,7.61,3,6.588,2.114,"virginica"
75,4.899,2.506,4.496,1.686,"virginica"
75,7.291,2.89,6.296,1.805,"virginica"
75,6.714,2.518,5.823,1.808,"virginica"
75,7.206,3.612,6.078,2.503,"virginica"
75,6.515,3.195,5.101,2.007,"virginica"
75,6.41,2.715,5.283,1.897,"virginica"
75,6.818,3.01,5.496,2.095,"virginica"
75,5.687,2.495,5.002,1.994,"virginica"
75,5.802,2.813,5.079,2.414,"virginica"
75,6.42,3.212,5.311,2.302,"virginica"
