"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
77,5.107,3.498,1.395,0.201,"setosa"
77,4.903,2.986,1.381,0.194,"setosa"
77,4.704,3.194,1.317,0.219,"setosa"
77,4.594,3.094,1.503,0.213,"setosa"
77,4.999,3.597,1.39,0.193,"setosa"
77,5.393,3.909,1.674,0.408,"setosa"
77,4.596,3.414,1.407,0.301,"setosa"
77,4.991,3.386,1.492,0.181,"setosa"
77,4.402,2.905,1.391,0.191,"setosa"
77,4.901,3.096,1.482,0.09,"setosa"
77,5.393,3.692,1.5,0.183,"setosa"
77,4.786,3.387,1.598,0.193,"setosa"
77,4.802,3.025,1.409,0.087,"setosa"
77,4.294,3.001,1.113,0.093,"setosa"
77,5.804,4.009,1.204,0.201,"setosa"
77,5.707,4.397,1.505,0.382,"setosa"
77,5.403,3.901,1.3,0.389,"setosa"
77,5.1,3.514,1.393,0.294,"setosa"
77,5.692,3.787,1.707,0.289,"setosa"
77,5.101,3.809,1.519,0.301,"setosa"
77,5.406,3.401,1.711,0.188,"setosa"
77,5.097,3.695,1.485,0.408,"setosa"
77,4.587,3.613,1.001,0.198,"setosa"
77,5.091,3.296,1.704,0.494,"setosa"
77,4.788,3.379,1.886,0.187,"setosa"
77,5.002,2.986,1.594,0.183,"setosa"
77,5.006,3.419,1.592,0.41,"setosa"
77,5.212,3.521,1.512,0.18,"setosa"
77,5.206,3.393,1.403,0.193,"setosa"
77,4.707,3.215,1.603,0.203,"setosa"
77,4.79,3.09,1.607,0.219,"setosa"
77,5.394,3.405,1.49,0.394,"setosa"
77,5.195,4.1,1.488,0.095,"setosa"
77,5.508,4.197,1.408,0.191,"setosa"
77,4.902,3.11,1.507,0.205,"setosa"
77,4.99,3.205,1.196,0.21,"setosa"
77,5.501,3.503,1.306,0.203,"setosa"
77,4.886,3.6,1.402,0.116,"setosa"
77,4.414,2.984,1.303,0.206,"setosa"
77,5.09,3.391,1.494,0.198,"setosa"
77,5.003,3.504,1.295,0.285,"setosa"
77,4.505,2.316,1.299,0.281,"setosa"
77,4.381,3.213,1.311,0.216,"setosa"
77,4.994,3.494,1.597,0.606,"setosa"
77,5.094,3.83,1.901,0.395,"setosa"
77,4.809,3.012,1.382,0.313,"setosa"
77,5.103,3.788,1.59,0.217,"setosa"
77,4.595,3.196,1.406,0.197,"setosa"
77,5.294,3.702,1.503,0.191,"setosa"
77,4.99,3.292,1.412,0.192,"setosa"
77,7.002,3.21,4.694,1.404,"versicolor"
77,6.402,3.218,4.529,1.491,"versicolor"
77,6.902,3.114,4.922,1.509,"versicolor"
77,5.508,2.31,3.999,1.308,"versicolor"
77,6.486,2.789,4.595,1.503,"versicolor"
77,5.7,2.797,4.519,1.3,"versicolor"
77,6.278,3.308,4.704,1.59,"versicolor"
77,4.911,2.399,3.32,0.985,"versicolor"
77,6.6,2.905,4.589,1.297,"versicolor"
77,5.195,2.677,3.879,1.414,"versicolor"
77,5.012,1.996,3.504,1.004,"versicolor"
77,5.902,2.985,4.189,1.51,"versicolor"
77,5.992,2.195,4.001,0.991,"versicolor"
77,6.119,2.903,4.687,1.41,"versicolor"
77,5.594,2.899,3.609,1.301,"versicolor"
77,6.681,3.083,4.413,1.418,"versicolor"
77,5.597,3.008,4.489,1.503,"versicolor"
77,5.807,2.691,4.094,1.004,"versicolor"
77,6.205,2.197,4.49,1.499,"versicolor"
77,5.596,2.495,3.911,1.095,"versicolor"
77,5.902,3.195,4.786,1.794,"versicolor"
77,6.101,2.8,3.992,1.304,"versicolor"
77,6.317,2.493,4.9,1.478,"versicolor"
77,6.121,2.799,4.697,1.193,"versicolor"
77,6.407,2.893,4.283,1.305,"versicolor"
77,6.608,2.988,4.4,1.406,"versicolor"
77,6.796,2.805,4.818,1.399,"versicolor"
77,6.693,3.014,5.008,1.708,"versicolor"
77,6.008,2.917,4.499,1.494,"versicolor"
77,5.71,2.602,3.498,1.007,"versicolor"
77,5.503,2.388,3.798,1.098,"versicolor"
77,5.512,2.387,3.708,1.01,"versicolor"
77,5.81,2.696,3.915,1.204,"versicolor"
77,6.014,2.703,5.106,1.61,"versicolor"
77,5.405,3,4.51,1.51,"versicolor"
77,6.002,3.404,4.488,1.58,"versicolor"
77,6.692,3.117,4.702,1.49,"versicolor"
77,6.299,2.307,4.405,1.296,"versicolor"
77,5.618,3.001,4.094,1.285,"versicolor"
77,5.492,2.504,4,1.308,"versicolor"
77,5.512,2.599,4.397,1.216,"versicolor"
77,6.104,2.995,4.586,1.403,"versicolor"
77,5.803,2.606,3.986,1.189,"versicolor"
77,4.994,2.284,3.284,1.002,"versicolor"
77,5.597,2.702,4.19,1.328,"versicolor"
77,5.699,2.994,4.186,1.186,"versicolor"
77,5.707,2.886,4.211,1.339,"versicolor"
77,6.198,2.888,4.297,1.274,"versicolor"
77,5.09,2.5,2.99,1.108,"versicolor"
77,5.691,2.795,4.09,1.292,"versicolor"
77,6.308,3.3,5.99,2.502,"virginica"
77,5.802,2.709,5.108,1.907,"virginica"
77,7.103,2.998,5.909,2.093,"virginica"
77,6.289,2.896,5.592,1.814,"virginica"
77,6.498,2.992,5.796,2.209,"virginica"
77,7.588,2.987,6.579,2.103,"virginica"
77,4.914,2.486,4.518,1.695,"virginica"
77,7.292,2.899,6.307,1.805,"virginica"
77,6.698,2.496,5.789,1.81,"virginica"
77,7.195,3.596,6.119,2.497,"virginica"
77,6.506,3.21,5.106,1.991,"virginica"
77,6.409,2.719,5.298,1.905,"virginica"
77,6.811,2.976,5.503,2.094,"virginica"
77,5.698,2.502,4.981,2.011,"virginica"
77,5.798,2.789,5.111,2.385,"virginica"
77,6.395,3.206,5.297,2.309,"virginica"
77,6.486,3.006,5.484,1.793,"virginica"
77,7.718,3.794,6.711,2.2,"virginica"
77,7.684,2.599,6.889,2.312,"virginica"
77,5.999,2.222,5.004,1.517,"virginica"
77,6.907,3.198,5.692,2.304,"virginica"
77,5.61,2.787,4.904,1.993,"virginica"
77,7.695,2.797,6.706,1.978,"virginica"
77,6.313,2.716,4.904,1.786,"virginica"
77,6.703,3.306,5.719,2.127,"virginica"
77,7.202,3.19,6.005,1.797,"virginica"
77,6.205,2.796,4.78,1.79,"virginica"
77,6.104,3.011,4.914,1.797,"virginica"
77,6.393,2.805,5.593,2.101,"virginica"
77,7.215,2.996,5.796,1.574,"virginica"
77,7.411,2.788,6.112,1.9,"virginica"
77,7.903,3.802,6.4,2.002,"virginica"
77,6.398,2.799,5.6,2.188,"virginica"
77,6.32,2.795,5.09,1.505,"virginica"
77,6.109,2.622,5.62,1.409,"virginica"
77,7.689,2.992,6.098,2.297,"virginica"
77,6.309,3.402,5.593,2.388,"virginica"
77,6.4,3.094,5.503,1.795,"virginica"
77,6,2.989,4.794,1.802,"virginica"
77,6.912,3.106,5.392,2.1,"virginica"
77,6.698,3.093,5.586,2.391,"virginica"
77,6.893,3.099,5.099,2.308,"virginica"
77,5.817,2.697,5.111,1.897,"virginica"
77,6.818,3.204,5.899,2.294,"virginica"
77,6.702,3.305,5.714,2.513,"virginica"
77,6.705,2.995,5.189,2.303,"virginica"
77,6.309,2.502,5.008,1.893,"virginica"
77,6.498,3.003,5.195,2.01,"virginica"
77,6.196,3.407,5.394,2.31,"virginica"
77,5.927,2.98,5.11,1.808,"virginica"
