"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
52,5.085,3.503,1.417,0.209,"setosa"
52,4.905,3.003,1.39,0.222,"setosa"
52,4.701,3.208,1.311,0.212,"setosa"
52,4.599,3.106,1.498,0.205,"setosa"
52,4.997,3.595,1.406,0.196,"setosa"
52,5.407,3.913,1.693,0.407,"setosa"
52,4.617,3.395,1.41,0.293,"setosa"
52,5.009,3.397,1.508,0.195,"setosa"
52,4.419,2.899,1.4,0.187,"setosa"
52,4.904,3.102,1.503,0.094,"setosa"
52,5.389,3.687,1.496,0.201,"setosa"
52,4.809,3.428,1.593,0.205,"setosa"
52,4.806,3.003,1.412,0.115,"setosa"
52,4.302,2.977,1.098,0.102,"setosa"
52,5.778,3.997,1.211,0.176,"setosa"
52,5.683,4.412,1.501,0.404,"setosa"
52,5.397,3.892,1.301,0.408,"setosa"
52,5.091,3.513,1.4,0.312,"setosa"
52,5.684,3.79,1.692,0.308,"setosa"
52,5.116,3.788,1.485,0.319,"setosa"
52,5.407,3.391,1.677,0.192,"setosa"
52,5.11,3.716,1.51,0.397,"setosa"
52,4.617,3.617,1.007,0.2,"setosa"
52,5.106,3.302,1.718,0.503,"setosa"
52,4.814,3.381,1.896,0.202,"setosa"
52,4.999,3.013,1.593,0.201,"setosa"
52,4.989,3.431,1.593,0.385,"setosa"
52,5.207,3.508,1.498,0.204,"setosa"
52,5.202,3.407,1.394,0.194,"setosa"
52,4.704,3.204,1.608,0.193,"setosa"
52,4.814,3.105,1.583,0.206,"setosa"
52,5.409,3.411,1.504,0.396,"setosa"
52,5.215,4.114,1.498,0.096,"setosa"
52,5.497,4.198,1.413,0.194,"setosa"
52,4.905,3.099,1.499,0.192,"setosa"
52,5.004,3.191,1.21,0.209,"setosa"
52,5.495,3.49,1.305,0.185,"setosa"
52,4.899,3.609,1.402,0.096,"setosa"
52,4.413,2.983,1.301,0.208,"setosa"
52,5.098,3.386,1.489,0.212,"setosa"
52,5.006,3.503,1.311,0.313,"setosa"
52,4.498,2.308,1.307,0.284,"setosa"
52,4.391,3.209,1.308,0.208,"setosa"
52,4.998,3.512,1.6,0.599,"setosa"
52,5.108,3.806,1.88,0.406,"setosa"
52,4.807,2.991,1.403,0.303,"setosa"
52,5.121,3.792,1.601,0.182,"setosa"
52,4.606,3.216,1.399,0.198,"setosa"
52,5.304,3.699,1.495,0.198,"setosa"
52,4.994,3.293,1.394,0.197,"setosa"
52,7,3.206,4.683,1.402,"versicolor"
52,6.401,3.211,4.506,1.494,"versicolor"
52,6.908,3.095,4.9,1.509,"versicolor"
52,5.484,2.292,3.995,1.315,"versicolor"
52,6.507,2.797,4.606,1.509,"versicolor"
52,5.688,2.828,4.505,1.325,"versicolor"
52,6.298,3.303,4.701,1.594,"versicolor"
52,4.887,2.398,3.32,1.002,"versicolor"
52,6.592,2.898,4.597,1.296,"versicolor"
52,5.203,2.705,3.898,1.404,"versicolor"
52,4.989,2.011,3.489,1.017,"versicolor"
52,5.881,2.994,4.189,1.501,"versicolor"
52,6.009,2.222,3.987,1.006,"versicolor"
52,6.106,2.886,4.689,1.393,"versicolor"
52,5.607,2.911,3.599,1.308,"versicolor"
52,6.679,3.091,4.396,1.413,"versicolor"
52,5.584,3.016,4.497,1.508,"versicolor"
52,5.786,2.706,4.086,1.015,"versicolor"
52,6.211,2.204,4.496,1.481,"versicolor"
52,5.595,2.499,3.918,1.103,"versicolor"
52,5.896,3.198,4.8,1.8,"versicolor"
52,6.112,2.799,3.997,1.293,"versicolor"
52,6.313,2.508,4.902,1.498,"versicolor"
52,6.095,2.791,4.696,1.199,"versicolor"
