"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
39,5.1,3.498,1.421,0.191,"setosa"
39,4.897,3.002,1.402,0.212,"setosa"
39,4.709,3.185,1.295,0.212,"setosa"
39,4.587,3.112,1.505,0.198,"setosa"
39,5.018,3.609,1.414,0.204,"setosa"
39,5.39,3.89,1.7,0.4,"setosa"
39,4.602,3.399,1.397,0.303,"setosa"
39,4.995,3.403,1.511,0.208,"setosa"
39,4.409,2.873,1.402,0.187,"setosa"
39,4.896,3.106,1.507,0.097,"setosa"
39,5.4,3.713,1.497,0.184,"setosa"
39,4.792,3.381,1.602,0.204,"setosa"
39,4.792,3.012,1.395,0.093,"setosa"
39,4.288,3,1.105,0.098,"setosa"
39,5.795,3.985,1.201,0.209,"setosa"
39,5.723,4.387,1.503,0.403,"setosa"
39,5.401,3.902,1.299,0.391,"setosa"
39,5.099,3.501,1.396,0.306,"setosa"
39,5.703,3.82,1.714,0.3,"setosa"
39,5.094,3.787,1.511,0.308,"setosa"
39,5.411,3.405,1.698,0.205,"setosa"
39,5.112,3.696,1.495,0.394,"setosa"
39,4.572,3.614,0.988,0.196,"setosa"
39,5.108,3.296,1.699,0.483,"setosa"
39,4.789,3.405,1.904,0.209,"setosa"
39,5.025,3.002,1.611,0.199,"setosa"
39,5.006,3.384,1.603,0.395,"setosa"
39,5.196,3.503,1.503,0.187,"setosa"
39,5.207,3.395,1.394,0.203,"setosa"
39,4.694,3.2,1.599,0.199,"setosa"
39,4.796,3.108,1.601,0.204,"setosa"
39,5.41,3.397,1.502,0.4,"setosa"
39,5.171,4.101,1.501,0.11,"setosa"
39,5.506,4.192,1.409,0.198,"setosa"
39,4.895,3.108,1.499,0.201,"setosa"
39,5.017,3.193,1.2,0.203,"setosa"
39,5.519,3.528,1.309,0.203,"setosa"
39,4.894,3.608,1.402,0.098,"setosa"
39,4.418,3.006,1.285,0.204,"setosa"
39,5.097,3.401,1.512,0.184,"setosa"
39,4.989,3.494,1.295,0.308,"setosa"
39,4.499,2.298,1.313,0.302,"setosa"
39,4.408,3.21,1.293,0.186,"setosa"
39,4.999,3.511,1.593,0.592,"setosa"
39,5.077,3.808,1.897,0.394,"setosa"
39,4.788,3.009,1.418,0.302,"setosa"
39,5.078,3.805,1.608,0.191,"setosa"
39,4.59,3.201,1.4,0.188,"setosa"
39,5.292,3.705,1.498,0.208,"setosa"
39,5.006,3.31,1.397,0.208,"setosa"
39,6.987,3.212,4.722,1.394,"versicolor"
39,6.406,3.195,4.519,1.501,"versicolor"
39,6.889,3.084,4.914,1.493,"versicolor"
39,5.498,2.302,4.014,1.31,"versicolor"
39,6.49,2.796,4.601,1.5,"versicolor"
39,5.691,2.806,4.494,1.3,"versicolor"
39,6.296,3.311,4.697,1.614,"versicolor"
39,4.892,2.415,3.29,1,"versicolor"
39,6.618,2.899,4.601,1.291,"versicolor"
39,5.205,2.685,3.901,1.384,"versicolor"
39,5.002,1.994,3.497,0.999,"versicolor"
39,5.906,3.005,4.21,1.505,"versicolor"
39,5.996,2.207,3.997,0.999,"versicolor"
39,6.098,2.909,4.674,1.396,"versicolor"
39,5.6,2.89,3.582,1.285,"versicolor"
39,6.697,3.111,4.385,1.382,"versicolor"
39,5.61,3.014,4.486,1.503,"versicolor"
39,5.809,2.701,4.074,0.988,"versicolor"
39,6.181,2.209,4.498,1.501,"versicolor"
39,5.61,2.516,3.893,1.106,"versicolor"
39,5.895,3.208,4.808,1.801,"versicolor"
39,6.103,2.803,3.997,1.302,"versicolor"
39,6.302,2.505,4.915,1.5,"versicolor"
39,6.104,2.793,4.701,1.199,"versicolor"
39,6.419,2.914,4.307,1.298,"versicolor"
39,6.611,2.984,4.398,1.373,"versicolor"
39,6.805,2.803,4.784,1.384,"versicolor"
39,6.683,3.003,4.987,1.697,"versicolor"
39,6.001,2.894,4.501,1.504,"versicolor"
