"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
41,5.097,3.509,1.399,0.217,"setosa"
41,4.897,2.989,1.388,0.193,"setosa"
41,4.709,3.194,1.303,0.203,"setosa"
41,4.608,3.095,1.492,0.199,"setosa"
41,4.998,3.589,1.387,0.193,"setosa"
41,5.396,3.909,1.719,0.393,"setosa"
41,4.593,3.405,1.415,0.298,"setosa"
41,4.998,3.403,1.502,0.181,"setosa"
41,4.393,2.886,1.397,0.204,"setosa"
41,4.902,3.087,1.506,0.099,"setosa"
41,5.416,3.694,1.492,0.196,"setosa"
41,4.807,3.411,1.6,0.199,"setosa"
41,4.802,2.98,1.403,0.108,"setosa"
41,4.306,3.001,1.087,0.089,"setosa"
41,5.828,3.996,1.204,0.192,"setosa"
41,5.681,4.391,1.493,0.42,"setosa"
41,5.381,3.888,1.289,0.389,"setosa"
41,5.112,3.488,1.397,0.317,"setosa"
41,5.699,3.803,1.685,0.284,"setosa"
41,5.093,3.795,1.501,0.316,"setosa"
41,5.405,3.399,1.684,0.187,"setosa"
41,5.106,3.71,1.479,0.394,"setosa"
41,4.585,3.604,1.009,0.194,"setosa"
41,5.106,3.3,1.696,0.5,"setosa"
41,4.815,3.383,1.903,0.198,"setosa"
41,5.002,3.006,1.607,0.183,"setosa"
41,4.986,3.389,1.601,0.409,"setosa"
41,5.21,3.503,1.51,0.196,"setosa"
41,5.203,3.389,1.393,0.201,"setosa"
41,4.696,3.184,1.588,0.208,"setosa"
41,4.803,3.105,1.615,0.202,"setosa"
41,5.396,3.402,1.502,0.398,"setosa"
41,5.197,4.115,1.483,0.098,"setosa"
41,5.497,4.197,1.398,0.194,"setosa"
41,4.889,3.103,1.506,0.202,"setosa"
41,4.994,3.195,1.197,0.205,"setosa"
41,5.517,3.496,1.293,0.209,"setosa"
41,4.895,3.596,1.416,0.09,"setosa"
41,4.404,2.994,1.305,0.19,"setosa"
41,5.094,3.409,1.51,0.21,"setosa"
41,5.016,3.492,1.304,0.305,"setosa"
41,4.509,2.308,1.298,0.309,"setosa"
41,4.408,3.201,1.293,0.189,"setosa"
41,5.004,3.505,1.61,0.613,"setosa"
41,5.096,3.802,1.896,0.408,"setosa"
41,4.813,3.004,1.393,0.286,"setosa"
41,5.103,3.811,1.603,0.191,"setosa"
41,4.603,3.193,1.425,0.195,"setosa"
41,5.307,3.706,1.497,0.175,"setosa"
41,4.997,3.31,1.398,0.211,"setosa"
41,6.997,3.202,4.717,1.388,"versicolor"
41,6.407,3.198,4.506,1.499,"versicolor"
41,6.906,3.097,4.924,1.523,"versicolor"
41,5.508,2.304,3.989,1.296,"versicolor"
41,6.475,2.823,4.603,1.515,"versicolor"
41,5.687,2.803,4.49,1.297,"versicolor"
41,6.308,3.289,4.702,1.621,"versicolor"
41,4.905,2.408,3.309,1.004,"versicolor"
41,6.605,2.893,4.609,1.305,"versicolor"
41,5.2,2.701,3.892,1.408,"versicolor"
41,5.008,1.995,3.489,1.007,"versicolor"
41,5.888,3.003,4.202,1.484,"versicolor"
41,5.997,2.208,4.004,1.01,"versicolor"
41,6.094,2.896,4.69,1.395,"versicolor"
41,5.602,2.885,3.601,1.293,"versicolor"
41,6.687,3.1,4.401,1.408,"versicolor"
41,5.594,3.01,4.494,1.503,"versicolor"
41,5.804,2.698,4.093,0.989,"versicolor"
41,6.2,2.198,4.505,1.491,"versicolor"
41,5.603,2.497,3.923,1.103,"versicolor"
41,5.896,3.207,4.812,1.799,"versicolor"
41,6.106,2.811,3.996,1.302,"versicolor"
41,6.297,2.5,4.894,1.494,"versicolor"
41,6.107,2.793,4.715,1.208,"versicolor"
41,6.409,2.896,4.311,1.296,"versicolor"
41,6.593,3.022,4.4,1.394,"versicolor"
41,6.814,2.793,4.807,1.392,"versicolor"
41,6.726,2.976,5.009,1.7,"versicolor"
41,5.998,2.892,4.519,1.499,"versicolor"
41,5.69,2.597,3.504,0.999,"versicolor"
41,5.502,2.395,3.804,1.103,"versicolor"
41,5.5,2.382,3.704,1.017,"versicolor"
41,5.797,2.706,3.916,1.209,"versicolor"
41,5.983,2.691,5.108,1.595,"versicolor"
41,5.411,2.998,4.506,1.492,"versicolor"
41,6.021,3.403,4.482,1.603,"versicolor"
41,6.7,3.098,4.69,1.511,"versicolor"
41,6.312,2.305,4.392,1.297,"versicolor"
41,5.597,2.997,4.105,1.32,"versicolor"
41,5.495,2.492,3.984,1.289,"versicolor"
41,5.507,2.591,4.399,1.2,"versicolor"
41,6.109,3.009,4.598,1.393,"versicolor"
41,5.787,2.596,4.007,1.205,"versicolor"
41,4.998,2.303,3.316,1.003,"versicolor"
41,5.602,2.695,4.201,1.291,"versicolor"
41,5.692,3.015,4.194,1.214,"versicolor"
41,5.702,2.906,4.201,1.313,"versicolor"
41,6.185,2.911,4.303,1.289,"versicolor"
41,5.075,2.472,2.996,1.09,"versicolor"
41,5.688,2.795,4.1,1.308,"versicolor"
41,6.321,3.304,6.007,2.503,"virginica"
41,5.786,2.714,5.099,1.894,"virginica"
41,7.093,2.982,5.926,2.094,"virginica"
41,6.291,2.898,5.61,1.794,"virginica"
41,6.511,3.009,5.797,2.199,"virginica"
41,7.601,2.991,6.602,2.115,"virginica"
41,4.898,2.488,4.512,1.695,"virginica"
41,7.304,2.898,6.294,1.825,"virginica"
41,6.699,2.523,5.789,1.798,"virginica"
41,7.202,3.599,6.094,2.504,"virginica"
41,6.513,3.206,5.097,1.993,"virginica"
41,6.402,2.684,5.3,1.899,"virginica"
41,6.796,2.998,5.49,2.088,"virginica"
41,5.698,2.494,4.998,1.998,"virginica"
41,5.802,2.784,5.097,2.411,"virginica"
41,6.411,3.217,5.3,2.298,"virginica"
41,6.508,3.012,5.507,1.798,"virginica"
41,7.712,3.789,6.706,2.199,"virginica"
41,7.687,2.606,6.891,2.302,"virginica"
41,6.012,2.196,4.997,1.494,"virginica"
41,6.914,3.205,5.693,2.306,"virginica"
41,5.591,2.791,4.903,1.993,"virginica"
41,7.686,2.801,6.71,2.005,"virginica"
41,6.292,2.691,4.887,1.779,"virginica"
41,6.721,3.291,5.707,2.085,"virginica"
41,7.202,3.205,6.002,1.803,"virginica"
41,6.19,2.812,4.809,1.794,"virginica"
41,6.097,3.007,4.888,1.802,"virginica"
41,6.405,2.807,5.607,2.108,"virginica"
41,7.205,3.001,5.794,1.597,"virginica"
41,7.39,2.812,6.103,1.898,"virginica"
41,7.9,3.81,6.404,2.002,"virginica"
41,6.41,2.808,5.59,2.202,"virginica"
41,6.3,2.792,5.09,1.507,"virginica"
41,6.107,2.612,5.587,1.401,"virginica"
41,7.709,3.004,6.101,2.296,"virginica"
41,6.297,3.408,5.597,2.397,"virginica"
