"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
28,5.108,3.483,1.394,0.205,"setosa"
28,4.897,3.005,1.399,0.207,"setosa"
28,4.699,3.184,1.302,0.21,"setosa"
28,4.614,3.088,1.496,0.198,"setosa"
28,5,3.606,1.402,0.195,"setosa"
28,5.401,3.908,1.723,0.388,"setosa"
28,4.603,3.387,1.402,0.291,"setosa"
28,4.999,3.394,1.509,0.188,"setosa"
28,4.423,2.901,1.386,0.204,"setosa"
28,4.919,3.112,1.507,0.093,"setosa"
28,5.417,3.692,1.488,0.202,"setosa"
28,4.812,3.405,1.597,0.199,"setosa"
28,4.804,2.989,1.402,0.088,"setosa"
28,4.285,2.999,1.116,0.118,"setosa"
28,5.805,4,1.193,0.203,"setosa"
28,5.7,4.399,1.497,0.396,"setosa"
28,5.412,3.896,1.297,0.394,"setosa"
28,5.067,3.494,1.391,0.315,"setosa"
28,5.703,3.791,1.694,0.306,"setosa"
28,5.1,3.79,1.512,0.292,"setosa"
28,5.402,3.422,1.708,0.191,"setosa"
28,5.094,3.691,1.509,0.42,"setosa"
28,4.604,3.572,0.984,0.206,"setosa"
28,5.106,3.285,1.701,0.474,"setosa"
28,4.789,3.388,1.902,0.188,"setosa"
28,5.006,2.994,1.598,0.191,"setosa"
28,4.988,3.417,1.606,0.394,"setosa"
28,5.185,3.496,1.498,0.21,"setosa"
28,5.211,3.414,1.397,0.203,"setosa"
28,4.702,3.222,1.603,0.211,"setosa"
28,4.807,3.114,1.595,0.192,"setosa"
28,5.393,3.405,1.507,0.394,"setosa"
28,5.212,4.101,1.483,0.099,"setosa"
28,5.493,4.193,1.395,0.208,"setosa"
28,4.902,3.103,1.486,0.198,"setosa"
28,5.005,3.204,1.215,0.204,"setosa"
28,5.509,3.481,1.299,0.205,"setosa"
28,4.911,3.596,1.402,0.103,"setosa"
28,4.399,3.009,1.295,0.19,"setosa"
28,5.097,3.4,1.494,0.206,"setosa"
28,4.995,3.499,1.288,0.307,"setosa"
28,4.506,2.293,1.287,0.302,"setosa"
28,4.413,3.206,1.297,0.215,"setosa"
28,4.997,3.505,1.601,0.605,"setosa"
28,5.101,3.811,1.889,0.393,"setosa"
28,4.779,3.004,1.386,0.298,"setosa"
28,5.116,3.799,1.602,0.217,"setosa"
28,4.584,3.203,1.4,0.202,"setosa"
28,5.318,3.686,1.498,0.194,"setosa"
28,5.002,3.302,1.405,0.212,"setosa"
28,7.009,3.196,4.69,1.416,"versicolor"
28,6.41,3.198,4.506,1.486,"versicolor"
28,6.903,3.102,4.882,1.499,"versicolor"
28,5.495,2.31,4.004,1.306,"versicolor"
28,6.497,2.788,4.599,1.514,"versicolor"
28,5.699,2.789,4.496,1.291,"versicolor"
28,6.295,3.302,4.697,1.597,"versicolor"
28,4.912,2.387,3.313,1.016,"versicolor"
28,6.599,2.91,4.603,1.286,"versicolor"
28,5.194,2.719,3.899,1.414,"versicolor"
28,4.998,1.993,3.501,0.998,"versicolor"
28,5.887,2.988,4.197,1.488,"versicolor"
28,6.019,2.21,4,1.014,"versicolor"
28,6.092,2.903,4.71,1.397,"versicolor"
28,5.615,2.916,3.597,1.312,"versicolor"
28,6.713,3.093,4.387,1.408,"versicolor"
28,5.594,2.997,4.501,1.491,"versicolor"
28,5.798,2.722,4.1,1.001,"versicolor"
28,6.187,2.206,4.498,1.504,"versicolor"
28,5.61,2.508,3.896,1.096,"versicolor"
28,5.901,3.206,4.802,1.799,"versicolor"
28,6.1,2.796,3.991,1.291,"versicolor"
28,6.298,2.524,4.892,1.489,"versicolor"
28,6.102,2.782,4.693,1.201,"versicolor"
28,6.409,2.887,4.307,1.291,"versicolor"
28,6.587,3.003,4.38,1.408,"versicolor"
28,6.797,2.804,4.806,1.392,"versicolor"
28,6.711,2.981,4.997,1.691,"versicolor"
28,5.98,2.909,4.489,1.511,"versicolor"
28,5.694,2.583,3.504,0.996,"versicolor"
28,5.503,2.392,3.81,1.099,"versicolor"
28,5.499,2.395,3.698,1.004,"versicolor"
28,5.795,2.701,3.902,1.202,"versicolor"
28,5.998,2.708,5.107,1.598,"versicolor"
28,5.399,3.003,4.49,1.502,"versicolor"
28,6.014,3.419,4.508,1.61,"versicolor"
28,6.684,3.105,4.706,1.491,"versicolor"
28,6.31,2.311,4.389,1.283,"versicolor"
28,5.596,2.985,4.083,1.32,"versicolor"
28,5.513,2.498,3.984,1.302,"versicolor"
28,5.498,2.613,4.393,1.187,"versicolor"
28,6.098,3.022,4.626,1.403,"versicolor"
28,5.798,2.591,4.008,1.197,"versicolor"
28,5.012,2.296,3.3,0.999,"versicolor"
28,5.619,2.704,4.179,1.297,"versicolor"
28,5.694,2.969,4.195,1.204,"versicolor"
28,5.698,2.91,4.231,1.305,"versicolor"
28,6.205,2.904,4.308,1.308,"versicolor"
28,5.092,2.506,2.998,1.101,"versicolor"
28,5.7,2.801,4.103,1.29,"versicolor"
28,6.28,3.3,6.005,2.5,"virginica"
28,5.785,2.689,5.102,1.902,"virginica"
28,7.09,3.007,5.875,2.117,"virginica"
28,6.302,2.894,5.607,1.798,"virginica"
28,6.488,2.99,5.802,2.225,"virginica"
28,7.578,2.997,6.584,2.105,"virginica"
28,4.907,2.497,4.484,1.719,"virginica"
28,7.31,2.889,6.312,1.807,"virginica"
28,6.701,2.5,5.785,1.797,"virginica"
28,7.215,3.59,6.096,2.504,"virginica"
28,6.501,3.201,5.1,2.01,"virginica"
28,6.395,2.722,5.293,1.903,"virginica"
28,6.791,2.991,5.503,2.097,"virginica"
28,5.702,2.504,5.002,1.989,"virginica"
28,5.799,2.79,5.099,2.4,"virginica"
28,6.381,3.191,5.311,2.297,"virginica"
28,6.501,2.996,5.51,1.796,"virginica"
28,7.717,3.796,6.705,2.204,"virginica"
28,7.703,2.612,6.909,2.29,"virginica"
28,6.01,2.204,5,1.501,"virginica"
28,6.906,3.212,5.69,2.293,"virginica"
28,5.605,2.81,4.89,2.004,"virginica"
28,7.702,2.792,6.683,1.99,"virginica"
28,6.293,2.699,4.894,1.807,"virginica"
28,6.694,3.284,5.71,2.094,"virginica"
28,7.215,3.206,6.003,1.774,"virginica"
28,6.208,2.794,4.799,1.802,"virginica"
28,6.106,2.991,4.908,1.784,"virginica"
28,6.406,2.791,5.595,2.105,"virginica"
28,7.209,2.982,5.794,1.606,"virginica"
28,7.398,2.787,6.098,1.901,"virginica"
28,7.888,3.789,6.41,2.018,"virginica"
28,6.411,2.786,5.607,2.209,"virginica"
28,6.304,2.801,5.115,1.506,"virginica"
28,6.1,2.613,5.597,1.395,"virginica"
28,7.696,2.989,6.114,2.278,"virginica"
28,6.29,3.395,5.602,2.386,"virginica"
28,6.398,3.103,5.5,1.797,"virginica"
28,6.004,2.99,4.796,1.794,"virginica"
28,6.903,3.087,5.393,2.092,"virginica"
28,6.71,3.108,5.597,2.397,"virginica"
28,6.898,3.11,5.08,2.316,"virginica"
28,5.794,2.69,5.108,1.902,"virginica"
28,6.798,3.195,5.905,2.317,"virginica"
28,6.698,3.291,5.7,2.492,"virginica"
28,6.693,3.01,5.205,2.299,"virginica"
28,6.292,2.487,5.002,1.898,"virginica"
28,6.491,3.008,5.198,2.009,"virginica"
28,6.187,3.397,5.417,2.312,"virginica"
28,5.894,3.003,5.088,1.809,"virginica"
