"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
71,5.103,3.495,1.411,0.202,"setosa"
71,4.901,2.996,1.406,0.202,"setosa"
71,4.709,3.184,1.294,0.191,"setosa"
71,4.6,3.095,1.498,0.221,"setosa"
71,5.036,3.596,1.388,0.216,"setosa"
71,5.412,3.908,1.704,0.393,"setosa"
71,4.579,3.382,1.386,0.307,"setosa"
71,5.019,3.399,1.504,0.188,"setosa"
71,4.393,2.899,1.392,0.179,"setosa"
71,4.909,3.114,1.513,0.086,"setosa"
71,5.389,3.702,1.514,0.202,"setosa"
71,4.795,3.385,1.585,0.198,"setosa"
71,4.816,3.013,1.378,0.104,"setosa"
71,4.308,2.975,1.083,0.102,"setosa"
71,5.804,3.994,1.209,0.197,"setosa"
71,5.706,4.414,1.501,0.419,"setosa"
71,5.392,3.911,1.314,0.408,"setosa"
71,5.103,3.476,1.413,0.298,"setosa"
71,5.681,3.78,1.703,0.285,"setosa"
71,5.099,3.795,1.488,0.288,"setosa"
71,5.405,3.39,1.713,0.204,"setosa"
71,5.115,3.693,1.51,0.41,"setosa"
71,4.61,3.605,1.002,0.208,"setosa"
71,5.099,3.307,1.713,0.508,"setosa"
71,4.786,3.401,1.892,0.204,"setosa"
71,5.004,3.003,1.589,0.207,"setosa"
71,4.992,3.408,1.589,0.412,"setosa"
71,5.217,3.491,1.487,0.206,"setosa"
71,5.204,3.402,1.399,0.198,"setosa"
71,4.704,3.202,1.605,0.201,"setosa"
71,4.809,3.109,1.601,0.214,"setosa"
71,5.408,3.393,1.516,0.405,"setosa"
71,5.191,4.094,1.518,0.106,"setosa"
71,5.507,4.203,1.394,0.207,"setosa"
71,4.907,3.091,1.503,0.197,"setosa"
71,5,3.208,1.221,0.209,"setosa"
71,5.502,3.493,1.306,0.21,"setosa"
71,4.901,3.606,1.409,0.1,"setosa"
71,4.393,3.009,1.311,0.194,"setosa"
71,5.091,3.4,1.479,0.207,"setosa"
71,5.002,3.511,1.276,0.305,"setosa"
71,4.508,2.299,1.315,0.297,"setosa"
71,4.394,3.207,1.307,0.198,"setosa"
71,5.004,3.496,1.617,0.599,"setosa"
71,5.105,3.803,1.901,0.426,"setosa"
71,4.803,3,1.415,0.298,"setosa"
71,5.096,3.797,1.602,0.21,"setosa"
71,4.594,3.216,1.39,0.213,"setosa"
71,5.297,3.712,1.495,0.184,"setosa"
71,4.989,3.284,1.414,0.203,"setosa"
71,7.011,3.212,4.695,1.395,"versicolor"
71,6.4,3.208,4.488,1.479,"versicolor"
71,6.913,3.095,4.898,1.494,"versicolor"
71,5.496,2.297,4.025,1.29,"versicolor"
71,6.504,2.79,4.586,1.496,"versicolor"
71,5.716,2.794,4.495,1.309,"versicolor"
71,6.299,3.287,4.703,1.608,"versicolor"
71,4.876,2.402,3.299,1.008,"versicolor"
71,6.615,2.884,4.592,1.311,"versicolor"
71,5.209,2.716,3.9,1.415,"versicolor"
71,4.996,2.009,3.485,0.995,"versicolor"
71,5.915,2.999,4.201,1.511,"versicolor"
71,5.999,2.197,4.004,1.013,"versicolor"
71,6.105,2.916,4.688,1.403,"versicolor"
71,5.6,2.888,3.593,1.294,"versicolor"
71,6.7,3.101,4.397,1.418,"versicolor"
71,5.62,2.983,4.506,1.502,"versicolor"
71,5.807,2.703,4.089,0.997,"versicolor"
71,6.192,2.201,4.483,1.483,"versicolor"
71,5.596,2.498,3.893,1.123,"versicolor"
71,5.91,3.198,4.806,1.805,"versicolor"
71,6.097,2.795,3.998,1.301,"versicolor"
71,6.291,2.507,4.908,1.502,"versicolor"
