"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
40,5.091,3.498,1.398,0.198,"setosa"
40,4.909,2.997,1.401,0.215,"setosa"
40,4.69,3.211,1.308,0.186,"setosa"
40,4.599,3.075,1.507,0.206,"setosa"
40,4.982,3.602,1.395,0.202,"setosa"
40,5.401,3.914,1.702,0.376,"setosa"
40,4.604,3.386,1.397,0.299,"setosa"
40,4.993,3.401,1.497,0.2,"setosa"
40,4.397,2.918,1.406,0.195,"setosa"
40,4.901,3.093,1.498,0.098,"setosa"
40,5.393,3.72,1.507,0.201,"setosa"
40,4.795,3.405,1.616,0.191,"setosa"
40,4.815,2.994,1.382,0.115,"setosa"
40,4.314,3.008,1.107,0.104,"setosa"
40,5.807,3.999,1.203,0.207,"setosa"
40,5.689,4.398,1.496,0.407,"setosa"
40,5.386,3.894,1.299,0.406,"setosa"
40,5.102,3.509,1.395,0.3,"setosa"
40,5.715,3.813,1.701,0.311,"setosa"
40,5.088,3.804,1.512,0.296,"setosa"
40,5.402,3.401,1.698,0.208,"setosa"
40,5.104,3.711,1.491,0.393,"setosa"
40,4.603,3.588,1.024,0.198,"setosa"
40,5.087,3.305,1.702,0.489,"setosa"
40,4.795,3.392,1.894,0.202,"setosa"
40,5.002,3.014,1.6,0.208,"setosa"
40,4.988,3.419,1.587,0.411,"setosa"
40,5.221,3.475,1.509,0.201,"setosa"
40,5.214,3.375,1.372,0.21,"setosa"
40,4.69,3.212,1.617,0.185,"setosa"
40,4.8,3.091,1.609,0.206,"setosa"
40,5.39,3.393,1.499,0.397,"setosa"
40,5.174,4.111,1.477,0.113,"setosa"
40,5.488,4.18,1.387,0.197,"setosa"
40,4.891,3.094,1.499,0.213,"setosa"
40,4.997,3.192,1.19,0.193,"setosa"
40,5.473,3.504,1.284,0.204,"setosa"
40,4.888,3.598,1.406,0.081,"setosa"
40,4.413,2.992,1.3,0.206,"setosa"
40,5.112,3.402,1.511,0.192,"setosa"
40,5.005,3.485,1.267,0.313,"setosa"
40,4.498,2.295,1.291,0.297,"setosa"
40,4.383,3.194,1.292,0.211,"setosa"
40,4.997,3.508,1.592,0.596,"setosa"
40,5.076,3.783,1.889,0.419,"setosa"
40,4.806,3.011,1.402,0.288,"setosa"
40,5.104,3.804,1.584,0.185,"setosa"
40,4.597,3.196,1.418,0.191,"setosa"
40,5.302,3.705,1.499,0.194,"setosa"
40,4.991,3.299,1.4,0.198,"setosa"
40,6.987,3.199,4.715,1.408,"versicolor"
40,6.41,3.202,4.498,1.501,"versicolor"
40,6.904,3.116,4.905,1.5,"versicolor"
40,5.502,2.277,3.999,1.292,"versicolor"
40,6.494,2.807,4.602,1.502,"versicolor"
40,5.701,2.81,4.501,1.305,"versicolor"
40,6.312,3.293,4.712,1.613,"versicolor"
40,4.918,2.401,3.285,0.99,"versicolor"
40,6.612,2.911,4.616,1.29,"versicolor"
40,5.199,2.676,3.906,1.401,"versicolor"
40,4.99,1.989,3.513,1.002,"versicolor"
40,5.911,3.005,4.207,1.502,"versicolor"
40,6.003,2.175,3.997,0.993,"versicolor"
40,6.104,2.902,4.692,1.383,"versicolor"
40,5.601,2.882,3.618,1.285,"versicolor"
40,6.709,3.083,4.398,1.393,"versicolor"
40,5.611,2.993,4.5,1.499,"versicolor"
40,5.804,2.688,4.092,0.998,"versicolor"
40,6.194,2.214,4.484,1.496,"versicolor"
40,5.61,2.502,3.89,1.117,"versicolor"
40,5.889,3.212,4.801,1.795,"versicolor"
40,6.101,2.793,3.99,1.3,"versicolor"
40,6.304,2.492,4.912,1.504,"versicolor"
40,6.105,2.791,4.698,1.21,"versicolor"
40,6.398,2.905,4.288,1.304,"versicolor"
40,6.599,3,4.409,1.387,"versicolor"
40,6.799,2.796,4.775,1.402,"versicolor"
40,6.706,2.986,4.997,1.704,"versicolor"
40,5.995,2.889,4.478,1.495,"versicolor"
40,5.696,2.6,3.501,1.006,"versicolor"
40,5.507,2.388,3.798,1.116,"versicolor"
40,5.486,2.395,3.697,1.003,"versicolor"
40,5.794,2.692,3.899,1.213,"versicolor"
40,6.011,2.719,5.105,1.598,"versicolor"
40,5.394,3.006,4.499,1.492,"versicolor"
40,5.98,3.401,4.502,1.597,"versicolor"
40,6.694,3.116,4.682,1.504,"versicolor"
40,6.298,2.296,4.4,1.308,"versicolor"
40,5.605,3.007,4.104,1.296,"versicolor"
40,5.49,2.498,4.001,1.302,"versicolor"
40,5.505,2.601,4.395,1.211,"versicolor"
40,6.097,2.996,4.59,1.414,"versicolor"
40,5.797,2.602,4.014,1.178,"versicolor"
40,5.004,2.298,3.306,1.005,"versicolor"
40,5.599,2.692,4.206,1.311,"versicolor"
40,5.693,3.004,4.201,1.202,"versicolor"
40,5.711,2.91,4.205,1.3,"versicolor"
40,6.179,2.893,4.318,1.287,"versicolor"
40,5.104,2.478,3.004,1.11,"versicolor"
40,5.724,2.796,4.092,1.309,"versicolor"
40,6.307,3.294,5.997,2.485,"virginica"
40,5.809,2.695,5.099,1.917,"virginica"
40,7.109,3,5.888,2.096,"virginica"
40,6.293,2.896,5.592,1.8,"virginica"
40,6.493,2.996,5.782,2.189,"virginica"
40,7.611,2.999,6.589,2.109,"virginica"
40,4.918,2.515,4.52,1.709,"virginica"
40,7.294,2.892,6.295,1.796,"virginica"
40,6.684,2.508,5.801,1.791,"virginica"
40,7.206,3.591,6.108,2.501,"virginica"
40,6.492,3.183,5.084,1.996,"virginica"
40,6.42,2.692,5.289,1.892,"virginica"
40,6.799,2.985,5.517,2.099,"virginica"
40,5.703,2.513,5.005,2.005,"virginica"
40,5.797,2.81,5.105,2.41,"virginica"
40,6.391,3.197,5.28,2.31,"virginica"
40,6.497,2.995,5.496,1.807,"virginica"
40,7.705,3.793,6.7,2.21,"virginica"
40,7.672,2.597,6.906,2.298,"virginica"
40,6.004,2.202,4.981,1.5,"virginica"
40,6.907,3.2,5.711,2.305,"virginica"
40,5.603,2.807,4.898,1.982,"virginica"
40,7.704,2.816,6.695,2.005,"virginica"
40,6.309,2.724,4.9,1.815,"virginica"
40,6.707,3.31,5.691,2.105,"virginica"
40,7.205,3.209,6.003,1.799,"virginica"
40,6.219,2.811,4.805,1.787,"virginica"
40,6.109,2.991,4.895,1.792,"virginica"
40,6.417,2.825,5.589,2.084,"virginica"
40,7.19,3.007,5.81,1.597,"virginica"
40,7.395,2.804,6.093,1.902,"virginica"
40,7.898,3.784,6.388,2.019,"virginica"
40,6.394,2.804,5.6,2.2,"virginica"
40,6.287,2.802,5.112,1.515,"virginica"
40,6.103,2.608,5.611,1.408,"virginica"
40,7.701,3.005,6.098,2.306,"virginica"
40,6.288,3.402,5.593,2.399,"virginica"
40,6.396,3.12,5.502,1.808,"virginica"
40,5.982,2.998,4.817,1.812,"virginica"
40,6.885,3.105,5.384,2.085,"virginica"
40,6.71,3.125,5.582,2.396,"virginica"
40,6.892,3.096,5.111,2.296,"virginica"
40,5.797,2.702,5.105,1.885,"virginica"
40,6.807,3.206,5.901,2.308,"virginica"
40,6.711,3.307,5.701,2.502,"virginica"
40,6.7,3.006,5.199,2.312,"virginica"
40,6.311,2.482,5.001,1.905,"virginica"
40,6.52,3.004,5.202,2.006,"virginica"
40,6.199,3.405,5.415,2.306,"virginica"
40,5.918,3.005,5.088,1.782,"virginica"
