"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
53,5.105,3.5,1.418,0.207,"setosa"
53,4.904,3.003,1.391,0.199,"setosa"
53,4.699,3.197,1.3,0.19,"setosa"
53,4.583,3.095,1.497,0.197,"setosa"
53,4.994,3.588,1.411,0.202,"setosa"
53,5.384,3.903,1.71,0.397,"setosa"
53,4.601,3.389,1.406,0.317,"setosa"
53,4.998,3.396,1.516,0.209,"setosa"
53,4.407,2.896,1.389,0.186,"setosa"
53,4.922,3.1,1.509,0.12,"setosa"
53,5.4,3.709,1.502,0.206,"setosa"
53,4.801,3.399,1.59,0.213,"setosa"
53,4.802,2.988,1.376,0.094,"setosa"
53,4.305,2.994,1.108,0.114,"setosa"
53,5.793,3.983,1.2,0.195,"setosa"
53,5.707,4.398,1.48,0.383,"setosa"
53,5.406,3.897,1.301,0.404,"setosa"
53,5.086,3.493,1.413,0.305,"setosa"
53,5.676,3.782,1.701,0.334,"setosa"
53,5.102,3.793,1.498,0.293,"setosa"
53,5.402,3.401,1.693,0.203,"setosa"
53,5.103,3.69,1.508,0.4,"setosa"
53,4.591,3.6,0.976,0.19,"setosa"
53,5.1,3.302,1.69,0.494,"setosa"
53,4.808,3.402,1.91,0.197,"setosa"
53,5.002,2.983,1.598,0.2,"setosa"
53,4.978,3.403,1.601,0.385,"setosa"
53,5.197,3.483,1.497,0.194,"setosa"
53,5.209,3.405,1.386,0.207,"setosa"
53,4.715,3.209,1.614,0.2,"setosa"
53,4.814,3.108,1.607,0.214,"setosa"
53,5.384,3.403,1.494,0.393,"setosa"
53,5.195,4.101,1.52,0.094,"setosa"
53,5.485,4.194,1.405,0.188,"setosa"
53,4.891,3.092,1.48,0.205,"setosa"
53,5.005,3.203,1.199,0.202,"setosa"
53,5.493,3.515,1.314,0.197,"setosa"
53,4.91,3.606,1.396,0.106,"setosa"
53,4.386,3.004,1.295,0.184,"setosa"
53,5.095,3.407,1.51,0.198,"setosa"
53,4.992,3.492,1.307,0.305,"setosa"
53,4.504,2.307,1.308,0.289,"setosa"
53,4.404,3.194,1.302,0.188,"setosa"
53,4.991,3.494,1.608,0.594,"setosa"
53,5.093,3.793,1.909,0.398,"setosa"
53,4.772,3.007,1.394,0.306,"setosa"
53,5.112,3.788,1.607,0.198,"setosa"
53,4.607,3.193,1.391,0.203,"setosa"
53,5.299,3.707,1.494,0.216,"setosa"
53,4.997,3.308,1.386,0.227,"setosa"
53,7.002,3.199,4.71,1.393,"versicolor"
53,6.396,3.216,4.485,1.494,"versicolor"
53,6.904,3.102,4.895,1.503,"versicolor"
53,5.513,2.305,4.019,1.296,"versicolor"
