"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
15,5.114,3.514,1.409,0.18,"setosa"
15,4.904,3.015,1.388,0.191,"setosa"
15,4.704,3.214,1.314,0.218,"setosa"
15,4.596,3.098,1.5,0.202,"setosa"
15,4.991,3.585,1.396,0.2,"setosa"
15,5.399,3.907,1.7,0.389,"setosa"
15,4.617,3.399,1.403,0.289,"setosa"
15,5.009,3.396,1.502,0.192,"setosa"
15,4.392,2.908,1.407,0.224,"setosa"
15,4.901,3.095,1.493,0.098,"setosa"
15,5.403,3.687,1.504,0.195,"setosa"
15,4.792,3.385,1.613,0.205,"setosa"
15,4.797,2.992,1.393,0.096,"setosa"
15,4.305,2.993,1.096,0.09,"setosa"
15,5.797,4.005,1.201,0.201,"setosa"
15,5.698,4.393,1.5,0.386,"setosa"
15,5.39,3.889,1.292,0.39,"setosa"
15,5.1,3.496,1.398,0.284,"setosa"
15,5.685,3.803,1.689,0.289,"setosa"
15,5.126,3.798,1.495,0.309,"setosa"
15,5.408,3.396,1.706,0.201,"setosa"
15,5.093,3.689,1.504,0.406,"setosa"
15,4.601,3.599,0.996,0.204,"setosa"
15,5.108,3.296,1.687,0.502,"setosa"
15,4.783,3.4,1.907,0.21,"setosa"
15,4.995,2.994,1.585,0.199,"setosa"
15,4.994,3.402,1.6,0.395,"setosa"
15,5.2,3.503,1.477,0.212,"setosa"
15,5.185,3.393,1.415,0.191,"setosa"
15,4.697,3.207,1.592,0.193,"setosa"
15,4.79,3.107,1.591,0.212,"setosa"
15,5.402,3.399,1.486,0.398,"setosa"
15,5.185,4.105,1.489,0.102,"setosa"
15,5.506,4.213,1.423,0.196,"setosa"
15,4.896,3.094,1.515,0.183,"setosa"
15,4.994,3.194,1.202,0.207,"setosa"
15,5.508,3.507,1.289,0.193,"setosa"
15,4.901,3.592,1.399,0.105,"setosa"
15,4.398,2.998,1.303,0.204,"setosa"
15,5.113,3.403,1.501,0.207,"setosa"
15,4.989,3.493,1.3,0.302,"setosa"
15,4.507,2.308,1.299,0.322,"setosa"
15,4.39,3.206,1.286,0.192,"setosa"
15,4.986,3.501,1.583,0.614,"setosa"
15,5.096,3.79,1.92,0.395,"setosa"
15,4.805,3.014,1.396,0.3,"setosa"
15,5.103,3.815,1.607,0.186,"setosa"
15,4.601,3.181,1.406,0.207,"setosa"
