"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
4,5.097,3.511,1.395,0.198,"setosa"
4,4.898,3.012,1.398,0.194,"setosa"
4,4.707,3.203,1.298,0.196,"setosa"
4,4.61,3.099,1.519,0.218,"setosa"
4,5.013,3.602,1.398,0.214,"setosa"
4,5.403,3.894,1.682,0.413,"setosa"
4,4.617,3.41,1.426,0.325,"setosa"
4,5.008,3.41,1.509,0.19,"setosa"
4,4.398,2.919,1.404,0.195,"setosa"
4,4.899,3.122,1.511,0.101,"setosa"
4,5.394,3.703,1.517,0.215,"setosa"
4,4.796,3.387,1.594,0.224,"setosa"
4,4.797,3.017,1.405,0.106,"setosa"
4,4.314,3.01,1.082,0.079,"setosa"
4,5.794,3.991,1.218,0.196,"setosa"
4,5.695,4.399,1.49,0.409,"setosa"
4,5.409,3.885,1.299,0.401,"setosa"
4,5.085,3.508,1.421,0.302,"setosa"
4,5.707,3.817,1.706,0.289,"setosa"
4,5.098,3.808,1.49,0.299,"setosa"
4,5.403,3.405,1.7,0.186,"setosa"
4,5.106,3.697,1.491,0.402,"setosa"
4,4.596,3.601,1.011,0.193,"setosa"
4,5.112,3.303,1.702,0.513,"setosa"
4,4.803,3.387,1.901,0.184,"setosa"
4,5.007,3.008,1.609,0.202,"setosa"
4,5.009,3.41,1.595,0.412,"setosa"
4,5.19,3.506,1.486,0.206,"setosa"
4,5.174,3.401,1.399,0.196,"setosa"
4,4.672,3.192,1.59,0.192,"setosa"
4,4.786,3.104,1.581,0.182,"setosa"
4,5.408,3.411,1.514,0.4,"setosa"
4,5.209,4.1,1.495,0.103,"setosa"
4,5.507,4.197,1.4,0.193,"setosa"
4,4.91,3.105,1.503,0.197,"setosa"
4,4.996,3.203,1.19,0.192,"setosa"
4,5.493,3.508,1.29,0.193,"setosa"
4,4.898,3.597,1.411,0.089,"setosa"
4,4.416,2.999,1.307,0.201,"setosa"
4,5.087,3.409,1.51,0.186,"setosa"
4,5.008,3.498,1.292,0.299,"setosa"
4,4.486,2.3,1.29,0.294,"setosa"
4,4.394,3.198,1.299,0.203,"setosa"
4,4.989,3.503,1.594,0.601,"setosa"
4,5.101,3.778,1.911,0.392,"setosa"
4,4.798,2.992,1.406,0.294,"setosa"
4,5.092,3.796,1.601,0.215,"setosa"
4,4.62,3.206,1.421,0.178,"setosa"
4,5.31,3.692,1.52,0.19,"setosa"
4,5.008,3.289,1.385,0.195,"setosa"
4,7.005,3.209,4.699,1.394,"versicolor"
4,6.412,3.192,4.509,1.47,"versicolor"
4,6.882,3.099,4.908,1.499,"versicolor"
4,5.495,2.301,3.992,1.295,"versicolor"
4,6.523,2.808,4.604,1.51,"versicolor"
4,5.698,2.808,4.507,1.303,"versicolor"
4,6.311,3.307,4.701,1.612,"versicolor"
4,4.904,2.398,3.297,1.008,"versicolor"
4,6.602,2.888,4.615,1.281,"versicolor"
4,5.19,2.685,3.915,1.396,"versicolor"
4,4.993,1.995,3.516,1.001,"versicolor"
