"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
32,5.113,3.489,1.407,0.201,"setosa"
32,4.905,3.002,1.42,0.194,"setosa"
32,4.7,3.2,1.309,0.208,"setosa"
32,4.602,3.091,1.518,0.195,"setosa"
32,5.005,3.614,1.398,0.196,"setosa"
32,5.406,3.889,1.684,0.412,"setosa"
32,4.606,3.399,1.385,0.294,"setosa"
32,4.995,3.413,1.497,0.205,"setosa"
32,4.4,2.897,1.407,0.209,"setosa"
32,4.896,3.094,1.484,0.102,"setosa"
32,5.399,3.712,1.501,0.222,"setosa"
32,4.798,3.408,1.594,0.205,"setosa"
32,4.802,2.997,1.409,0.121,"setosa"
32,4.306,2.993,1.092,0.117,"setosa"
32,5.807,4.007,1.199,0.187,"setosa"
32,5.704,4.41,1.497,0.4,"setosa"
32,5.396,3.903,1.308,0.385,"setosa"
32,5.113,3.496,1.392,0.306,"setosa"
32,5.697,3.813,1.695,0.29,"setosa"
32,5.109,3.786,1.5,0.299,"setosa"
32,5.397,3.418,1.704,0.198,"setosa"
32,5.095,3.705,1.502,0.385,"setosa"
32,4.573,3.603,1.009,0.202,"setosa"
32,5.093,3.297,1.702,0.498,"setosa"
32,4.798,3.401,1.892,0.189,"setosa"
32,4.999,2.993,1.596,0.212,"setosa"
32,4.984,3.385,1.577,0.38,"setosa"
32,5.201,3.517,1.479,0.172,"setosa"
32,5.202,3.397,1.407,0.199,"setosa"
32,4.707,3.22,1.6,0.193,"setosa"
32,4.797,3.095,1.601,0.194,"setosa"
32,5.392,3.416,1.524,0.42,"setosa"
32,5.206,4.106,1.499,0.118,"setosa"
32,5.507,4.19,1.399,0.193,"setosa"
32,4.896,3.094,1.485,0.2,"setosa"
32,4.999,3.203,1.197,0.194,"setosa"
32,5.511,3.493,1.304,0.21,"setosa"
32,4.915,3.61,1.396,0.112,"setosa"
32,4.407,3.006,1.311,0.201,"setosa"
32,5.107,3.386,1.492,0.193,"setosa"
32,4.997,3.513,1.289,0.308,"setosa"
32,4.525,2.3,1.312,0.297,"setosa"
32,4.391,3.194,1.311,0.197,"setosa"
