"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
48,5.11,3.51,1.381,0.207,"setosa"
48,4.905,3,1.399,0.198,"setosa"
48,4.689,3.196,1.301,0.213,"setosa"
48,4.606,3.107,1.498,0.198,"setosa"
48,4.993,3.604,1.401,0.197,"setosa"
48,5.39,3.908,1.704,0.384,"setosa"
48,4.589,3.392,1.389,0.293,"setosa"
48,5.004,3.406,1.511,0.21,"setosa"
48,4.39,2.905,1.405,0.182,"setosa"
48,4.895,3.099,1.491,0.108,"setosa"
48,5.396,3.714,1.49,0.192,"setosa"
48,4.81,3.397,1.606,0.205,"setosa"
48,4.791,2.992,1.387,0.088,"setosa"
48,4.288,3.01,1.103,0.1,"setosa"
48,5.794,3.985,1.199,0.2,"setosa"
48,5.715,4.413,1.517,0.398,"setosa"
48,5.379,3.895,1.301,0.407,"setosa"
48,5.119,3.496,1.395,0.314,"setosa"
48,5.705,3.783,1.704,0.299,"setosa"
48,5.093,3.796,1.513,0.284,"setosa"
48,5.398,3.398,1.698,0.19,"setosa"
48,5.079,3.7,1.502,0.415,"setosa"
48,4.6,3.613,0.999,0.191,"setosa"
48,5.104,3.289,1.701,0.49,"setosa"
48,4.794,3.404,1.902,0.199,"setosa"
48,4.997,3.016,1.595,0.206,"setosa"
48,4.995,3.397,1.596,0.409,"setosa"
48,5.198,3.508,1.507,0.186,"setosa"
48,5.197,3.398,1.398,0.189,"setosa"
48,4.705,3.205,1.596,0.205,"setosa"
48,4.8,3.092,1.601,0.186,"setosa"
48,5.396,3.402,1.503,0.382,"setosa"
48,5.213,4.102,1.494,0.092,"setosa"
48,5.502,4.199,1.396,0.202,"setosa"
48,4.901,3.114,1.501,0.193,"setosa"
48,4.99,3.195,1.197,0.209,"setosa"
48,5.523,3.483,1.292,0.2,"setosa"
48,4.888,3.583,1.399,0.103,"setosa"
48,4.42,3.012,1.295,0.203,"setosa"
48,5.083,3.383,1.497,0.202,"setosa"
48,5.006,3.493,1.299,0.289,"setosa"
48,4.507,2.298,1.301,0.292,"setosa"
48,4.398,3.212,1.311,0.209,"setosa"
