"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
65,5.092,3.512,1.401,0.179,"setosa"
65,4.912,2.98,1.398,0.199,"setosa"
65,4.701,3.196,1.307,0.214,"setosa"
65,4.596,3.099,1.502,0.211,"setosa"
65,5,3.589,1.408,0.202,"setosa"
65,5.405,3.888,1.701,0.39,"setosa"
65,4.605,3.394,1.407,0.291,"setosa"
65,5.003,3.394,1.504,0.197,"setosa"
65,4.425,2.908,1.39,0.19,"setosa"
65,4.9,3.097,1.495,0.096,"setosa"
65,5.391,3.69,1.522,0.199,"setosa"
65,4.798,3.381,1.61,0.197,"setosa"
65,4.797,2.991,1.381,0.099,"setosa"
65,4.304,2.982,1.096,0.106,"setosa"
65,5.809,4.002,1.216,0.208,"setosa"
65,5.693,4.41,1.508,0.391,"setosa"
65,5.411,3.905,1.305,0.395,"setosa"
65,5.102,3.513,1.396,0.316,"setosa"
65,5.713,3.821,1.696,0.284,"setosa"
65,5.101,3.782,1.494,0.299,"setosa"
65,5.407,3.391,1.693,0.204,"setosa"
65,5.096,3.713,1.491,0.414,"setosa"
65,4.607,3.592,0.988,0.207,"setosa"
65,5.102,3.307,1.706,0.514,"setosa"
65,4.788,3.391,1.893,0.196,"setosa"
65,4.996,2.991,1.599,0.206,"setosa"
65,4.996,3.399,1.591,0.389,"setosa"
65,5.2,3.502,1.497,0.197,"setosa"
65,5.204,3.404,1.417,0.197,"setosa"
65,4.711,3.195,1.59,0.219,"setosa"
65,4.794,3.113,1.606,0.196,"setosa"
65,5.411,3.4,1.486,0.396,"setosa"
65,5.21,4.105,1.487,0.076,"setosa"
65,5.503,4.193,1.408,0.195,"setosa"
65,4.887,3.096,1.519,0.209,"setosa"
65,5.004,3.177,1.193,0.185,"setosa"
65,5.502,3.506,1.292,0.21,"setosa"
65,4.907,3.593,1.386,0.089,"setosa"
65,4.411,3.014,1.293,0.181,"setosa"
65,5.1,3.404,1.516,0.191,"setosa"
65,4.988,3.501,1.318,0.31,"setosa"
65,4.495,2.291,1.283,0.295,"setosa"
65,4.389,3.19,1.3,0.204,"setosa"
65,5.009,3.499,1.606,0.587,"setosa"
65,5.109,3.801,1.897,0.389,"setosa"
65,4.782,3.013,1.404,0.289,"setosa"
65,5.096,3.799,1.591,0.197,"setosa"
65,4.596,3.197,1.384,0.199,"setosa"
65,5.307,3.724,1.497,0.193,"setosa"
65,5.005,3.284,1.412,0.188,"setosa"
65,6.996,3.185,4.7,1.404,"versicolor"
65,6.407,3.225,4.494,1.519,"versicolor"
65,6.884,3.089,4.898,1.488,"versicolor"
65,5.514,2.313,3.981,1.311,"versicolor"
65,6.496,2.805,4.588,1.477,"versicolor"
65,5.684,2.818,4.505,1.31,"versicolor"
65,6.295,3.313,4.704,1.619,"versicolor"
65,4.9,2.41,3.295,0.975,"versicolor"
65,6.584,2.9,4.604,1.309,"versicolor"
65,5.193,2.692,3.9,1.403,"versicolor"
65,5.007,1.998,3.487,0.994,"versicolor"
65,5.916,2.988,4.189,1.488,"versicolor"
65,6.003,2.205,4,1,"versicolor"
65,6.099,2.896,4.69,1.392,"versicolor"
65,5.578,2.902,3.608,1.284,"versicolor"
65,6.71,3.099,4.399,1.38,"versicolor"
65,5.605,3.02,4.503,1.487,"versicolor"
65,5.8,2.688,4.102,1.002,"versicolor"
65,6.197,2.195,4.508,1.494,"versicolor"
65,5.585,2.506,3.907,1.086,"versicolor"
65,5.903,3.197,4.802,1.807,"versicolor"
65,6.086,2.786,4,1.282,"versicolor"
65,6.278,2.516,4.891,1.488,"versicolor"
65,6.087,2.794,4.683,1.208,"versicolor"
65,6.391,2.913,4.303,1.297,"versicolor"
65,6.599,3.001,4.404,1.399,"versicolor"
65,6.798,2.786,4.8,1.405,"versicolor"
65,6.71,2.994,4.98,1.709,"versicolor"
65,5.993,2.884,4.509,1.526,"versicolor"
65,5.698,2.603,3.497,1.011,"versicolor"
65,5.495,2.392,3.816,1.105,"versicolor"
65,5.504,2.407,3.7,0.992,"versicolor"
65,5.8,2.674,3.908,1.196,"versicolor"
65,5.99,2.69,5.093,1.594,"versicolor"
65,5.382,3.032,4.502,1.503,"versicolor"
65,6.011,3.395,4.502,1.611,"versicolor"
65,6.704,3.119,4.694,1.5,"versicolor"
65,6.296,2.306,4.376,1.295,"versicolor"
65,5.616,2.992,4.1,1.295,"versicolor"
65,5.5,2.5,4.007,1.305,"versicolor"
65,5.507,2.618,4.408,1.204,"versicolor"
65,6.099,2.998,4.6,1.407,"versicolor"
65,5.78,2.606,3.989,1.208,"versicolor"
65,5,2.303,3.306,0.989,"versicolor"
65,5.601,2.705,4.199,1.296,"versicolor"
65,5.685,2.996,4.204,1.196,"versicolor"
65,5.709,2.894,4.192,1.299,"versicolor"
65,6.214,2.896,4.295,1.296,"versicolor"
65,5.095,2.492,3.007,1.077,"versicolor"
65,5.679,2.797,4.094,1.289,"versicolor"
65,6.291,3.292,6.031,2.492,"virginica"
65,5.809,2.706,5.114,1.892,"virginica"
65,7.094,2.996,5.911,2.105,"virginica"
65,6.299,2.899,5.583,1.817,"virginica"
65,6.508,3.01,5.811,2.203,"virginica"
