"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
64,5.113,3.494,1.398,0.196,"setosa"
64,4.906,3.008,1.389,0.191,"setosa"
64,4.694,3.199,1.29,0.194,"setosa"
64,4.601,3.096,1.502,0.194,"setosa"
64,4.986,3.597,1.41,0.192,"setosa"
64,5.405,3.894,1.695,0.41,"setosa"
64,4.627,3.417,1.398,0.303,"setosa"
64,4.979,3.398,1.49,0.191,"setosa"
64,4.386,2.879,1.396,0.213,"setosa"
64,4.914,3.098,1.492,0.105,"setosa"
64,5.399,3.701,1.497,0.206,"setosa"
64,4.804,3.413,1.591,0.209,"setosa"
64,4.793,3.013,1.385,0.098,"setosa"
64,4.278,2.998,1.099,0.099,"setosa"
64,5.8,4.004,1.223,0.183,"setosa"
64,5.693,4.401,1.484,0.389,"setosa"
64,5.396,3.908,1.293,0.418,"setosa"
64,5.107,3.501,1.414,0.301,"setosa"
64,5.706,3.797,1.692,0.293,"setosa"
64,5.101,3.781,1.497,0.291,"setosa"
64,5.407,3.399,1.689,0.203,"setosa"
64,5.11,3.706,1.512,0.396,"setosa"
64,4.598,3.623,1.006,0.2,"setosa"
64,5.09,3.298,1.707,0.5,"setosa"
64,4.815,3.404,1.907,0.197,"setosa"
64,5,3.005,1.613,0.198,"setosa"
64,5.014,3.408,1.604,0.394,"setosa"
64,5.2,3.498,1.496,0.184,"setosa"
64,5.209,3.402,1.407,0.217,"setosa"
64,4.696,3.188,1.589,0.182,"setosa"
64,4.806,3.081,1.601,0.207,"setosa"
64,5.401,3.392,1.494,0.406,"setosa"
64,5.198,4.099,1.499,0.105,"setosa"
64,5.486,4.188,1.388,0.194,"setosa"
64,4.895,3.089,1.507,0.205,"setosa"
64,4.989,3.204,1.2,0.195,"setosa"
64,5.508,3.51,1.285,0.198,"setosa"
64,4.901,3.6,1.414,0.102,"setosa"
64,4.389,2.999,1.302,0.201,"setosa"
64,5.102,3.404,1.514,0.187,"setosa"
64,5.016,3.501,1.299,0.286,"setosa"
64,4.508,2.291,1.29,0.306,"setosa"
64,4.411,3.195,1.32,0.215,"setosa"
64,4.999,3.483,1.602,0.614,"setosa"
64,5.096,3.804,1.899,0.395,"setosa"
64,4.804,2.972,1.406,0.305,"setosa"
64,5.094,3.794,1.612,0.168,"setosa"
64,4.608,3.197,1.392,0.201,"setosa"
64,5.294,3.697,1.501,0.208,"setosa"
64,4.993,3.284,1.399,0.205,"setosa"
64,7.008,3.201,4.716,1.404,"versicolor"
64,6.409,3.204,4.506,1.502,"versicolor"
64,6.906,3.098,4.91,1.492,"versicolor"
64,5.499,2.31,3.988,1.276,"versicolor"
64,6.51,2.793,4.603,1.507,"versicolor"
64,5.703,2.789,4.498,1.304,"versicolor"
64,6.307,3.304,4.698,1.589,"versicolor"
