"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
8,5.121,3.512,1.384,0.197,"setosa"
8,4.894,3.004,1.382,0.225,"setosa"
8,4.689,3.207,1.297,0.196,"setosa"
8,4.606,3.084,1.493,0.214,"setosa"
8,5.006,3.593,1.404,0.208,"setosa"
8,5.391,3.897,1.719,0.41,"setosa"
8,4.597,3.387,1.389,0.326,"setosa"
8,4.995,3.396,1.5,0.194,"setosa"
8,4.392,2.912,1.401,0.21,"setosa"
8,4.916,3.08,1.503,0.11,"setosa"
8,5.383,3.706,1.485,0.185,"setosa"
8,4.82,3.405,1.597,0.205,"setosa"
8,4.795,3.006,1.416,0.112,"setosa"
8,4.312,3.004,1.091,0.106,"setosa"
8,5.78,3.992,1.19,0.21,"setosa"
8,5.685,4.408,1.51,0.394,"setosa"
8,5.418,3.899,1.306,0.394,"setosa"
8,5.096,3.494,1.404,0.297,"setosa"
8,5.693,3.799,1.694,0.287,"setosa"
8,5.11,3.786,1.504,0.286,"setosa"
8,5.396,3.403,1.72,0.195,"setosa"
8,5.106,3.727,1.497,0.389,"setosa"
8,4.615,3.579,0.991,0.194,"setosa"
8,5.096,3.3,1.693,0.502,"setosa"
8,4.793,3.395,1.9,0.208,"setosa"
8,5.008,3,1.602,0.189,"setosa"
8,5.002,3.411,1.592,0.397,"setosa"
8,5.202,3.486,1.481,0.194,"setosa"
8,5.206,3.391,1.379,0.195,"setosa"
8,4.717,3.192,1.593,0.197,"setosa"
8,4.804,3.103,1.587,0.201,"setosa"
8,5.408,3.392,1.496,0.409,"setosa"
8,5.199,4.105,1.493,0.116,"setosa"
8,5.503,4.207,1.386,0.202,"setosa"
8,4.911,3.109,1.515,0.221,"setosa"
8,5.009,3.205,1.211,0.189,"setosa"
8,5.524,3.503,1.296,0.21,"setosa"
8,4.897,3.595,1.398,0.097,"setosa"
8,4.404,3.01,1.303,0.202,"setosa"
8,5.09,3.392,1.499,0.209,"setosa"
8,4.988,3.493,1.3,0.275,"setosa"
8,4.504,2.292,1.305,0.294,"setosa"
